"","sexo","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"220","Mujer","Macul",54360,64380,102280,130000,143070,165000,190000,161600,221000,218800,250000,350000
"221","Mujer","Maipú",51480,64380,128520,143010,158118,150000,158080,161600,276250,273500,269500,3e+05
"222","Mujer","María Pinto",32616,39701,64260,64092,100400,1e+05,110000,128775,176800,176134,280000,3e+05
"223","Mujer","Mariquina",33824,42920,59976,NA,NA,NA,120000,111100,179562,196920,190000,225000
"224","Mujer","Maullín",13860,48925,42840,65000,70280,80000,95000,121200,110500,199108,196853,250000
"225","Mujer","Mejillones",60400,64380,74970,122580,100400,110000,125000,137335,228650,306320,340000,350000
"226","Mujer","Melipilla",36240,58710,66938,95000,114874,1e+05,125000,121200,182325,229740,210000,3e+05
"227","Mujer","Molina",28992,45602,51408,65000,85340,1e+05,1e+05,136350,182325,199108,210000,247500
"228","Mujer","Mostazal",31408,48285,NA,65000,72288,1e+05,115000,136350,187218,199928,210000,246000
"229","Mujer","Mulchén",24160,37555,45518,72500,80320,97000,112299,101000,165750,196920,210000,235000
"230","Mujer","Natales",29950,42169,60520,70000,95380,109560,117030,151500,206635,200202,222500,3e+05
"231","Mujer","Nogales",30200,37689,64260,71500,80822,109560,113220,136350,181538,196920,210000,240000
"232","Mujer","Ñuñoa",87580,96570,155620,240000,251000,280000,3e+05,333300,408850,547000,676331,5e+05
"233","Mujer","Osorno",30804,42920,75310,70000,87198,109780,134160,128440,182325,196920,210000,241000
"234","Mujer","Ovalle",32616,46017,59976,70000,80822,1e+05,120000,136350,176800,198014,210000,241000
"235","Mujer","Paillaco",33824,42920,52955,NA,NA,NA,95000,125745,137020,196920,193500,2e+05
"236","Mujer","Paine",33824,54186,64260,70000,95380,109780,120000,148200,182325,218800,210000,250000
"237","Mujer","Paredones",42763,45066,54621,NA,NA,127820,NA,101000,182325,190356,280000,250000
"238","Mujer","Parral",31408,41418,69615,59534,87348,90000,90234,111100,182325,174602,188118,208604
"239","Mujer","Pelarco",21744,52899,49802,65000,58650,80000,60000,121200,165750,199108,210000,245000
"240","Mujer","Pelluhue",48320,29355,55772,NA,39100,80000,98800,106050,123240,164320,110000,279500
"241","Mujer","Peñaflor",41918,53650,64660,1e+05,124998,120000,153533,138110,209950,229060,280000,272500
"242","Mujer","Peñalolén",31408,47212,74970,1e+05,113640,128910,132787,161600,210047,218800,210000,273462
"243","Mujer","Penco",31408,48285,57834,85000,91282,101500,112000,127260,151938,196920,175000,227444
"244","Mujer","Pica",32012,50968,50872,122580,120480,120000,130000,141400,183592,308100,210000,265000
"245","Mujer","Pirque",42280,48285,74970,NA,120480,109560,140000,151500,181772,201296,230000,480000
"246","Mujer","Pitrufquén",38656,64380,NA,75808,76750,80000,105500,131300,163540,196920,220000,2e+05
"247","Mujer","Porvenir",32616,40774,98940,70752,113870,1e+05,165000,161600,314262,257090,280000,346000
"248","Mujer","Pozo Almonte",20434,23606,50928,204300,117300,1e+05,130000,138320,205530,207860,295000,250000
"249","Mujer","Providencia",84560,107300,195203,3e+05,371480,3e+05,4e+05,395200,552500,1027000,720000,830000
"250","Mujer","Pucón",31408,48285,60512,50000,101404,118000,130000,121200,176800,218800,210000,241000
"251","Mujer","Pudahuel",31408,52577,74970,97000,117300,120000,130000,171700,201102,218800,220000,280000
"252","Mujer","Puente Alto",48320,64380,85680,1e+05,120480,130000,153533,161600,201805,240680,220000,280000
"253","Mujer","Puerto Montt",32616,46676,85680,78000,110440,120000,140000,157315,176800,204031,210000,250000
"254","Mujer","Puerto Octay",32616,52577,55692,NA,NA,95650,98755,104030,165750,142220,210000,230000
"255","Mujer","Puerto Varas",36240,64380,80325,80860,94055,117000,120000,133320,176800,218800,250000,258956
"256","Mujer","Punta Arenas",39864,58906,101745,90000,110440,190000,150000,154790,198900,246480,251089,3e+05
"257","Mujer","Purranque",21744,42920,52796,1e+05,118890,95650,96000,115645,164320,185980,250000,215000
"258","Mujer","Quilicura",38484,46139,85680,NA,120480,140000,130000,171700,221000,218800,230000,3e+05
"259","Mujer","Quillón",26326,37555,42840,NA,NA,91300,80520,119880,154700,160818,155000,245500
"260","Mujer","Quillota",31287,42920,56496,75000,92870,113000,120000,131300,185640,200202,210000,250000
"261","Mujer","Quilpué",43488,41042,64260,102150,120480,130000,120000,147460,203775,205400,219016,284000
"262","Mujer","Quinta Normal",42280,64380,75650,106075,140560,128910,150000,181800,221000,218800,220000,3e+05
"263","Mujer","Rancagua",36240,64380,75310,90000,100400,120000,127750,159840,198900,202390,210000,250000
"264","Mujer","Renaico",62816,64072,44115,NA,NA,1e+05,92000,80800,160225,155895,193000,210000
"265","Mujer","Renca",36361,53650,80860,80000,110440,1e+05,138320,136855,208798,196920,225600,247000
"266","Mujer","Rengo",33824,50431,64260,65000,81023,96000,115200,136350,187850,203895,210000,241000
