"","sexo","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"276","Mujer","San Nicolás",17600,66842,48631,NA,NA,83680,111256,115527,150946,191352,183531,299710
"277","Mujer","San Pedro",28374,55462,94588,NA,108959,109032,115183,169172,240910,142670,149115,227938
"278","Mujer","San Ramón",41081,77431,96568,114303,133132,145667,144508,189200,210108,306301,239083,290273
"279","Mujer","San Vicente",40018,112206,76147,109763,124926,118225,155632,163572,212540,250532,256584,356075
"280","Mujer","Santa Cruz",28606,80703,52542,97694,119266,156744,175293,184306,182881,361984,304483,318199
"281","Mujer","Santiago",65759,86934,240948,225002,256527,295793,260257,337705,393492,468660,569596,470565
"282","Mujer","Sierra Gorda",39189,86277,70878,157526,135570,146840,169166,479761,351600,328272,318227,316167
"283","Mujer","Talagante",49850,57146,97093,87870,121623,173189,243506,218457,246160,331958,315846,402331
"284","Mujer","Talca",49184,80622,97707,130917,152485,197233,267192,227450,287740,283320,321144,359798
"285","Mujer","Talcahuano",57692,55222,122937,115823,148104,132925,166235,224465,251968,319249,307301,344462
"286","Mujer","Temuco",55097,62980,116904,153095,254404,217076,279706,271187,287144,318615,308276,373090
"287","Mujer","Teno",40563,59298,65179,60774,102485,114827,94186,146985,192916,244004,223700,249891
"288","Mujer","Teodoro Schmidt",52270,81056,NA,87890,181687,144635,139519,146613,309429,233376,117333,242800
"289","Mujer","Tierra Amarilla",35910,72887,77463,98268,177869,155025,142505,163834,221800,249685,281250,301681
"290","Mujer","Tiltil",50301,62292,79662,NA,150466,153225,162485,192981,281498,311906,225500,278483
"291","Mujer","Tocopilla",51025,64619,87214,134525,160689,160058,164353,195011,247227,373415,269424,331643
"292","Mujer","Toltén",58990,53066,87380,NA,NA,136217,148318,112553,227049,303187,205067,238310
"293","Mujer","Tomé",45930,59688,91294,95494,120604,137247,176955,178352,235986,203130,257176,312443
"294","Mujer","Traiguén",46871,59588,136158,150036,154937,154994,193876,186023,218134,329742,254998,290945
"295","Mujer","Valdivia",54198,75666,107241,123343,166354,183629,219014,210169,252219,334492,298180,361453
"296","Mujer","Vallenar",53525,78676,102519,89899,156450,127889,172195,237481,285781,308447,279643,285744
"297","Mujer","Valparaíso",37402,85422,95867,113056,139574,148570,160913,223981,221330,339242,285646,305717
"298","Mujer","Victoria",28509,100697,129561,109218,138785,133600,158811,233804,177926,245319,334712,325453
"299","Mujer","Villa Alegre",81904,64627,67076,113207,128800,132341,116478,122734,172019,204806,256789,233251
"300","Mujer","Villa Alemana",67599,103822,105904,128349,164947,157023,200100,171128,269264,300296,324448,363715
"301","Mujer","Villarrica",49200,89831,114872,91661,125675,145966,186799,176544,261792,357860,381719,314077
"302","Mujer","Viña del Mar",59930,84560,138991,133671,225983,200416,239363,264160,221261,371437,379256,402896
