"","geography_division","geography_name","ID_DIRECTORIO","ID_IDENTIFICACION","ANO_TRIMESTRE","MES_CENTRAL","ESTRATO","TIPO","T_MUESTRA","MES_ENCUESTA","HOGAR","ANO_ENCUESTA","NRO_LINEA","EDAD","PARENTESCO","SEXO","CURSO","NIVEL","TERMINO_NIVEL","CINE","PROVEEDOR","NACIONALIDAD","EST_CONYUGAL","GRUPO_EDAD","TPERH","TMENH","TMAYH","A1","A2","A3","A4","A5","A6","A6_OTRO","A7","A8","B1","CISE","B7_1","B7_2","B7_3","B7_4","B7_5","B7_6","B7_7","PRESTACIONES_TOTALES","PRESTACIONES_SOCIALES","TRAM_PL","B8","B9","B10","B11","B12","B13","B14","B14_REV4CL_CAENES","B15_1","B15_2","B16","B16_OTRO","B17_MES","B17_ANO","MESES_EMPLEO","TME","B18_VARIAS","B18_CODIGO","B19","C1","C5","C9","C10","C11","C12","C13","HABITUALES","EFECTIVAS","CONTRATADAS","HABITUALES_TRAMOS","EFECTIVAS_TRAMOS","E1","E2","E3_1","E3_2","E3_3","E3_4","E3_5","E3_6","E3_7","E3_8","E3_9","E3_10","E3_11","E3_12","E3_TOTAL","E4","E6_MES","E6_ANO","E7","E8","E9","E10","E11","E12","E13","E15_MESES","E15_ANOS","E16","E17","E18","E19","E19_OTRO","D1_opcion","D1_opcionB","D1_monto","SS_T","D2_1_opcion","D2_1_monto","D2_1_porcentaje","D2_1_opcionb","D2_1_opcionc","D2_2_opcion","D2_2_monto","D2_2_porcentaje","D2_2_opcionb","D2_2_opcionc","D2_3_opcion","D2_3_monto","D2_3_porcentaje","D2_3_opcionb","D2_3_opcionc","D2_4_opcion","D2_4_monto","D2_4_porcentaje","D2_4_opcionb","D2_4_opcionc","D2_5_opcion","D2_5_monto","D2_5_porcentaje","D2_5_opcionb","D2_5_opcionc","SVAR_T","D3_1_opcion","D3_1_monto","D3_1_porcentaje","D3_1_opcion2","D3_2_opcion","D3_2_monto","D3_2_porcentaje","D3_2_opcion2","D3_3_opcion","D3_3_monto","D3_3_porcentaje","D3_3_opcion2","D3_4_opcion","D3_4_monto","D3_4_porcentaje","D3_4_opcion2","D3_5_opcion","D3_5_monto","D3_5_porcentaje","D3_5_opcion2","D3_6_opcion","D3_6_monto","D3_6_porcentaje","D3_6_opcion2","D3_7_opcion","D3_7_monto","D3_7_porcentaje","D3_7_opcion2","D3_8_opcion","D3_8_monto","D3_8_porcentaje","D3_8_opcion2","D3_9_opcion","D3_9_monto","D3_9_porcentaje","D3_9_opcion2","D3_10_opcion","D3_10_monto","D3_10_porcentaje","D3_10_opcion2","D3_11_opcion","D3_11_otro","D3_11_monto","D3_11_porcentaje","D3_11_opcion2","REG_T","ING_T_D","DIAS","HORAS","D5_opcion","D5_opcionB","D5_monto","D5_promedio","GAN_T","SALUD_OPCION","AFP_INP_OPCION","D7_opcion","D7_monto","D7_promedio","AUTOCONSUMO_T","D8_opcion","D8_monto","AHORROIMP_T","ING_T_I","ING_T_I_AI","ING_T_P","D9_opcion","D9_monto","D9_promedio","D9_opcionb","D9_montob","D9_promediob","ING_OT","ING_T_T","ING_T_T_AI","D10_opcion","D10_monto","D10_promedio","ING_A_P","D11_opcion","D11_monto","D11_promedio","ING_A_OB","ING_A_T","TIPO_VIVIENDA","VIVIENDA_OTRO","D12_monto","D12_estimacion","DIV_IMP","ALQ_IMP","D13_1_opcion","D13_1_tramo","ING_CAH","D13_2_opcion","D13_2_tramo","ING_INT","D13_3_opcion","D13_3_tramo","ING_DIV","ING_P_T","D14_1_opcion","JUBVEJEZ","D14_2_opcion","JUBINVALIDEZ","D14_3_opcion","MONTEPIO","ING_JUB","D14_4_opcion","PORFAND","D14_5_opcion","PDISCAP","D14_6_opcion","PESTADO","D14_7_opcion","PALIMENT","D14_8_opcion","POTRAS","ING_PEN","D14_10_opcion","SUF","D14_12_opcion","SUBOTROS","ING_SUBE","D14_9_opcion","ING_SUBC","D14_11_opcion","BECAEST","D14_13_opcion","DONACIONES","D14_14_opcion","REMESAS","ING_BDR","ING_DR","D14_15_opcion","SALEXT","D14_16_opcion","D14_16_otro","D14_16_monto","D14_17_opcion","D14_17_otro","D14_17_monto","OTRAFUENT","ING_OTROS","ING_AUT_CB","ING_AUT_SB","ING_MON_CB","ING_MON_SB","CSE_ESPECIFICO","FACT","F_PERS","FACT_PER","FACT_HOG","OCUP_REF","TIM","DECILH_CB","DECILH_SB"
"11","comuna","Arica",3579,3579,3579,3579,3579,3579,3579,3579,3579,3579,3579,3531,3579,3579,2986,3579,3579,3579,3579,3579,3579,3579,3579,2279,3579,2720,1363,1450,68,1270,73,3579,30,22,1518,3579,964,971,976,976,970,974,960,763,754,763,976,976,335,976,928,3579,1518,1518,1470,3579,1470,3579,1518,1518,1473,1518,3579,3579,1518,1518,1518,385,1518,225,225,1293,1518,1455,976,3579,3579,1202,2720,88,37,37,24,6,0,1,0,3,0,0,0,106,31,73,73,104,104,1129,8,1170,994,1202,648,664,674,3579,674,674,3579,976,937,934,934,937,15,0,12,27,937,148,0,39,187,937,5,0,3,8,937,24,0,19,43,937,21,0,10,31,148,937,49,0,0,937,79,0,2,937,1,0,0,937,6,0,1,937,1,0,0,937,114,1,6,937,9,0,1,937,0,0,0,937,4,0,0,937,0,0,0,937,3579,0,0,0,227,937,937,937,469,463,339,120,459,463,463,463,153,1,154,463,29,29,459,456,1396,1518,78,5,1202,78,4,165,1496,1493,2720,65,7,72,2720,8,0,8,79,1059,3579,198,888,29,814,2720,19,18,2720,20,20,2720,8,8,107,2720,263,2720,9,2720,70,329,2720,7,2720,26,2720,106,2720,97,2720,19,250,2720,150,2720,252,362,2720,11,2720,737,2720,91,2720,6,808,97,2720,1,2720,3579,0,0,3579,0,0,1,2220,1912,2236,1941,3579,3579,3579,3579,3579,1518,3579,3579,3579
"12","comuna","Aysén",620,620,620,620,620,620,620,620,620,620,620,609,620,620,521,620,620,620,620,620,620,620,620,392,620,457,193,279,3,178,25,620,7,7,298,620,210,211,214,214,198,206,205,193,182,193,216,216,80,216,208,620,298,298,290,620,290,620,298,298,286,298,620,620,298,298,298,88,298,89,89,209,298,278,216,620,620,159,457,19,4,4,4,3,0,1,1,1,0,0,1,29,15,13,13,28,28,146,1,143,100,159,93,93,93,620,93,93,620,216,205,205,205,205,26,0,3,29,205,38,0,1,39,205,0,0,0,0,205,24,0,9,33,205,2,0,0,2,26,205,5,0,0,205,6,0,0,205,0,0,0,205,5,0,0,205,1,0,0,205,14,0,0,205,1,0,0,205,1,0,0,205,6,0,1,205,1,0,0,205,620,5,0,0,36,205,205,205,77,76,75,1,76,76,76,76,30,0,30,76,27,27,76,74,281,298,23,1,159,11,0,35,295,293,457,20,0,20,457,0,0,0,20,214,620,72,150,7,140,457,6,6,457,3,3,457,1,1,27,457,31,457,9,457,12,49,457,2,457,6,457,13,457,11,457,6,37,457,47,457,53,82,457,3,457,130,457,24,457,0,146,24,457,0,457,620,0,0,620,0,0,0,406,365,407,370,620,620,620,620,620,298,620,620,620
"13","comuna","Buin",250,250,250,250,250,250,250,250,250,250,250,248,250,250,210,250,250,250,250,250,250,250,250,162,250,192,103,91,1,101,3,250,0,0,94,250,68,70,71,71,71,64,58,62,62,62,72,72,18,72,66,250,94,94,88,250,88,250,94,94,90,94,250,250,94,94,94,5,94,21,21,73,94,93,72,250,250,98,192,6,1,4,3,1,0,0,0,0,0,0,0,11,4,7,7,11,11,91,3,97,82,98,65,66,66,250,66,66,250,72,68,68,68,68,1,0,0,1,68,6,0,1,7,68,0,1,0,1,68,1,1,0,2,68,0,0,0,0,6,68,1,0,0,68,14,0,1,68,0,0,0,68,0,0,2,68,0,0,0,68,10,0,1,68,0,0,0,68,1,0,0,68,0,0,0,68,0,0,0,68,250,1,0,0,19,68,68,68,21,21,21,0,21,21,21,21,3,0,3,21,6,6,21,21,89,94,3,0,98,5,0,8,96,96,192,1,0,1,192,0,0,0,1,71,250,11,65,5,59,192,1,1,192,0,0,192,0,0,2,192,19,192,2,192,4,24,192,1,192,2,192,10,192,7,192,3,23,192,8,192,3,11,192,2,192,39,192,1,192,0,40,1,192,0,192,250,0,0,250,0,0,0,147,134,149,136,250,250,250,250,250,94,250,250,250
"14","comuna","Bulnes",235,235,235,235,235,235,235,235,235,235,235,233,235,235,211,235,235,235,235,235,235,235,235,118,235,192,98,96,3,96,7,235,5,4,101,235,80,83,82,82,80,74,80,60,57,60,83,83,33,83,77,235,101,101,95,235,95,235,101,101,90,101,235,235,101,101,101,23,101,48,48,53,101,96,83,235,235,91,192,3,3,8,3,5,0,0,0,0,0,0,0,17,7,10,10,17,17,81,0,81,50,91,60,63,64,235,64,64,235,83,72,72,72,72,3,0,0,3,72,13,0,0,13,72,1,0,0,1,72,5,0,0,5,72,0,0,0,0,10,72,5,0,0,72,23,0,0,72,1,0,0,72,0,0,0,72,0,0,0,72,10,0,0,72,0,0,0,72,0,0,0,72,0,0,0,72,0,0,0,72,235,2,0,0,30,72,72,72,15,15,7,7,14,15,15,15,6,0,6,15,7,7,14,14,86,101,10,0,91,6,0,16,96,96,192,1,0,1,192,0,0,0,1,73,235,9,64,0,61,192,0,0,192,1,1,192,0,0,2,192,13,192,2,192,4,19,192,0,192,1,192,13,192,2,192,2,18,192,12,192,35,40,192,1,192,43,192,4,192,0,45,4,192,0,192,235,0,0,235,0,0,0,146,130,150,135,235,235,235,235,235,101,235,235,235
"15","comuna","Cabildo",111,111,111,111,111,111,111,111,111,111,111,108,111,111,95,111,111,111,111,111,111,111,111,57,111,90,40,51,0,39,1,111,1,0,52,111,33,33,33,33,33,33,33,29,29,29,33,33,12,33,33,111,52,52,52,111,52,111,52,52,50,52,111,111,52,52,52,21,52,5,5,47,52,51,33,111,111,38,90,3,0,3,1,1,0,0,0,0,0,0,0,5,3,2,2,5,5,36,0,38,28,38,24,24,24,111,24,24,111,33,32,31,31,32,0,0,0,0,32,5,0,0,5,32,1,0,0,1,32,1,0,0,1,32,0,0,0,0,6,32,0,0,0,32,4,0,0,32,0,0,0,32,0,0,0,32,0,0,0,32,11,0,0,32,1,0,0,32,0,0,0,32,0,0,0,32,0,0,0,32,111,0,0,0,12,32,32,32,19,18,12,6,18,18,18,18,4,0,4,18,3,3,18,18,50,52,2,0,38,1,0,3,52,52,90,4,0,4,90,0,0,0,4,34,111,5,29,0,29,90,0,0,90,1,1,90,0,0,5,90,8,90,1,90,1,10,90,0,90,1,90,1,90,1,90,0,3,90,3,90,7,9,90,1,90,19,90,6,90,0,25,6,90,0,90,111,1,1,111,0,1,1,74,67,75,68,111,111,111,111,111,52,111,111,111
"16","comuna","Cabrero",113,113,113,113,113,113,113,113,113,113,113,113,113,113,97,113,113,113,113,113,113,113,113,63,113,90,43,47,0,43,3,113,2,1,49,113,42,42,43,43,41,40,40,30,30,30,43,43,17,43,41,113,49,49,47,113,47,113,49,49,45,49,113,113,49,49,49,25,49,20,20,29,49,47,43,113,113,41,90,4,5,7,1,1,0,0,0,1,0,1,0,10,4,6,6,10,10,35,0,39,28,41,22,23,25,113,25,25,113,43,39,39,39,39,2,0,0,2,39,0,0,0,0,39,0,0,1,1,39,2,0,0,2,39,0,0,0,0,0,39,1,0,0,39,8,0,0,39,0,0,0,39,0,0,0,39,0,0,0,39,5,0,0,39,0,0,0,39,1,0,0,39,0,0,0,39,0,0,0,39,113,1,0,0,14,39,39,39,6,6,4,2,6,6,6,6,1,0,1,6,0,0,6,6,45,49,3,0,41,3,0,6,50,50,90,1,0,1,90,0,0,0,1,38,113,8,31,1,29,90,0,0,90,0,0,90,0,0,1,90,4,90,1,90,2,7,90,0,90,1,90,6,90,1,90,0,8,90,11,90,6,16,90,0,90,21,90,2,90,0,22,2,90,0,90,113,0,0,113,0,0,0,69,62,70,63,113,113,113,113,113,49,113,113,113
"17","comuna","Calama",1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1344,1364,1364,1147,1364,1364,1364,1364,1364,1364,1364,1364,873,1364,1055,538,528,2,527,38,1364,13,13,566,1364,444,444,444,444,442,442,439,393,393,393,444,444,113,444,435,1364,566,566,557,1364,557,1364,566,566,540,566,1364,1364,566,566,566,267,566,189,189,377,566,530,444,1364,1364,489,1055,97,37,27,39,2,0,0,1,3,1,10,0,116,49,65,65,114,114,424,3,485,300,489,293,302,317,1364,317,317,1364,444,423,408,408,423,14,7,0,21,423,108,2,0,110,423,14,4,0,18,423,12,0,0,12,423,51,6,0,57,136,423,12,0,0,423,54,0,0,423,9,0,0,423,1,0,0,423,26,0,0,423,11,0,0,423,8,0,0,423,0,0,0,423,1,0,0,423,2,0,0,423,1364,25,0,0,103,423,423,423,119,114,76,38,114,114,114,114,23,7,30,114,29,29,114,113,537,566,29,14,489,28,10,81,584,583,1055,32,7,39,1055,2,1,3,42,382,1364,136,300,51,240,1055,148,146,1055,18,17,1055,1,0,180,1055,69,1055,8,1055,22,99,1055,2,1055,4,1055,15,1055,43,1055,2,65,1055,4,1055,77,78,1055,1,1055,226,1055,37,1055,1,252,38,1055,0,1055,1364,0,0,1364,0,0,0,816,735,819,739,1364,1364,1364,1364,1364,566,1364,1364,1364
"18","comuna","Calbuco",321,321,321,321,321,321,321,321,321,321,321,316,321,321,267,321,321,321,321,321,321,321,321,196,321,244,112,132,0,112,13,321,10,8,143,321,60,63,63,63,56,57,56,57,57,57,63,63,19,63,61,321,143,143,141,321,141,321,143,143,139,143,321,321,143,143,143,16,143,46,46,97,143,133,63,321,321,101,244,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,2,2,100,1,101,96,101,66,66,66,321,66,66,321,63,59,58,58,59,18,0,0,18,59,12,0,0,12,59,0,0,0,0,59,6,0,0,6,59,0,0,0,0,10,59,0,0,0,59,32,0,0,59,0,0,0,59,0,0,0,59,0,0,0,59,32,0,0,59,0,0,0,59,0,0,0,59,0,0,0,59,0,0,0,59,321,0,0,0,38,58,59,59,79,79,14,57,71,79,79,79,24,7,31,79,19,19,71,71,129,143,12,1,101,4,0,17,134,134,244,3,0,3,244,0,0,0,3,103,321,6,100,2,97,244,21,21,244,4,4,244,1,1,26,244,10,244,0,244,2,12,244,1,244,4,244,48,244,2,244,0,55,244,31,244,33,61,244,0,244,52,244,10,244,0,61,10,244,0,244,321,0,0,321,0,0,0,206,187,209,194,321,321,321,321,321,143,321,321,321
"19","comuna","Caldera",154,154,154,154,154,154,154,154,154,154,154,149,154,154,132,154,154,154,154,154,154,154,154,100,154,114,57,59,0,55,8,154,4,3,66,154,47,47,47,47,46,46,45,34,33,34,47,47,16,47,47,154,66,66,66,154,66,154,66,66,63,66,154,154,66,66,66,12,66,20,20,46,66,60,47,154,154,48,114,11,1,2,1,3,1,0,0,0,0,0,1,15,8,3,3,11,11,45,0,47,40,48,33,33,33,154,33,33,154,47,44,43,43,44,6,0,0,6,44,8,0,0,8,44,1,0,0,1,44,3,0,0,3,44,2,1,0,3,3,44,0,0,0,44,19,0,0,44,0,0,0,44,1,0,0,44,2,0,0,44,13,0,0,44,1,0,0,44,0,0,0,44,0,0,0,44,0,0,0,44,154,0,0,0,21,44,44,44,19,19,19,0,19,19,19,19,6,0,6,19,8,8,19,19,63,66,3,0,48,1,0,4,65,65,114,3,0,3,114,0,0,0,3,47,154,9,40,2,38,114,4,4,114,0,0,114,0,0,7,114,11,114,2,114,2,15,114,0,114,0,114,9,114,12,114,0,21,114,8,114,24,28,114,0,114,22,114,6,114,0,27,6,114,0,114,154,0,0,154,0,0,0,93,89,93,89,154,154,154,154,154,66,154,154,154
"20","comuna","Calera",634,634,634,634,634,634,634,634,634,634,634,628,634,634,568,634,634,634,634,634,634,634,634,308,634,523,270,264,1,259,21,634,11,11,281,634,207,207,207,207,207,207,203,166,166,166,207,207,62,207,198,634,281,281,272,634,272,634,281,281,262,281,634,634,281,281,281,93,281,168,168,113,281,265,207,634,634,242,523,29,7,13,22,7,0,1,1,2,0,0,0,43,22,21,21,43,43,221,0,229,153,242,143,148,152,634,152,152,634,207,191,191,191,191,7,0,0,7,191,47,0,0,47,191,2,0,0,2,191,5,2,0,7,191,6,0,0,6,40,191,0,0,0,191,59,0,0,191,0,0,0,191,1,0,1,191,0,0,0,191,41,0,0,191,0,0,0,191,1,0,0,191,1,0,0,191,0,0,0,191,634,1,0,0,81,191,191,191,68,65,48,17,65,65,65,65,13,1,14,65,10,10,65,65,256,281,16,3,242,11,2,32,275,275,523,6,0,6,523,0,0,0,6,207,634,38,184,15,169,523,15,15,523,2,2,523,0,0,21,523,57,523,4,523,22,81,523,0,523,11,523,40,523,14,523,1,66,523,26,523,43,60,523,3,523,132,523,25,523,2,150,27,523,0,523,634,0,0,634,0,0,0,454,393,455,396,634,634,634,634,634,281,634,634,634
"21","comuna","Calera de Tango",58,58,58,58,58,58,58,58,58,58,58,58,58,58,53,58,58,58,58,58,58,58,58,24,58,51,20,31,1,20,1,58,1,0,32,58,23,23,23,23,23,23,23,19,19,19,23,23,3,23,19,58,32,32,28,58,28,58,32,32,32,32,58,58,32,32,32,21,32,8,8,24,32,31,23,58,58,19,51,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,19,0,18,16,19,11,11,11,58,11,11,58,23,23,23,23,23,0,0,0,0,23,7,0,5,12,23,0,0,0,0,23,1,0,0,1,23,0,0,0,0,6,23,2,0,0,23,2,0,0,23,0,0,0,23,0,0,0,23,0,0,0,23,5,0,0,23,1,0,0,23,0,0,0,23,0,0,0,23,0,0,0,23,58,1,0,0,9,23,23,23,8,8,5,2,7,8,8,8,4,0,4,8,3,3,7,7,30,32,1,0,19,0,0,1,30,30,51,1,0,1,51,0,0,0,1,15,58,2,13,0,11,51,2,2,51,1,1,51,0,0,4,51,6,51,1,51,1,8,51,0,51,0,51,3,51,2,51,0,5,51,2,51,8,10,51,0,51,9,51,2,51,0,11,2,51,0,51,58,0,0,58,0,0,0,44,40,44,40,58,58,58,58,58,32,58,58,58
"22","comuna","Calle Larga",245,245,245,245,245,245,245,245,245,245,245,243,245,245,218,245,245,245,245,245,245,245,245,119,245,205,106,106,0,99,8,245,4,3,114,245,88,90,90,90,90,90,78,80,77,80,91,91,29,91,87,245,114,114,110,245,110,245,114,114,102,114,245,245,114,114,114,49,114,51,51,63,114,107,91,245,245,91,205,14,3,3,1,0,1,0,0,0,0,0,0,18,10,8,8,18,18,83,0,87,59,91,69,70,70,245,70,70,245,91,81,81,81,81,5,0,0,5,81,19,0,0,19,81,4,0,0,4,81,4,0,0,4,81,9,0,0,9,23,81,0,0,0,81,20,0,0,81,0,0,0,81,1,0,0,81,0,0,0,81,13,0,0,81,1,0,0,81,0,0,0,81,0,0,0,81,0,0,0,81,245,0,0,0,25,81,81,81,23,21,16,4,20,21,21,21,5,0,5,21,6,6,20,20,101,114,9,1,91,8,1,19,115,115,205,5,0,5,205,0,0,0,5,79,245,17,67,4,62,205,3,3,205,3,3,205,1,1,12,205,28,205,2,205,8,38,205,1,205,6,205,11,205,2,205,2,22,205,7,205,13,19,205,2,205,43,205,6,205,0,48,6,205,0,205,245,0,0,245,0,0,0,176,158,178,161,245,245,245,245,245,114,245,245,245
"23","comuna","Camiña",40,40,40,40,40,40,40,40,40,40,40,40,40,40,34,40,40,40,40,40,40,40,40,25,40,28,9,19,3,9,2,40,2,2,20,40,3,3,3,3,3,3,3,1,1,1,3,3,2,3,3,40,20,20,20,40,20,40,20,20,20,20,40,40,20,20,20,1,20,11,11,9,20,19,3,40,40,8,28,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8,0,7,7,8,5,5,5,40,5,5,40,3,3,3,3,3,0,0,0,0,3,1,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,40,0,0,0,0,3,3,3,13,13,8,4,12,13,13,13,5,0,5,13,0,0,13,13,16,20,1,0,8,0,0,1,17,17,28,0,0,0,28,0,0,0,0,14,40,0,14,0,14,28,0,0,28,0,0,28,0,0,0,28,1,28,0,28,0,1,28,0,28,2,28,2,28,0,28,0,4,28,7,28,0,7,28,0,28,8,28,1,28,0,8,1,28,0,28,40,0,0,40,0,0,0,26,22,26,24,40,40,40,40,40,20,40,40,40
"24","comuna","Canela",239,239,239,239,239,239,239,239,239,239,239,236,239,239,195,239,239,239,239,239,239,239,239,116,239,196,116,92,7,104,8,239,4,3,94,239,55,53,55,55,55,48,53,49,48,49,55,55,26,55,54,239,94,94,93,239,93,239,94,94,88,94,239,239,94,94,94,25,94,12,12,82,94,87,55,239,239,102,196,7,7,0,0,1,0,0,0,0,0,0,0,8,1,7,7,8,8,95,1,102,77,102,64,64,69,239,69,69,239,55,51,51,51,51,1,0,0,1,51,16,0,0,16,51,0,0,0,0,51,3,0,0,3,51,2,0,0,2,13,51,2,0,0,51,1,0,0,51,0,0,0,51,0,0,0,51,0,0,0,51,0,0,0,51,0,0,0,51,0,0,0,51,0,0,0,51,0,0,0,51,239,0,0,0,3,51,51,51,36,34,26,1,27,34,34,34,14,0,14,34,2,2,28,28,79,94,12,0,102,4,0,16,88,88,196,5,0,5,196,1,0,1,6,94,239,3,92,1,89,196,9,9,196,0,0,196,0,0,14,196,21,196,4,196,6,31,196,0,196,11,196,34,196,6,196,2,53,196,17,196,54,63,196,0,196,30,196,3,196,0,33,3,196,0,196,239,0,0,239,0,0,0,163,159,167,163,239,239,239,239,239,94,239,239,239
"25","comuna","Cañete",375,375,375,375,375,375,375,375,375,375,375,372,375,375,308,375,375,375,375,375,375,375,375,257,375,281,168,116,3,165,11,375,8,7,126,375,76,77,77,77,76,74,75,50,50,50,77,77,39,77,71,375,126,126,120,375,120,375,126,126,109,126,375,375,126,126,126,41,126,46,46,80,126,118,77,375,375,155,281,11,6,6,1,1,0,0,1,0,0,0,0,19,7,12,12,19,19,143,1,152,113,155,97,97,97,375,97,97,375,77,66,66,66,66,4,0,1,5,66,7,0,0,7,66,1,0,0,1,66,1,0,1,2,66,2,0,1,3,8,66,2,0,0,66,14,0,0,66,0,0,0,66,0,0,0,66,0,0,0,66,4,0,0,66,0,0,0,66,0,0,0,66,0,0,0,66,0,0,0,66,375,1,0,0,17,66,66,66,46,40,27,12,39,40,40,40,22,3,25,40,24,24,40,40,106,126,12,0,155,9,1,22,124,124,281,3,0,3,281,1,0,1,4,121,375,3,118,0,116,281,1,1,281,0,0,281,0,0,5,281,19,281,4,281,11,33,281,0,281,8,281,39,281,3,281,1,50,281,40,281,35,69,281,0,281,67,281,9,281,0,73,9,281,0,281,375,0,0,375,0,0,0,220,202,223,209,375,375,375,375,375,126,375,375,375
"26","comuna","Carahue",274,274,274,274,274,274,274,274,274,274,274,272,274,274,227,274,274,274,274,274,274,274,274,138,274,219,148,77,1,142,6,274,3,0,83,274,36,36,36,36,36,36,36,17,16,17,36,36,24,36,35,274,83,83,82,274,82,274,83,83,63,83,274,274,83,83,83,13,83,53,53,30,83,76,36,274,274,136,219,7,4,7,4,0,0,0,1,0,0,1,0,13,5,8,8,13,13,128,0,134,95,136,84,84,88,274,88,88,274,36,21,21,21,21,0,0,0,0,21,2,0,0,2,21,0,0,0,0,21,0,1,0,1,21,1,0,0,1,2,21,3,0,0,21,2,0,0,21,0,0,0,21,0,0,0,21,0,0,0,21,1,0,0,21,0,0,0,21,0,0,0,21,0,0,0,21,0,0,0,21,274,0,0,0,5,21,21,21,46,41,13,28,41,41,41,41,12,10,22,41,18,18,41,41,62,83,10,1,136,7,2,20,77,77,219,1,0,1,219,0,0,0,1,95,274,0,95,0,94,219,0,0,219,0,0,219,0,0,1,219,4,219,2,219,2,8,219,0,219,10,219,56,219,5,219,2,73,219,35,219,31,62,219,1,219,37,219,10,219,0,45,10,219,0,219,274,0,0,274,0,0,0,154,143,159,151,274,274,274,274,274,83,274,274,274
"27","comuna","Cartagena",28,28,28,28,28,28,28,28,28,28,28,28,28,28,25,28,28,28,28,28,28,28,28,16,28,20,13,7,0,13,0,28,0,0,7,28,5,5,5,5,5,5,5,4,4,4,5,5,1,5,5,28,7,7,7,28,7,28,7,7,7,7,28,28,7,7,7,0,7,5,5,2,7,7,5,28,28,13,20,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,13,0,13,12,13,12,11,12,28,12,12,28,5,5,5,5,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,0,0,5,0,0,0,5,0,0,0,5,1,0,0,5,0,0,0,5,28,0,0,0,2,5,5,5,2,2,2,0,2,2,2,2,0,0,0,2,0,0,2,2,7,7,1,0,13,0,0,1,7,7,20,0,0,0,20,0,0,0,0,12,28,0,12,0,12,20,0,0,20,0,0,20,0,0,0,20,5,20,0,20,1,6,20,1,20,0,20,2,20,0,20,1,4,20,2,20,0,2,20,0,20,4,20,1,20,0,5,1,20,0,20,28,0,0,28,0,0,0,16,16,16,16,28,28,28,28,28,7,28,28,28
"28","comuna","Casablanca",44,44,44,44,44,44,44,44,44,44,44,44,44,44,40,44,44,44,44,44,44,44,44,29,44,32,12,20,0,12,1,44,1,1,21,44,17,17,17,17,17,17,17,16,16,16,17,17,4,17,15,44,21,21,19,44,19,44,21,21,20,21,44,44,21,21,21,12,21,2,2,19,21,20,17,44,44,11,32,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2,10,0,11,9,11,4,4,4,44,4,4,44,17,16,16,16,16,0,0,0,0,16,10,0,0,10,16,0,0,0,0,16,0,0,0,0,16,0,0,0,0,6,16,3,0,0,16,1,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,44,1,0,0,4,16,16,16,4,4,3,0,3,4,4,4,3,0,3,4,0,0,4,4,20,21,1,0,11,1,0,2,22,22,32,0,0,0,32,0,0,0,0,14,44,3,11,0,8,32,1,1,32,0,0,32,1,1,2,32,3,32,0,32,0,3,32,0,32,1,32,2,32,0,32,0,3,32,0,32,4,4,32,0,32,5,32,1,32,0,6,1,32,0,32,44,1,1,44,0,1,1,27,26,27,27,44,44,44,44,44,21,44,44,44
"29","comuna","Castro",539,539,539,539,539,539,539,539,539,539,539,533,539,539,461,539,539,539,539,539,539,539,539,345,539,416,176,240,0,176,9,539,4,4,249,539,176,176,177,177,176,177,164,149,146,149,177,177,53,177,166,539,249,249,238,539,238,539,249,249,237,249,539,539,249,249,249,10,249,55,55,194,249,242,177,539,539,167,416,4,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,3,3,165,3,161,142,167,95,97,100,539,100,100,539,177,167,167,167,167,12,0,0,12,167,26,0,0,26,167,1,0,0,1,167,8,0,0,8,167,0,0,0,0,13,167,3,0,0,167,5,0,0,167,0,0,0,167,2,0,0,167,0,0,0,167,8,0,0,167,0,0,0,167,0,0,0,167,4,0,0,167,0,0,0,167,539,2,0,0,21,167,167,167,68,66,48,18,66,66,66,66,15,0,15,66,22,22,66,66,233,249,14,0,167,7,0,21,245,245,416,8,0,8,416,1,0,1,9,169,539,32,140,4,133,416,0,0,416,1,1,416,0,0,10,416,28,416,3,416,17,46,416,1,416,12,416,26,416,10,416,2,51,416,23,416,3,25,416,2,416,104,416,3,416,0,104,3,416,0,416,539,2,2,539,0,2,2,363,320,364,326,539,539,539,539,539,249,539,539,539
