"","geography_level","geography_name","geography_id","sex","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"1602","comuna","Tiltil",318,"Hombre",2013,431571.035712004,354448.91272924,"[325626, 567144]","[278713, 423000]"
"1603","comuna","Tiltil",318,"Hombre",2014,439338.572615439,320000,"[350281, 535981]","[284746, 500000]"
"1604","comuna","Tiltil",318,"Hombre",2015,412880.526775147,390739.187284294,"[328345, 536144]","[241421, 484254]"
"1605","comuna","Tirúa",320,"Hombre",2010,134992.467990743,96693.9088865893,"[91034, 182066]","[70961, 171652]"
"1606","comuna","Tirúa",320,"Hombre",2011,128455.76927563,49840.1805020212,"[73354, 183909]","[40014, 140450]"
"1607","comuna","Tocopilla",321,"Hombre",2010,484602.279116305,400000,"[389557, 639641]","[350343, 450000]"
"1608","comuna","Tocopilla",321,"Hombre",2011,422410.109880046,382603.174603174,"[335706, 523393]","[267106, 566177]"
"1609","comuna","Tocopilla",321,"Hombre",2012,622792.836039128,481898.245614035,"[421526, 911720]","[360699, 596435]"
"1610","comuna","Tocopilla",321,"Hombre",2013,555225.879951726,428352.341372136,"[438065, 698592]","[343468, 663243]"
"1611","comuna","Tocopilla",321,"Hombre",2014,666503.517807834,526580.039949477,"[509149, 840629]","[354632, 660013]"
"1612","comuna","Tocopilla",321,"Hombre",2015,419209.482103403,383236.088621215,"[347865, 498164]","[300623, 499861]"
"1613","comuna","Tomé",323,"Hombre",2010,219493.656754011,170000,"[179349, 277441]","[150147, 219796]"
"1614","comuna","Tomé",323,"Hombre",2011,280507.370320219,200000,"[210024, 368260]","[189790, 257999]"
"1615","comuna","Tomé",323,"Hombre",2012,234841.488256001,201124.216734242,"[195409, 289677]","[180130, 251128]"
"1616","comuna","Tomé",323,"Hombre",2013,370116.646039799,249026.867847308,"[285580, 526014]","[216873, 350133]"
"1617","comuna","Tomé",323,"Hombre",2014,427181.192561654,302761.996808695,"[319640, 585546]","[250000, 380000]"
"1618","comuna","Tomé",323,"Hombre",2015,398051.079178884,318261.940624781,"[315382, 524866]","[254803, 341814]"
"1619","comuna","Traigué",NA,"Hombre",2010,187510.081588998,171882.36443576,"[126247, 267694]","[67755, 234824]"
"1620","comuna","Traigué",NA,"Hombre",2011,217171.964053377,169701.210869273,"[138847, 356632]","[100464, 207734]"
"1621","comuna","Traigué",NA,"Hombre",2012,256153.688227806,170766.75257732,"[171482, 438455]","[97057, 320482]"
"1622","comuna","Traiguén",326,"Hombre",2013,402609.919546974,284022.060733466,"[264180, 647712]","[224197, 398489]"
"1623","comuna","Traiguén",326,"Hombre",2014,509088.523319774,373668.853023741,"[311786, 838837]","[207961, 446145]"
"1624","comuna","Traiguén",326,"Hombre",2015,347937.690556538,243773.444461458,"[237157, 540683]","[210057, 300186]"
"1625","comuna","Tucapel",328,"Hombre",2010,715917.591764888,177773.810921902,"[219939, 1472822]","[115108, 269007]"
"1626","comuna","Tucapel",328,"Hombre",2011,232740.946918703,199360.722008085,"[157800, 306697]","[130628, 254137]"
"1627","comuna","Tucapel",328,"Hombre",2012,223092.911329094,197669.993338389,"[166198, 276543]","[157120, 239274]"
"1628","comuna","Tucapel",328,"Hombre",2013,272211.010352712,249055.92519331,"[184955, 361185]","[209207, 321282]"
"1629","comuna","Valdivia",329,"Hombre",2010,381363.432673484,220215.306322176,"[322505, 470249]","[200000, 262757]"
"1630","comuna","Valdivia",329,"Hombre",2011,401766.960519947,265931.967367023,"[359848, 454669]","[233245, 300761]"
"1631","comuna","Valdivia",329,"Hombre",2012,497151.321923081,292842.437000567,"[432344, 605520]","[256500, 323206]"
"1632","comuna","Valdivia",329,"Hombre",2013,473355.969131095,300000,"[425431, 532551]","[267859, 350270]"
"1633","comuna","Valdivia",329,"Hombre",2014,490458.979229837,351359.324461295,"[441241, 546608]","[321980, 404169]"
"1634","comuna","Valdivia",329,"Hombre",2015,529674.575875542,371354.729303406,"[479611, 594525]","[350030, 425301]"
"1635","comuna","Vallenar",330,"Hombre",2010,357461.190949091,249133.171409992,"[304814, 422704]","[201962, 299795]"
"1636","comuna","Vallenar",330,"Hombre",2011,390224.244596398,285000.30402515,"[340655, 455514]","[251095, 318977]"
"1637","comuna","Vallenar",330,"Hombre",2012,487620.74166891,376389.644545826,"[422479, 546494]","[301686, 401804]"
"1638","comuna","Vallenar",330,"Hombre",2013,449893.425595477,300588,"[390984, 538969]","[278144, 396497]"
"1639","comuna","Vallenar",330,"Hombre",2014,419669.314657714,353647.9060072,"[371410, 464202]","[311300, 378442]"
"1640","comuna","Vallenar",330,"Hombre",2015,389642.912879062,309280.898685843,"[345084, 436467]","[300000, 350101]"
"1641","comuna","Valparaíso",331,"Hombre",2010,332262.443476253,220000,"[277752, 385946]","[200196, 250245]"
"1642","comuna","Valparaíso",331,"Hombre",2011,414541.229766618,276038.441690667,"[342212, 456137]","[233728, 300000]"
"1643","comuna","Valparaíso",331,"Hombre",2012,423456.48132566,300000,"[369823, 530828]","[244196, 350659]"
"1644","comuna","Valparaíso",331,"Hombre",2013,474068.264398219,330652.734956004,"[422668, 537161]","[295950, 380483]"
"1645","comuna","Valparaíso",331,"Hombre",2014,543082.821787938,350000,"[457970, 640635]","[303127, 402153]"
"1646","comuna","Valparaíso",331,"Hombre",2015,593695.601409369,401610.032632786,"[515593, 702802]","[347512, 500071]"
"1647","comuna","Vichuquén",332,"Hombre",2010,111485.247898238,94935.0268685881,"[54408, 165020]","[44238, 199863]"
"1648","comuna","Vichuquén",332,"Hombre",2011,141670.713076995,99680.3610040425,"[69153, 224857]","[52332, 149521]"
"1649","comuna","Victoria",333,"Hombre",2010,261240.82955967,189500.349398028,"[207618, 311202]","[169848, 215885]"
"1650","comuna","Victoria",333,"Hombre",2011,246034.413634714,191412.184342149,"[219838, 283696]","[181492, 247780]"
"1651","comuna","Victoria",333,"Hombre",2012,290639.230469329,180811.855670103,"[191119, 435893]","[156704, 202069]"
"1652","comuna","Victoria",333,"Hombre",2013,324897.492317623,209862.000148538,"[245814, 428119]","[172056, 250142]"
"1653","comuna","Victoria",333,"Hombre",2014,353630.675747501,266953.878731876,"[289172, 423733]","[226588, 299900]"
"1654","comuna","Victoria",333,"Hombre",2015,436174.888876211,264680.449370558,"[320516, 589692]","[241814, 321733]"
"1655","comuna","Vicuña",334,"Hombre",2010,237727.056973177,204347.852281067,"[201988, 268329]","[172405, 247242]"
"1656","comuna","Vicuña",334,"Hombre",2011,269925.511055144,232899.43706236,"[221760, 327005]","[187000, 261134]"
"1657","comuna","Vicuña",334,"Hombre",2012,348719.09308125,300000,"[284203, 448626]","[213831, 422839]"
"1658","comuna","Vicuña",334,"Hombre",2013,393917.847896116,298867.110231973,"[292369, 531639]","[210285, 395535]"
"1659","comuna","Vicuña",334,"Hombre",2014,406815.631049224,300000,"[336777, 517682]","[259907, 464365]"
"1660","comuna","Vicuña",334,"Hombre",2015,357306.040805146,245998.082404899,"[283785, 501556]","[200165, 319145]"
"1661","comuna","Villa Alegre",336,"Hombre",2010,176884.397360688,181865.088830623,"[141671, 216238]","[159969, 190000]"
"1662","comuna","Villa Alegre",336,"Hombre",2011,152344.619135626,162000,"[122734, 170808]","[112825, 175330]"
"1663","comuna","Villa Alegre",336,"Hombre",2012,179710.023615388,193000,"[147039, 210881]","[138758, 210736]"
"1664","comuna","Villa Alegre",336,"Hombre",2013,274600,235500,"[190504, 363481]","[200000, 301250]"
"1665","comuna","Villa Alegre",336,"Hombre",2014,219858.543998345,225000,"[181880, 268500]","[180000, 225000]"
"1666","comuna","Villa Alemana",337,"Hombre",2010,398021.970821618,298556.698443536,"[337752, 538833]","[235839, 308055]"
"1667","comuna","Villa Alemana",337,"Hombre",2011,564884.45908773,248496.575999971,"[404704, 784209]","[213719, 299041]"
"1668","comuna","Villa Alemana",337,"Hombre",2012,382428.759490442,287900.298771336,"[326237, 449476]","[248388, 311920]"
"1669","comuna","Villa Alemana",337,"Hombre",2013,473977.420270745,347729.857870101,"[420942, 539575]","[320206, 398489]"
"1670","comuna","Villa Alemana",337,"Hombre",2014,541884.326874653,400000,"[467437, 637513]","[353648, 459995]"
"1671","comuna","Villa Alemana",337,"Hombre",2015,555725.348106425,401629.844259328,"[491390, 633312]","[373004, 537156]"
"1672","comuna","Villarica",NA,"Hombre",2010,218349.692879697,151669.892915494,"[146100, 302568]","[100098, 191370]"
"1673","comuna","Villarica",NA,"Hombre",2011,312813.796361162,249200.902510106,"[251194, 375746]","[207229, 317269]"
"1674","comuna","Villarica",NA,"Hombre",2012,322341.856464434,215837.685846952,"[235077, 454655]","[151420, 389606]"
"1675","comuna","Villarrica",338,"Hombre",2013,406415.526479085,267143.652211291,"[260689, 720290]","[173159, 319788]"
"1676","comuna","Villarrica",338,"Hombre",2014,403385.264876803,243216.957283171,"[274334, 547829]","[203145, 289946]"
"1677","comuna","Villarrica",338,"Hombre",2015,327863.110158111,260048.073841026,"[262211, 417173]","[243483, 352815]"
"1678","comuna","Viña del Mar",339,"Hombre",2010,395939.964888328,244805.104360682,"[328187, 510434]","[200000, 280274]"
"1679","comuna","Viña del Mar",339,"Hombre",2011,559139.95783036,323906.182369645,"[483164, 683927]","[299292, 399828]"
"1680","comuna","Viña del Mar",339,"Hombre",2012,652841.964555215,300000,"[547204, 796167]","[267529, 397000]"
"1681","comuna","Viña del Mar",339,"Hombre",2013,820668.493892542,428468.977842536,"[701376, 976346]","[397963, 500000]"
"1682","comuna","Viña del Mar",339,"Hombre",2014,785146.077691209,455178.202868372,"[664558, 907949]","[399961, 520732]"
"1683","comuna","Viña del Mar",339,"Hombre",2015,738514.01839027,401064.995315122,"[605218, 873918]","[363961, 500135]"
"1684","comuna","Vitacura",340,"Hombre",2010,1630777.28510843,999552.446222066,"[1287160, 2073308]","[800751, 1278128]"
"1685","comuna","Vitacura",340,"Hombre",2011,1901669.75004163,1495205.41506064,"[1622502, 2351928]","[1004833, 1996963]"
"1686","comuna","Vitacura",340,"Hombre",2012,2023062.28604584,1328109.80427863,"[1524159, 2603588]","[991637, 2009021]"
"1687","comuna","Vitacura",340,"Hombre",2013,1858881.13097122,1500000,"[1507381, 2277909]","[996224, 1996059]"
"1688","comuna","Vitacura",340,"Hombre",2014,2027116.35064627,1500000,"[1620966, 2541269]","[870918, 2020845]"
"1689","comuna","Vitacura",340,"Hombre",2015,2018666.52996045,1777610.92578554,"[1672413, 2445262]","[1004075, 2250000]"
"1690","comuna","Yerbas Buenas",341,"Hombre",2010,176587.47760951,170883.048363459,"[99759, 248887]","[69952, 214853]"
"1691","comuna","Yerbas Buenas",341,"Hombre",2011,177522.562443761,169456.613706872,"[114502, 246898]","[100321, 185405]"
"1692","comuna","Yerbas Buenas",341,"Hombre",2012,265079.109392898,200902.06185567,"[153793, 370706]","[193870, 433948]"
"1693","comuna","Yerbas Buenas",341,"Hombre",2013,318044.416471857,249055.92519331,"[230790, 411887]","[209207, 366610]"
"1694","comuna","Yerbas Buenas",341,"Hombre",2014,189924.633582124,179966.247890493,"[133511, 251045]","[150696, 331532]"
"1695","comuna","Yerbas Buenas",341,"Hombre",2015,137943.679988393,87782.4756901357,"[74598, 193344]","[42136, 240828]"
"1696","comuna","Yumbel",342,"Hombre",2010,272707.499454739,172255.748818942,"[136976, 472116]","[86127, 360000]"
"1697","comuna","Yumbel",342,"Hombre",2011,179851.230766851,177427.1763979,"[132499, 240569]","[112502, 241832]"
"1698","comuna","Yumbel",342,"Hombre",2012,228756.375195347,205000,"[163225, 304500]","[114368, 278000]"
"1699","comuna","Yumbel",342,"Hombre",2013,729571.428571429,850000,"[401086, 1065786]","[300000, 1090000]"
"1700","comuna","Yumbel",342,"Hombre",2014,493914.285714286,484000,"[334636, 615040]","[400000, 625400]"
"1701","comuna","Yumbel",342,"Hombre",2015,659437.5,526750,"[411834, 1023788]","[271000, 1110000]"
"1702","comuna","Yungay",343,"Hombre",2010,241781.759044278,160000,"[99061, 383615]","[40000, 291875]"
"1703","comuna","Yungay",343,"Hombre",2013,313705.405719451,188354.993221871,"[133696, 575606]","[30041, 400542]"
"1704","comuna","Yungay",343,"Hombre",2014,436786.86168808,452196.782670464,"[266112, 619600]","[121251, 798234]"
"1705","comuna","Yungay",343,"Hombre",2015,399691.420759411,341385.367620429,"[220264, 602124]","[125509, 747032]"
"1706","comuna","Zapallar",344,"Hombre",2014,339806.792042824,257657.76009096,"[217092, 470377]","[222293, 324924]"
"1707","comuna","Zapallar",344,"Hombre",2015,323433.107092486,303732.569721117,"[243472, 404480]","[235970, 335263]"
"1708","comuna","Algarrobo",1,"Mujer",2010,162031.191122454,210205.519671168,"[45663, 230225]","[45663, 230225]"
"1709","comuna","Algarrobo",1,"Mujer",2011,440920.811220621,351691.622441243,"[286307, 671229]","[245179, 904350]"
"1710","comuna","Algarrobo",1,"Mujer",2012,342004.691208993,284087.956137117,"[188084, 557969]","[221237, 351967]"
"1711","comuna","Algarrobo",1,"Mujer",2013,332060.373550235,140189.787618618,"[101638, 567351]","[85115, 570605]"
"1712","comuna","Algarrobo",1,"Mujer",2014,820564.184195563,600191.017623648,"[150755, 1525233]","[111551, 1970324]"
"1713","comuna","Algarrobo",1,"Mujer",2015,562281.781963059,582363.274176026,"[491896, 640700]","[421711, 702852]"
"1714","comuna","Alhué",2,"Mujer",2011,189080.900032492,180869.977255496,"[112653, 268860]","[84406, 221063]"
"1715","comuna","Alhué",2,"Mujer",2012,305541.205922103,311742.535938076,"[213477, 384315]","[204895, 422197]"
"1716","comuna","Alhué",2,"Mujer",2013,334953.456845912,347470.402169003,"[168866, 509690]","[70095, 574778]"
"1717","comuna","Alhué",2,"Mujer",2014,151563.3882888,151563.3882888,"[101042, 202085]","[101042, 202085]"
"1718","comuna","Alhué",2,"Mujer",2015,662689.243027891,662689.243027891,"[662689, 662689]","[662689, 662689]"
"1719","comuna","Alto del Carmen",4,"Mujer",2010,147289.191469806,136081.044389805,"[116085, 198798]","[68641, 186497]"
"1720","comuna","Alto del Carmen",4,"Mujer",2011,145302.008378865,144398.033151817,"[109941, 182331]","[109750, 200000]"
"1721","comuna","Alto del Carmen",4,"Mujer",2012,167185.152292218,125992.764240222,"[112030, 275431]","[70136, 193000]"
"1722","comuna","Alto del Carmen",4,"Mujer",2013,156691.338106122,173818.012744291,"[114591, 212853]","[87557, 210000]"
"1723","comuna","Alto del Carmen",4,"Mujer",2014,167128.933063403,122853.018931502,"[118062, 226435]","[89360, 224364]"
"1724","comuna","Alto del Carmen",4,"Mujer",2015,391912.817773246,200215.138875455,"[153098, 1001360]","[100327, 249998]"
"1725","comuna","Alto Hospicio",5,"Mujer",2010,171190.422718444,160062.594344089,"[147744, 198502]","[149897, 191223]"
"1726","comuna","Alto Hospicio",5,"Mujer",2011,219051.480183114,199452.999878543,"[183831, 256844]","[159732, 229927]"
"1727","comuna","Alto Hospicio",5,"Mujer",2012,234800.424880006,200000,"[192441, 267995]","[190000, 250345]"
"1728","comuna","Alto Hospicio",5,"Mujer",2013,236980.720235917,229581.275450737,"[208752, 279181]","[200271, 250178]"
"1729","comuna","Alto Hospicio",5,"Mujer",2014,268235.765632125,229991.675441915,"[233877, 305604]","[205024, 282648]"
"1730","comuna","Alto Hospicio",5,"Mujer",2015,281035.04593953,241000,"[236719, 325403]","[209636, 290078]"
"1731","comuna","Ancud",6,"Mujer",2010,257553.350476799,125411.073403248,"[158005, 421125]","[94367, 174913]"
"1732","comuna","Ancud",6,"Mujer",2011,214879.199789012,182015.336244885,"[135316, 340438]","[72442, 227541]"
"1733","comuna","Ancud",6,"Mujer",2012,232808.120956,200066.917991492,"[175477, 313847]","[137906, 270000]"
"1734","comuna","Ancud",6,"Mujer",2013,189574.045395927,203098.576660884,"[141188, 255635]","[81286, 231606]"
"1735","comuna","Ancud",6,"Mujer",2014,275333.254751326,141690.473162646,"[178034, 420596]","[89787, 333380]"
"1736","comuna","Ancud",6,"Mujer",2015,357972.81417636,230518.260221078,"[210322, 502666]","[111632, 329478]"
"1737","comuna","Andacollo",7,"Mujer",2010,240044.603017028,223764.628095497,"[170499, 326143]","[155198, 399726]"
"1738","comuna","Andacollo",7,"Mujer",2011,218514.63060359,199360.722008085,"[159672, 272887]","[174441, 299041]"
"1739","comuna","Andacollo",7,"Mujer",2012,425974.354007803,327401.541178111,"[206871, 669193]","[167574, 370960]"
"1740","comuna","Andacollo",7,"Mujer",2013,106625.857661177,19706.8766424192,"[29218, 208202]","[9962, 221162]"
"1741","comuna","Andacollo",7,"Mujer",2014,266920.283474515,230023.430451117,"[160808, 450830]","[193782, 511132]"
"1742","comuna","Andacollo",7,"Mujer",2015,317625.614833101,215058.181490169,"[139300, 540227]","[98027, 700189]"
"1743","comuna","Angol",8,"Mujer",2010,280786.087370419,180000,"[237625, 325659]","[166798, 199992]"
"1744","comuna","Angol",8,"Mujer",2011,252732.910727979,185175.928061224,"[218442, 306624]","[156529, 199361]"
"1745","comuna","Angol",8,"Mujer",2012,247245.303550593,180480.391020087,"[218257, 290974]","[150881, 200000]"
"1746","comuna","Angol",8,"Mujer",2013,230970.39926993,204117.674295723,"[204950, 259556]","[179758, 210000]"
"1747","comuna","Angol",8,"Mujer",2014,247901.872983204,202084.5177184,"[211373, 291149]","[160000, 225000]"
"1748","comuna","Angol",8,"Mujer",2015,270124.302370661,228822.602726103,"[235764, 305344]","[200132, 241000]"
"1749","comuna","Antofagasta",9,"Mujer",2010,333743.265868045,243237.868114405,"[278262, 384068]","[215631, 270024]"
"1750","comuna","Antofagasta",9,"Mujer",2011,347469.523999775,249200.902510106,"[306315, 392931]","[222592, 291402]"
"1751","comuna","Antofagasta",9,"Mujer",2012,418275.27711703,280000,"[358541, 479414]","[250000, 306966]"
"1752","comuna","Antofagasta",9,"Mujer",2013,406699.308484217,300406.687754181,"[362368, 463158]","[298867, 360287]"
"1753","comuna","Antofagasta",9,"Mujer",2014,423082.309110915,348840.74480384,"[380323, 467208]","[300000, 372130]"
"1754","comuna","Antofagasta",9,"Mujer",2015,481309.841752653,382114.099970149,"[420783, 545820]","[335559, 436211]"
"1755","comuna","Antuco",10,"Mujer",2010,214852.9555447,139904.25012213,"[54962, 412218]","[49966, 529638]"
"1756","comuna","Antuco",10,"Mujer",2011,151213.712564615,135308.641975309,"[73406, 231470]","[50000, 267642]"
"1757","comuna","Antuco",10,"Mujer",2012,160465.51689057,138859.051787044,"[20000, 301353]","[20000, 301353]"
"1758","comuna","Antuco",10,"Mujer",2013,173469.698186878,151150.375746698,"[90093, 253752]","[54646, 310000]"
"1759","comuna","Antuco",10,"Mujer",2014,149270.80251672,115549.814192933,"[37401, 289012]","[9998, 380000]"
"1760","comuna","Antuco",10,"Mujer",2015,96313.5808678128,96313.5808678128,"[96314, 96314]","[96314, 96314]"
"1761","comuna","Arauco",11,"Mujer",2010,194901.03944078,170015.411238852,"[143208, 245086]","[80692, 200196]"
"1762","comuna","Arauco",11,"Mujer",2011,192173.935060595,176247.441455521,"[131119, 248225]","[36145, 255885]"
"1763","comuna","Arauco",11,"Mujer",2012,139610.581616525,90579.0270781232,"[79285, 204693]","[44888, 197663]"
"1764","comuna","Arauco",11,"Mujer",2013,294724.121410943,215620.686279231,"[173859, 400636]","[55987, 386732]"
"1765","comuna","Arauco",11,"Mujer",2014,282970.869307544,195948.649168658,"[174720, 399780]","[152698, 295189]"
"1766","comuna","Arauco",11,"Mujer",2015,206842.299163365,170046.003968971,"[116096, 290058]","[78747, 268000]"
"1767","comuna","Arica",12,"Mujer",2010,251210.480109039,165751.500688979,"[229863, 283689]","[156071, 183902]"
"1768","comuna","Arica",12,"Mujer",2011,235476.0740982,170000,"[214462, 256342]","[152093, 180870]"
"1769","comuna","Arica",12,"Mujer",2012,277790.238071198,190856.958762886,"[253951, 311300]","[174126, 200000]"
"1770","comuna","Arica",12,"Mujer",2013,333795.229148338,200974.731219835,"[274905, 394277]","[198402, 215842]"
"1771","comuna","Arica",12,"Mujer",2014,329668.907278811,230138.020583902,"[305727, 362952]","[212189, 254782]"
"1772","comuna","Arica",12,"Mujer",2015,365030.664908196,241065.217391305,"[323259, 414867]","[222406, 256580]"
"1773","comuna","Aysén",13,"Mujer",2010,309804.672583736,219849.535906204,"[268482, 399215]","[200093, 250000]"
"1774","comuna","Aysén",13,"Mujer",2011,312790.500098426,251871.812035064,"[269057, 368140]","[217878, 299231]"
"1775","comuna","Aysén",13,"Mujer",2012,383230.791806719,239028.086815261,"[307330, 457725]","[193921, 262778]"
"1776","comuna","Aysén",13,"Mujer",2013,423578.080076623,288934.795994905,"[359791, 508286]","[249056, 350620]"
"1777","comuna","Aysén",13,"Mujer",2014,399301.734107774,293919.9667826,"[339125, 473537]","[224986, 369931]"
"1778","comuna","Aysén",13,"Mujer",2015,492136.899201039,317646.456854837,"[387770, 655782]","[274167, 376891]"
"1779","comuna","Buin",14,"Mujer",2010,469958.986737795,199863.214460186,"[262635, 741862]","[170000, 250000]"
"1780","comuna","Buin",14,"Mujer",2011,329783.935961707,188097.404773938,"[209293, 477327]","[179516, 244290]"
"1781","comuna","Buin",14,"Mujer",2012,303645.959917692,224829.539824621,"[242096, 412982]","[193000, 263182]"
"1782","comuna","Buin",14,"Mujer",2013,345887.07184925,274045.28664912,"[266896, 418624]","[212799, 348876]"
"1783","comuna","Buin",14,"Mujer",2014,352230.539591344,287951.3572611,"[253626, 540744]","[227574, 305000]"
"1784","comuna","Buin",14,"Mujer",2015,389698.344165772,300081.183474654,"[289001, 534678]","[247761, 373894]"
"1785","comuna","Bulnes",15,"Mujer",2010,167073.241133804,133372.789495517,"[109642, 242137]","[70065, 150000]"
"1786","comuna","Bulnes",15,"Mujer",2011,172878.366297057,152255.730351099,"[132084, 230588]","[127500, 172107]"
"1787","comuna","Bulnes",15,"Mujer",2012,243298.642911054,184179.214868874,"[169573, 320293]","[131642, 200000]"
"1788","comuna","Bulnes",15,"Mujer",2013,222357.50711602,179428.425945348,"[161830, 300852]","[130007, 240000]"
"1789","comuna","Bulnes",15,"Mujer",2014,230437.247380466,217995.192731339,"[174504, 318160]","[150000, 248766]"
"1790","comuna","Bulnes",15,"Mujer",2015,329477.796206037,247369.986070879,"[219897, 469188]","[210033, 286526]"
"1791","comuna","Cabildo",16,"Mujer",2010,167674.259712541,169144.027431173,"[126810, 214328]","[83572, 215601]"
"1792","comuna","Cabildo",16,"Mujer",2011,199078.56124129,159282.151768521,"[147014, 296308]","[117998, 201573]"
"1793","comuna","Cabildo",16,"Mujer",2012,203148.269787349,176624.252290153,"[153155, 256036]","[111702, 231615]"
"1794","comuna","Cabildo",16,"Mujer",2013,320324.881491289,173585.961702464,"[148863, 562879]","[89920, 242740]"
"1795","comuna","Cabildo",16,"Mujer",2014,193396.161342423,190831.727994403,"[154852, 235686]","[133718, 244805]"
"1796","comuna","Cabildo",16,"Mujer",2015,267733.396264725,228495.980892108,"[179438, 364212]","[154994, 282128]"
"1797","comuna","Cabrero",18,"Mujer",2010,243926.928388896,198695.006119269,"[147855, 346689]","[70069, 299795]"
"1798","comuna","Cabrero",18,"Mujer",2011,166722.93267904,179944.62315978,"[123834, 209234]","[80120, 200445]"
"1799","comuna","Cabrero",18,"Mujer",2012,216044.842959619,156854.937521631,"[132247, 297214]","[51228, 281511]"
"1800","comuna","Cabrero",18,"Mujer",2013,190907.445062227,188164.051698995,"[150849, 229632]","[129509, 259018]"
"1801","comuna","Cabrero",18,"Mujer",2014,224877.459214582,179966.247890493,"[142746, 287556]","[104205, 294433]"
"1802","comuna","Cabrero",18,"Mujer",2015,271781.280270504,267861.02104997,"[208569, 388592]","[197590, 327678]"
"1803","comuna","Calama",19,"Mujer",2010,335503.233527866,255143.12836427,"[296174, 404764]","[210866, 300000]"
"1804","comuna","Calama",19,"Mujer",2011,458354.09445557,280000,"[374339, 532466]","[249201, 344058]"
"1805","comuna","Calama",19,"Mujer",2012,469497.165032227,351805.6335569,"[417615, 538346]","[301516, 401158]"
"1806","comuna","Calama",19,"Mujer",2013,444550.339575574,358640.532278367,"[395705, 501786]","[321330, 428780]"
"1807","comuna","Calama",19,"Mujer",2014,495626.430396619,349934.370898181,"[418776, 581798]","[300984, 450000]"
"1808","comuna","Calama",19,"Mujer",2015,511257.560177333,331344.621513946,"[443112, 574490]","[284006, 400533]"
"1809","comuna","Calbuco",20,"Mujer",2010,190552.72003707,199189.399319726,"[139249, 234985]","[95825, 245832]"
"1810","comuna","Calbuco",20,"Mujer",2011,205450.614905674,189064.441763628,"[138064, 271794]","[87456, 300070]"
"1811","comuna","Calbuco",20,"Mujer",2012,250681.800664608,214098.599596791,"[189921, 353934]","[196063, 274231]"
"1812","comuna","Calbuco",20,"Mujer",2013,221912.016250079,259018.162201043,"[154037, 293879]","[131610, 290128]"
"1813","comuna","Calbuco",20,"Mujer",2014,235215.670694707,247934.539890018,"[174792, 289554]","[186671, 299944]"
"1814","comuna","Calbuco",20,"Mujer",2015,234585.809734485,249234.576611796,"[186695, 275156]","[136069, 303546]"
"1815","comuna","Caldera",21,"Mujer",2010,227024.885899537,175903.220672129,"[154194, 309770]","[140137, 247099]"
"1816","comuna","Caldera",21,"Mujer",2011,195173.00163406,207839.111554584,"[143731, 272015]","[119874, 235793]"
"1817","comuna","Caldera",21,"Mujer",2012,279417.015123847,215000,"[219217, 364149]","[200000, 264971]"
"1818","comuna","Caldera",21,"Mujer",2013,319084.550690641,295371.251156374,"[268475, 389043]","[205841, 302637]"
"1819","comuna","Caldera",21,"Mujer",2014,404678.415600726,299992.766913029,"[273275, 569543]","[238617, 353465]"
"1820","comuna","Caldera",21,"Mujer",2015,272415.63320751,248303.298249638,"[195676, 329986]","[182300, 311263]"
"1821","comuna","Calera",22,"Mujer",2010,197066.455573054,170066.912597591,"[161863, 245275]","[146904, 196192]"
"1822","comuna","Calera",22,"Mujer",2011,195192.370482986,161695.65708915,"[152908, 252895]","[113374, 187399]"
"1823","comuna","Calera",22,"Mujer",2012,191537.386856745,160721.649484536,"[161099, 235625]","[122550, 193870]"
"1824","comuna","Calera",22,"Mujer",2013,238805.287125339,197556.655368841,"[182161, 293849]","[136224, 264398]"
"1825","comuna","Calera",22,"Mujer",2014,308351.381110442,254223.831508964,"[261167, 350468]","[202330, 313004]"
"1826","comuna","Calera",22,"Mujer",2015,296391.391487913,241053.635420902,"[229902, 356478]","[151181, 309084]"
"1827","comuna","Calera de Tango",23,"Mujer",2010,288733.964246101,179530.528479154,"[110989, 579932]","[87486, 610597]"
"1828","comuna","Calera de Tango",23,"Mujer",2011,263768.716830932,195942.475360121,"[170099, 418984]","[160773, 502417]"
"1829","comuna","Calera de Tango",23,"Mujer",2012,254799.242075193,188553.953188352,"[132459, 397808]","[72405, 416704]"
"1830","comuna","Calera de Tango",23,"Mujer",2013,331448.712155446,209283.325802079,"[133662, 678925]","[120163, 303286]"
"1831","comuna","Calera de Tango",23,"Mujer",2014,331614.42913793,218251.279135872,"[159352, 630074]","[121251, 282918]"
"1832","comuna","Calera de Tango",23,"Mujer",2015,374708.593895313,251018.65266208,"[193396, 651828]","[130530, 321304]"
"1833","comuna","Calle Larga",24,"Mujer",2010,126662.913047418,110806.283252031,"[92730, 167929]","[60059, 177066]"
"1834","comuna","Calle Larga",24,"Mujer",2011,204846.850190473,182445.44802726,"[162828, 257398]","[137861, 232533]"
"1835","comuna","Calle Larga",24,"Mujer",2012,215089.566409911,206921.783813406,"[169654, 258973]","[152854, 275307]"
"1836","comuna","Calle Larga",24,"Mujer",2013,223670.610141827,210284.681427927,"[183603, 263173]","[158881, 250339]"
"1837","comuna","Calle Larga",24,"Mujer",2014,268630.160625934,245581.275450569,"[223361, 332820]","[203788, 279919]"
"1838","comuna","Calle Larga",24,"Mujer",2015,300830.902440833,300081.183474654,"[232880, 359586]","[251019, 334432]"
