"","sex","company_size","geography_name","geography_id","year","weighted_median"
"402","Hombre","Menos de 5","Dalcahue",80,2014,105000
"403","Hombre","Menos de 5","Dalcahue",80,2015,200000
"404","Hombre","Menos de 5","Diego de Almagro",81,2010,105758.446539852
"405","Hombre","Menos de 5","Diego de Almagro",81,2011,237022.448220266
"406","Hombre","Menos de 5","Diego de Almagro",81,2012,225297.65595932
"407","Hombre","Menos de 5","Diego de Almagro",81,2013,199244.740154648
"408","Hombre","Menos de 5","Diego de Almagro",81,2014,578970.675985846
"409","Hombre","Menos de 5","Diego de Almagro",81,2015,219084.505797552
"410","Hombre","Menos de 5","Doñihue",82,2010,204224.597754474
"411","Hombre","Menos de 5","Doñihue",82,2011,251208.301743745
"412","Hombre","Menos de 5","Doñihue",82,2012,221236.638407666
"413","Hombre","Menos de 5","Doñihue",82,2013,123166.741979214
"414","Hombre","Menos de 5","Doñihue",82,2014,202084.5177184
"415","Hombre","Menos de 5","Doñihue",82,2015,240977.906555597
"416","Hombre","Menos de 5","El Bosque",83,2010,299794.821690278
"417","Hombre","Menos de 5","El Bosque",83,2011,167523.925880657
"418","Hombre","Menos de 5","El Bosque",83,2012,227000.152207816
"419","Hombre","Menos de 5","El Bosque",83,2013,349588.143267679
"420","Hombre","Menos de 5","El Bosque",83,2014,321542.34132587
"421","Hombre","Menos de 5","El Bosque",83,2015,300081.183474654
"422","Hombre","Menos de 5","El Monte",85,2010,201723.940829144
"423","Hombre","Menos de 5","El Monte",85,2011,200463.687572682
"424","Hombre","Menos de 5","El Monte",85,2012,178539.789504489
"425","Hombre","Menos de 5","El Monte",85,2013,250338.906461818
