"","sex","geography_name","geography_id","year","ub_weighted_median"
"3063","Mujer","Río Bueno",269,2014,206117
"3064","Mujer","Río Bueno",269,2015,302969
"3065","Mujer","Río Claro",270,2010,354600
"3066","Mujer","Río Claro",270,2011,301450
"3067","Mujer","Río Claro",270,2012,224346
"3068","Mujer","Río Claro",270,2013,275373
"3069","Mujer","Río Claro",270,2014,267215
"3070","Mujer","Río Claro",270,2015,304235
"3071","Mujer","Río Hurtado",271,2010,200196
"3072","Mujer","Río Hurtado",271,2011,223073
"3073","Mujer","Río Hurtado",271,2012,493760
"3074","Mujer","Río Hurtado",271,2013,357855
"3075","Mujer","Río Hurtado",271,2014,719067
"3076","Mujer","Río Hurtado",271,2015,98399
"3077","Mujer","Río Ibáñez",272,2010,249829
"3078","Mujer","Río Ibáñez",272,2011,202474
"3079","Mujer","Río Ibáñez",272,2012,171961
"3080","Mujer","Río Ibáñez",272,2013,245332
"3081","Mujer","Río Ibáñez",272,2014,264015
"3082","Mujer","Río Ibáñez",272,2015,413834
"3083","Mujer","Río Negro",273,2010,165062
"3084","Mujer","Río Negro",273,2011,167059
"3085","Mujer","Río Negro",273,2012,188242
"3086","Mujer","Río Negro",273,2013,190796
"3087","Mujer","Río Negro",273,2014,184068
"3088","Mujer","Río Negro",273,2015,272398
"3089","Mujer","Romeral",275,2010,240000
"3090","Mujer","Romeral",275,2011,182880
"3091","Mujer","Romeral",275,2012,221237
"3092","Mujer","Romeral",275,2013,730990
"3093","Mujer","Romeral",275,2014,334202
"3094","Mujer","Romeral",275,2015,316284
"3095","Mujer","Saavedra",276,2010,281101
"3096","Mujer","Saavedra",276,2011,100755
"3097","Mujer","Saavedra",276,2012,79000
"3098","Mujer","Sagrada Familia",277,2010,193292
"3099","Mujer","Sagrada Familia",277,2011,209684
"3100","Mujer","Sagrada Familia",277,2012,257927
"3101","Mujer","Sagrada Familia",277,2013,260409
"3102","Mujer","Sagrada Familia",277,2014,249731
"3103","Mujer","Sagrada Familia",277,2015,300081
"3104","Mujer","Salamanca",278,2010,249829
"3105","Mujer","Salamanca",278,2011,231844
"3106","Mujer","Salamanca",278,2012,306500
"3107","Mujer","Salamanca",278,2013,208200
"3108","Mujer","Salamanca",278,2014,240481
"3109","Mujer","Salamanca",278,2015,250000
"3110","Mujer","San Antonio",279,2010,200000
"3111","Mujer","San Antonio",279,2011,199361
"3112","Mujer","San Antonio",279,2012,196096
"3113","Mujer","San Antonio",279,2013,240000
"3114","Mujer","San Antonio",279,2014,290838
"3115","Mujer","San Antonio",279,2015,350000
"3116","Mujer","San Bernardo",280,2010,200196
"3117","Mujer","San Bernardo",280,2011,200967
"3118","Mujer","San Bernardo",280,2012,250201
"3119","Mujer","San Bernardo",280,2013,288902
"3120","Mujer","San Bernardo",280,2014,317332
"3121","Mujer","San Bernardo",280,2015,300081
"3122","Mujer","San Carlos",281,2010,193094
"3123","Mujer","San Carlos",281,2011,226590
"3124","Mujer","San Carlos",281,2012,243000
"3125","Mujer","San Carlos",281,2013,271634
"3126","Mujer","San Carlos",281,2014,382384
"3127","Mujer","San Carlos",281,2015,412675
"3128","Mujer","San Clemente",282,2010,278674
"3129","Mujer","San Clemente",282,2011,172914
"3130","Mujer","San Clemente",282,2012,197163
"3131","Mujer","San Clemente",282,2013,209207
"3132","Mujer","San Clemente",282,2014,227699
"3133","Mujer","San Clemente",282,2015,251019
"3134","Mujer","San Esteban",283,2010,249121
"3135","Mujer","San Esteban",283,2011,245650
"3136","Mujer","San Esteban",283,2012,270109
"3137","Mujer","San Esteban",283,2013,294003
"3138","Mujer","San Esteban",283,2014,270916
"3139","Mujer","San Esteban",283,2015,250068
"3140","Mujer","San Felipe",285,2010,208540
"3141","Mujer","San Felipe",285,2011,200381
"3142","Mujer","San Felipe",285,2012,260696
"3143","Mujer","San Felipe",285,2013,276476
"3144","Mujer","San Felipe",285,2014,300729
"3145","Mujer","San Felipe",285,2015,301056
"3146","Mujer","San Fernando",286,2010,296140
"3147","Mujer","San Fernando",286,2011,275147
"3148","Mujer","San Fernando",286,2012,251276
"3149","Mujer","San Fernando",286,2013,263202
"3150","Mujer","San Fernando",286,2014,280000
"3151","Mujer","San Fernando",286,2015,296288
"3152","Mujer","San Gregorio",287,2013,1571127
"3153","Mujer","San Gregorio",287,2014,1515634
"3154","Mujer","San Gregorio",287,2015,502037
"3155","Mujer","San Ignacio",288,2010,259822
"3156","Mujer","San Ignacio",288,2011,518338
"3157","Mujer","San Ignacio",288,2013,250100
"3158","Mujer","San Ignacio",288,2014,325000
"3159","Mujer","San Ignacio",288,2015,38000
"3160","Mujer","San Javier",289,2010,215999
"3161","Mujer","San Javier",289,2011,221063
"3162","Mujer","San Javier",289,2012,249915
"3163","Mujer","San Javier",289,2013,302554
"3164","Mujer","San Javier",289,2014,329095
"3165","Mujer","San Javier",289,2015,328170
"3166","Mujer","San Joaquín",290,2010,250000
"3167","Mujer","San Joaquín",290,2011,209329
"3168","Mujer","San Joaquín",290,2012,321292
"3169","Mujer","San Joaquín",290,2013,304780
"3170","Mujer","San Joaquín",290,2014,329152
"3171","Mujer","San Joaquín",290,2015,395271
"3172","Mujer","San José de Maipo",291,2010,223107
"3173","Mujer","San José de Maipo",291,2011,254594
"3174","Mujer","San José de Maipo",291,2012,290664
"3175","Mujer","San José de Maipo",291,2013,310728
"3176","Mujer","San José de Maipo",291,2014,354302
"3177","Mujer","San José de Maipo",291,2015,361467
"3178","Mujer","San Juan de la Costa",292,2010,135183
"3179","Mujer","San Juan de la Costa",292,2011,144864
"3180","Mujer","San Juan de la Costa",292,2012,133411
"3181","Mujer","San Juan de la Costa",292,2013,123583
"3182","Mujer","San Juan de la Costa",292,2014,242501
"3183","Mujer","San Juan de la Costa",292,2015,320097
"3184","Mujer","San Miguel",293,2010,433850
"3185","Mujer","San Miguel",293,2011,358849
"3186","Mujer","San Miguel",293,2012,800802
"3187","Mujer","San Miguel",293,2013,1325808
"3188","Mujer","San Miguel",293,2014,800830
"3189","Mujer","San Miguel",293,2015,602445
"3190","Mujer","San Nicolás",294,2010,145600
"3191","Mujer","San Nicolás",294,2011,331595
"3192","Mujer","San Nicolás",294,2012,159894
"3193","Mujer","San Nicolás",294,2013,407493
"3194","Mujer","San Nicolás",294,2014,414273
"3195","Mujer","San Pablo",295,2010,200000
"3196","Mujer","San Pablo",295,2011,164431
"3197","Mujer","San Pablo",295,2012,335386
"3198","Mujer","San Pablo",295,2013,310420
"3199","Mujer","San Pablo",295,2014,331628
"3200","Mujer","San Pablo",295,2015,300980
"3201","Mujer","San Pedro",296,2010,254883
"3202","Mujer","San Pedro",296,2011,228247
"3203","Mujer","San Pedro",296,2012,209919
"3204","Mujer","San Pedro",296,2013,482222
"3205","Mujer","San Pedro",296,2014,420921
"3206","Mujer","San Pedro",296,2015,327088
"3207","Mujer","San Pedro de Atacama",297,2010,255898
"3208","Mujer","San Pedro de Atacama",297,2011,182000
"3209","Mujer","San Pedro de la Paz",298,2010,408739
"3210","Mujer","San Pedro de la Paz",298,2011,479786
"3211","Mujer","San Pedro de la Paz",298,2012,527951
"3212","Mujer","San Pedro de la Paz",298,2013,393015
"3213","Mujer","San Pedro de la Paz",298,2014,348596
"3214","Mujer","San Pedro de la Paz",298,2015,276089
"3215","Mujer","San Ramón",300,2010,230401
"3216","Mujer","San Ramón",300,2011,200000
"3217","Mujer","San Ramón",300,2012,228040
"3218","Mujer","San Ramón",300,2013,306454
"3219","Mujer","San Ramón",300,2014,300000
"3220","Mujer","San Ramón",300,2015,307597
"3221","Mujer","San Vicente",302,2010,179877
"3222","Mujer","San Vicente",302,2011,169457
"3223","Mujer","San Vicente",302,2012,193981
"3224","Mujer","San Vicente",302,2013,219998
"3225","Mujer","San Vicente",302,2014,359932
"3226","Mujer","San Vicente",302,2015,300081
"3227","Mujer","Santa Bárbara",303,2010,212000
"3228","Mujer","Santa Bárbara",303,2013,440596
"3229","Mujer","Santa Bárbara",303,2014,565837
"3230","Mujer","Santa Bárbara",303,2015,347008
"3231","Mujer","Santa Cruz",304,2010,171882
"3232","Mujer","Santa Cruz",304,2011,233664
"3233","Mujer","Santa Cruz",304,2012,266155
"3234","Mujer","Santa Cruz",304,2013,262000
"3235","Mujer","Santa Cruz",304,2014,275000
"3236","Mujer","Santa Cruz",304,2015,300733
"3237","Mujer","Santa Juana",305,2010,177780
"3238","Mujer","Santa Juana",305,2011,224835
"3239","Mujer","Santa Juana",305,2012,281170
"3240","Mujer","Santa Juana",305,2013,372951
"3241","Mujer","Santa Juana",305,2014,252061
"3242","Mujer","Santa Juana",305,2015,258141
"3243","Mujer","Santa María",306,2010,325318
"3244","Mujer","Santa María",306,2013,501178
"3245","Mujer","Santa María",306,2014,457216
"3246","Mujer","Santa María",306,2015,727100
"3247","Mujer","Santiago",307,2010,440000
"3248","Mujer","Santiago",307,2011,320000
"3249","Mujer","Santiago",307,2012,402248
"3250","Mujer","Santiago",307,2013,592933
"3251","Mujer","Santiago",307,2014,372779
"3252","Mujer","Santiago",307,2015,440014
"3253","Mujer","Sierra Gorda",309,2011,1326380
"3254","Mujer","Sierra Gorda",309,2012,301686
"3255","Mujer","Sierra Gorda",309,2013,518827
"3256","Mujer","Talagante",310,2010,213248
"3257","Mujer","Talagante",310,2011,264020
"3258","Mujer","Talagante",310,2012,272627
"3259","Mujer","Talagante",310,2013,317913
"3260","Mujer","Talagante",310,2014,505211
"3261","Mujer","Talagante",310,2015,410033
"3262","Mujer","Talca",311,2010,183596
"3263","Mujer","Talca",311,2011,185224
"3264","Mujer","Talca",311,2012,221855
"3265","Mujer","Talca",311,2013,260501
"3266","Mujer","Talca",311,2014,280519
"3267","Mujer","Talca",311,2015,300217
"3268","Mujer","Talcahuano",312,2010,219984
"3269","Mujer","Talcahuano",312,2011,251208
"3270","Mujer","Talcahuano",312,2012,230681
"3271","Mujer","Talcahuano",312,2013,324486
"3272","Mujer","Talcahuano",312,2014,293249
"3273","Mujer","Talcahuano",312,2015,300026
"3274","Mujer","Taltal",313,2010,262264
"3275","Mujer","Taltal",313,2011,686532
"3276","Mujer","Taltal",313,2012,302575
"3277","Mujer","Taltal",313,2013,290000
"3278","Mujer","Taltal",313,2014,286078
"3279","Mujer","Taltal",313,2015,400946
"3280","Mujer","Temuco",314,2010,208273
"3281","Mujer","Temuco",314,2011,204037
"3282","Mujer","Temuco",314,2012,278152
"3283","Mujer","Temuco",314,2013,260000
"3284","Mujer","Temuco",314,2014,339258
"3285","Mujer","Temuco",314,2015,350059
"3286","Mujer","Teno",315,2010,170304
"3287","Mujer","Teno",315,2011,251811
"3288","Mujer","Teno",315,2012,250078
"3289","Mujer","Teno",315,2013,272000
"3290","Mujer","Teno",315,2014,225920
"3291","Mujer","Teno",315,2015,232800
"3292","Mujer","Teodoro Schmidt",316,2010,73071
"3293","Mujer","Teodoro Schmidt",316,2011,53256
"3294","Mujer","Teodoro Schmidt",316,2012,453895
"3295","Mujer","Teodoro Schmidt",316,2013,216351
"3296","Mujer","Teodoro Schmidt",316,2014,220922
"3297","Mujer","Teodoro Schmidt",316,2015,173999
"3298","Mujer","Tierra Amarilla",317,2010,229022
"3299","Mujer","Tierra Amarilla",317,2011,201932
"3300","Mujer","Tierra Amarilla",317,2012,367052
"3301","Mujer","Tierra Amarilla",317,2013,526745
"3302","Mujer","Tierra Amarilla",317,2014,299489
"3303","Mujer","Tierra Amarilla",317,2015,517374
"3304","Mujer","Tiltil",318,2010,177205
"3305","Mujer","Tiltil",318,2011,238374
"3306","Mujer","Tiltil",318,2012,302574
"3307","Mujer","Tiltil",318,2013,386831
"3308","Mujer","Tiltil",318,2014,407883
"3309","Mujer","Tiltil",318,2015,428048
"3310","Mujer","Tirúa",320,2010,199863
"3311","Mujer","Tirúa",320,2011,249201
"3312","Mujer","Tocopilla",321,2010,545692
"3313","Mujer","Tocopilla",321,2011,628219
"3314","Mujer","Tocopilla",321,2012,431855
"3315","Mujer","Tocopilla",321,2013,380000
"3316","Mujer","Tocopilla",321,2014,436538
"3317","Mujer","Tocopilla",321,2015,471133
"3318","Mujer","Tomé",323,2010,170166
"3319","Mujer","Tomé",323,2011,184889
"3320","Mujer","Tomé",323,2012,196835
"3321","Mujer","Tomé",323,2013,302341
"3322","Mujer","Tomé",323,2014,282962
"3323","Mujer","Tomé",323,2015,298100
"3324","Mujer","Traigué",NA,2010,139792
"3325","Mujer","Traigué",NA,2011,260187
"3326","Mujer","Traigué",NA,2012,112397
"3327","Mujer","Traiguén",326,2013,279188
"3328","Mujer","Traiguén",326,2014,224958
"3329","Mujer","Traiguén",326,2015,191952
"3330","Mujer","Tucapel",328,2010,287451
"3331","Mujer","Tucapel",328,2011,293521
"3332","Mujer","Tucapel",328,2012,201124
"3333","Mujer","Valdivia",329,2010,205343
"3334","Mujer","Valdivia",329,2011,199321
"3335","Mujer","Valdivia",329,2012,221893
"3336","Mujer","Valdivia",329,2013,270704
"3337","Mujer","Valdivia",329,2014,299997
"3338","Mujer","Valdivia",329,2015,327261
"3339","Mujer","Vallenar",330,2010,200275
"3340","Mujer","Vallenar",330,2011,200967
"3341","Mujer","Vallenar",330,2012,253161
"3342","Mujer","Vallenar",330,2013,223294
"3343","Mujer","Vallenar",330,2014,266586
"3344","Mujer","Vallenar",330,2015,308190
"3345","Mujer","Valparaíso",331,2010,200196
"3346","Mujer","Valparaíso",331,2011,220000
"3347","Mujer","Valparaíso",331,2012,239667
"3348","Mujer","Valparaíso",331,2013,285943
"3349","Mujer","Valparaíso",331,2014,299987
"3350","Mujer","Valparaíso",331,2015,352394
"3351","Mujer","Vichuquén",332,2010,239836
"3352","Mujer","Vichuquén",332,2011,147029
"3353","Mujer","Victoria",333,2010,150147
"3354","Mujer","Victoria",333,2011,205747
"3355","Mujer","Victoria",333,2012,201358
"3356","Mujer","Victoria",333,2013,282307
"3357","Mujer","Victoria",333,2014,220914
"3358","Mujer","Victoria",333,2015,300029
"3359","Mujer","Vicuña",334,2010,194070
"3360","Mujer","Vicuña",334,2011,210491
"3361","Mujer","Vicuña",334,2012,271518
"3362","Mujer","Vicuña",334,2013,280672
"3363","Mujer","Vicuña",334,2014,268551
"3364","Mujer","Vicuña",334,2015,318125
"3365","Mujer","Villa Alegre",336,2010,200050
"3366","Mujer","Villa Alegre",336,2011,178205
"3367","Mujer","Villa Alegre",336,2012,250000
"3368","Mujer","Villa Alegre",336,2013,397500
"3369","Mujer","Villa Alegre",336,2014,261312
"3370","Mujer","Villa Alemana",337,2010,199863
"3371","Mujer","Villa Alemana",337,2011,244830
"3372","Mujer","Villa Alemana",337,2012,261173
"3373","Mujer","Villa Alemana",337,2013,297329
"3374","Mujer","Villa Alemana",337,2014,303127
"3375","Mujer","Villa Alemana",337,2015,321304
"3376","Mujer","Villarica",NA,2010,152900
"3377","Mujer","Villarica",NA,2011,101674
"3378","Mujer","Villarica",NA,2012,236721
"3379","Mujer","Villarrica",338,2013,306366
"3380","Mujer","Villarrica",338,2014,416842
"3381","Mujer","Villarrica",338,2015,391733
"3382","Mujer","Viña del Mar",339,2010,210206
"3383","Mujer","Viña del Mar",339,2011,210264
"3384","Mujer","Viña del Mar",339,2012,289777
"3385","Mujer","Viña del Mar",339,2013,334123
"3386","Mujer","Viña del Mar",339,2014,349805
"3387","Mujer","Viña del Mar",339,2015,358680
"3388","Mujer","Vitacura",340,2010,500199
"3389","Mujer","Vitacura",340,2011,501462
"3390","Mujer","Vitacura",340,2012,763175
"3391","Mujer","Vitacura",340,2013,600000
"3392","Mujer","Vitacura",340,2014,783286
"3393","Mujer","Vitacura",340,2015,778211
"3394","Mujer","Yerbas Buenas",341,2010,276061
"3395","Mujer","Yerbas Buenas",341,2011,109648
"3396","Mujer","Yerbas Buenas",341,2012,246105
"3397","Mujer","Yerbas Buenas",341,2013,209207
"3398","Mujer","Yerbas Buenas",341,2014,299944
"3399","Mujer","Yerbas Buenas",341,2015,241065
"3400","Mujer","Yumbel",342,2010,413977
"3401","Mujer","Yumbel",342,2011,349743
"3402","Mujer","Yumbel",342,2012,381318
"3403","Mujer","Yumbel",342,2013,600000
"3404","Mujer","Yumbel",342,2014,700000
"3405","Mujer","Yumbel",342,2015,380000
"3406","Mujer","Yungay",343,2013,465630
"3407","Mujer","Yungay",343,2014,571078
"3408","Mujer","Yungay",343,2015,502037
"3409","Mujer","Zapallar",344,2014,333439
"3410","Mujer","Zapallar",344,2015,401630
