"","sex","company_size","geography_name","geography_id","year","weighted_median"
"251","Hombre","Entre 11 y 49","Maule",7,2014,263616.64976406
"252","Hombre","Entre 11 y 49","Maule",7,2015,293316.873262679
"253","Hombre","Entre 11 y 49","Metropolitana",13,2010,250244.6662752
"254","Hombre","Entre 11 y 49","Metropolitana",13,2011,299041.083012127
"255","Hombre","Entre 11 y 49","Metropolitana",13,2012,301686.325101363
"256","Hombre","Entre 11 y 49","Metropolitana",13,2013,370501.58156349
"257","Hombre","Entre 11 y 49","Metropolitana",13,2014,379928.745546597
"258","Hombre","Entre 11 y 49","Metropolitana",13,2015,401629.844259328
"259","Hombre","Entre 11 y 49","O'Higgins",6,2010,215158.216940213
"260","Hombre","Entre 11 y 49","O'Higgins",6,2011,232777.374047623
"261","Hombre","Entre 11 y 49","O'Higgins",6,2012,220811.297761887
"262","Hombre","Entre 11 y 49","O'Higgins",6,2013,250338.906461818
"263","Hombre","Entre 11 y 49","O'Higgins",6,2014,270000
"264","Hombre","Entre 11 y 49","O'Higgins",6,2015,300000
"265","Hombre","Entre 11 y 49","Tarapacá",1,2010,311572.208562895
"266","Hombre","Entre 11 y 49","Tarapacá",1,2011,306185.065183469
"267","Hombre","Entre 11 y 49","Tarapacá",1,2012,351627.34608527
"268","Hombre","Entre 11 y 49","Tarapacá",1,2013,350000
"269","Hombre","Entre 11 y 49","Tarapacá",1,2014,499906.244140259
"270","Hombre","Entre 11 y 49","Tarapacá",1,2015,369511.098144323
"271","Hombre","Entre 11 y 49","Valparaíso",5,2010,207857.743038593
"272","Hombre","Entre 11 y 49","Valparaíso",5,2011,241493.853663052
"273","Hombre","Entre 11 y 49","Valparaíso",5,2012,281262.886597938
"274","Hombre","Entre 11 y 49","Valparaíso",5,2013,298867.110231973
"275","Hombre","Entre 11 y 49","Valparaíso",5,2014,333006.988582303
"276","Hombre","Entre 11 y 49","Valparaíso",5,2015,350094.714053763
"277","Hombre","Entre 11 y 49",NA,NA,2010,249658.576713822
"278","Hombre","Entre 11 y 49",NA,NA,2011,181213.478849718
