"","geography_level","geography_name","geography_id","year","sex","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"276","comuna","Tierra Amarilla","317",1990,"Mujer",35910,33824,"[31769, 41404]","[32616, 39128]"
"277","comuna","Tiltil","318",1990,"Hombre",69762,48320,"[58511, 81862]","[43454, 50984]"
"278","comuna","Tiltil","318",1990,"Mujer",49543,36240,"[40621, 65957]","[36240, 42280]"
"279","comuna","Tocopilla","321",1990,"Hombre",70423,54360,"[61279, 80262]","[51340, 59598]"
"280","comuna","Tocopilla","321",1990,"Mujer",51025,36240,"[38594, 65861]","[31982, 56776]"
"281","comuna","Toltén","322",1990,"Hombre",41124,29700,"[33135, 53678]","[24160, 31408]"
"282","comuna","Toltén","322",1990,"Mujer",58990,39600,"[38765, 87696]","[30106, 48033]"
"283","comuna","Tomé","323",1990,"Hombre",113152,45904,"[57076, 231223]","[41107, 48330]"
"284","comuna","Tomé","323",1990,"Mujer",45983,36240,"[39348, 54781]","[31490, 48320]"
"285","comuna","Traiguén","326",1990,"Hombre",68930,40336,"[47477, 91152]","[36269, 48788]"
"286","comuna","Traiguén","326",1990,"Mujer",46871,24764,"[27701, 68251]","[18407, 41889]"
"287","comuna","Valdivia","329",1990,"Hombre",80493,53842,"[73516, 88328]","[48320, 59400]"
"288","comuna","Valdivia","329",1990,"Mujer",55229,42280,"[48273, 60765]","[36139, 48320]"
"289","comuna","Vallenar","330",1990,"Hombre",106371,60400,"[85628, 125132]","[53726, 72480]"
"290","comuna","Vallenar","330",1990,"Mujer",53525,31408,"[41587, 71053]","[29853, 34428]"
"291","comuna","Valparaíso","331",1990,"Hombre",78947,49500,"[67271, 90148]","[42919, 58110]"
"292","comuna","Valparaíso","331",1990,"Mujer",38697,31381,"[32861, 46767]","[24967, 31408]"
"293","comuna","Victoria","333",1990,"Hombre",56998,31408,"[36736, 86683]","[31408, 31408]"
"294","comuna","Victoria","333",1990,"Mujer",28509,24160,"[17142, 39622]","[12080, 48320]"
"295","comuna","Villa Alegre","336",1990,"Hombre",65757,31408,"[45309, 87149]","[31408, 36697]"
"296","comuna","Villa Alegre","336",1990,"Mujer",81904,31408,"[36478, 146209]","[31408, 54557]"
"297","comuna","Villa Alemana","337",1990,"Hombre",88767,72480,"[66837, 107449]","[53860, 86830]"
"298","comuna","Villa Alemana","337",1990,"Mujer",67599,31408,"[37127, 114322]","[24160, 48320]"
"299","comuna","Villarrica","338",1990,"Hombre",75975,58692,"[60568, 90843]","[42280, 64839]"
"300","comuna","Villarrica","338",1990,"Mujer",49200,36240,"[39080, 62040]","[31408, 48320]"
"301","comuna","Viña del Mar","339",1990,"Hombre",135887,60400,"[96978, 190506]","[51401, 75500]"
"302","comuna","Viña del Mar","339",1990,"Mujer",59930,39600,"[48991, 69451]","[36240, 42884]"
"488","comuna","Alhué","2",1992,"Hombre",75470,57942,"[67549, 84642]","[50377, 61625]"
"489","comuna","Alhué","2",1992,"Mujer",62344,46139,"[47878, 77115]","[38628, 53650]"
"490","comuna","Andacollo","7",1992,"Hombre",93614,64380,"[68743, 121151]","[51504, 78280]"
"491","comuna","Andacollo","7",1992,"Mujer",46077,45066,"[37992, 57012]","[29824, 58710]"
"492","comuna","Angol","8",1992,"Hombre",72021,55796,"[61492, 82888]","[48285, 64380]"
"493","comuna","Angol","8",1992,"Mujer",52980,41418,"[43521, 61553]","[35355, 48285]"
"494","comuna","Antofagasta","9",1992,"Hombre",133323,91012,"[120525, 148212]","[85840, 96570]"
"495","comuna","Antofagasta","9",1992,"Mujer",81767,59015,"[74361, 89596]","[53650, 64380]"
"496","comuna","Arica","12",1992,"Hombre",139433,85840,"[124755, 161297]","[76944, 91205]"
"497","comuna","Arica","12",1992,"Mujer",96384,63920,"[78941, 118874]","[55913, 71968]"
"498","comuna","Aysén","13",1992,"Hombre",161944,81542,"[110339, 223426]","[65515, 96570]"
"499","comuna","Aysén","13",1992,"Mujer",137861,64380,"[79593, 231026]","[52407, 75110]"
"500","comuna","Buin","14",1992,"Hombre",95430,64380,"[83733, 118076]","[54092, 66941]"
"501","comuna","Buin","14",1992,"Mujer",57274,48464,"[49814, 67612]","[42920, 53650]"
"502","comuna","Bulnes","15",1992,"Hombre",120233,48285,"[58989, 229299]","[42076, 54796]"
"503","comuna","Bulnes","15",1992,"Mujer",121757,41010,"[39087, 288008]","[33269, 47775]"
"504","comuna","Calama","19",1992,"Hombre",148499,97628,"[134461, 166939]","[95459, 107300]"
"505","comuna","Calama","19",1992,"Mujer",80453,53650,"[61476, 103115]","[42920, 61687]"
"506","comuna","Calera","22",1992,"Hombre",78636,53650,"[64717, 94146]","[42920, 67321]"
"507","comuna","Calera","22",1992,"Mujer",47614,41418,"[37113, 57860]","[30044, 50431]"
"508","comuna","Calera de Tango","23",1992,"Hombre",102960,69745,"[91215, 116815]","[64380, 75110]"
"509","comuna","Calera de Tango","23",1992,"Mujer",73028,57942,"[61885, 83986]","[53566, 64380]"
"510","comuna","Cartagena","30",1992,"Hombre",134162,78280,"[75589, 237416]","[58710, 117420]"
"511","comuna","Cartagena","30",1992,"Mujer",46354,32190,"[27898, 79456]","[21460, 112665]"
"512","comuna","Casablanca","31",1992,"Hombre",376780,93351,"[115465, 741461]","[60155, 168217]"
"513","comuna","Casablanca","31",1992,"Mujer",222727,83005,"[53142, 516052]","[41632, 542900]"
"514","comuna","Castro","32",1992,"Hombre",166337,96940,"[118385, 220300]","[73077, 117420]"
"515","comuna","Castro","32",1992,"Mujer",75462,53650,"[60012, 93199]","[42920, 67197]"
"516","comuna","Cauquenes","34",1992,"Hombre",124490,53650,"[86649, 165465]","[42920, 66540]"
"517","comuna","Cauquenes","34",1992,"Mujer",70553,39140,"[49581, 98787]","[32190, 53650]"
"518","comuna","Cerro Navia","36",1992,"Hombre",89582,75110,"[80979, 97749]","[66397, 80475]"
"519","comuna","Cerro Navia","36",1992,"Mujer",62171,51504,"[53117, 77339]","[46139, 58710]"
"520","comuna","Chañaral","39",1992,"Hombre",94860,69681,"[80659, 110721]","[58710, 85790]"
"521","comuna","Chañaral","39",1992,"Mujer",67430,54991,"[55938, 78009]","[41162, 67659]"
"522","comuna","Chillán","43",1992,"Hombre",137274,75110,"[107772, 184913]","[64380, 95651]"
"523","comuna","Chillán","43",1992,"Mujer",82091,46867,"[66747, 101850]","[41411, 58790]"
"524","comuna","Chimbarongo","45",1992,"Hombre",83005,48925,"[63974, 106388]","[46139, 53650]"
"525","comuna","Chimbarongo","45",1992,"Mujer",67779,57942,"[53441, 89297]","[42920, 64380]"
"526","comuna","Chonchi","47",1992,"Hombre",75613,58710,"[61819, 93905]","[43082, 64380]"
"527","comuna","Chonchi","47",1992,"Mujer",55480,46139,"[45979, 63236]","[40774, 61488]"
"528","comuna","Coihueco","55",1992,"Hombre",63702,41418,"[52471, 77079]","[40774, 42920]"
"529","comuna","Coihueco","55",1992,"Mujer",45066,42920,"[38482, 53427]","[40241, 55625]"
"530","comuna","Colina","59",1992,"Hombre",95039,68852,"[83629, 112700]","[64380, 72964]"
"531","comuna","Colina","59",1992,"Mujer",67681,53650,"[56843, 78169]","[47962, 63259]"
"532","comuna","Collipulli","60",1992,"Hombre",80213,48285,"[58886, 101599]","[41791, 50842]"
"533","comuna","Collipulli","60",1992,"Mujer",43354,39140,"[25799, 62077]","[10730, 48285]"
"534","comuna","Combarbalá","62",1992,"Hombre",66113,41418,"[50955, 94672]","[39701, 48925]"
"535","comuna","Combarbalá","62",1992,"Mujer",45409,40774,"[36669, 55052]","[37555, 48446]"
"536","comuna","Concepción","64",1992,"Hombre",164692,80475,"[131862, 195151]","[75110, 85840]"
"537","comuna","Concepción","64",1992,"Mujer",92613,53490,"[77707, 105857]","[43022, 62234]"
"538","comuna","Conchalí","65",1992,"Hombre",100931,78280,"[92066, 108159]","[68495, 85840]"
"539","comuna","Conchalí","65",1992,"Mujer",72317,61161,"[64919, 81243]","[51504, 67197]"
"540","comuna","Constitución","66",1992,"Hombre",115728,85840,"[97395, 141379]","[73065, 100965]"
"541","comuna","Constitución","66",1992,"Mujer",84494,76695,"[65684, 102876]","[40774, 104752]"
"542","comuna","Copiapó","68",1992,"Hombre",151118,85840,"[131869, 169289]","[75110, 96570]"
"543","comuna","Copiapó","68",1992,"Mujer",109040,64380,"[86241, 148402]","[58710, 78856]"
"544","comuna","Coquimbo","69",1992,"Hombre",107217,71844,"[95140, 118374]","[64380, 78280]"
"545","comuna","Coquimbo","69",1992,"Mujer",91240,51551,"[69498, 117072]","[48285, 60230]"
"546","comuna","Coronel","70",1992,"Hombre",78573,57202,"[68874, 90158]","[51973, 64380]"
"547","comuna","Coronel","70",1992,"Mujer",59892,46308,"[48856, 74216]","[40774, 64078]"
"548","comuna","Coyhaique","54",1992,"Hombre",137915,84151,"[116053, 170414]","[75110, 95390]"
"549","comuna","Coyhaique","54",1992,"Mujer",69517,53650,"[62563, 80823]","[44558, 60278]"
"550","comuna","Curacautín","73",1992,"Hombre",72137,52577,"[60606, 89204]","[48285, 58528]"
"551","comuna","Curacautín","73",1992,"Mujer",53373,39140,"[33829, 76455]","[21460, 59283]"
"552","comuna","Curacaví","74",1992,"Hombre",83403,61161,"[72513, 96090]","[55367, 64380]"
"553","comuna","Curacaví","74",1992,"Mujer",67763,40774,"[49579, 92460]","[40774, 53723]"
"554","comuna","Curanilahue","76",1992,"Hombre",91223,58845,"[74694, 110232]","[53650, 64380]"
"555","comuna","Curanilahue","76",1992,"Mujer",61710,48656,"[47456, 76706]","[40774, 59427]"
"556","comuna","Curicó","79",1992,"Hombre",174246,79402,"[149201, 206154]","[64380, 92841]"
"557","comuna","Curicó","79",1992,"Mujer",82674,48285,"[68397, 103093]","[45066, 59015]"
"558","comuna","Diego de Almagro","81",1992,"Hombre",193677,171680,"[177722, 216279]","[151749, 203870]"
"559","comuna","Diego de Almagro","81",1992,"Mujer",151018,97850,"[107927, 215313]","[64380, 156560]"
"560","comuna","Doñihue","82",1992,"Hombre",95225,58862,"[68448, 133086]","[53650, 64380]"
"561","comuna","Doñihue","82",1992,"Mujer",58617,48285,"[46877, 72352]","[41793, 57942]"
"562","comuna","El Monte","85",1992,"Hombre",147726,66613,"[112388, 185230]","[58802, 76981]"
"563","comuna","El Monte","85",1992,"Mujer",102368,58724,"[77241, 131448]","[48285, 68747]"
"564","comuna","Estación Central","90",1992,"Hombre",149542,80475,"[120100, 193875]","[75110, 85840]"
"565","comuna","Estación Central","90",1992,"Mujer",108303,69209,"[89819, 134494]","[64380, 78280]"
"566","comuna","Freirina","93",1992,"Hombre",72516,58710,"[63936, 81012]","[53650, 64380]"
"567","comuna","Freirina","93",1992,"Mujer",61928,42920,"[50372, 74637]","[40774, 53650]"
"568","comuna","Fresia","94",1992,"Hombre",87663,40774,"[63559, 120589]","[38811, 42920]"
"569","comuna","Fresia","94",1992,"Mujer",84408,36482,"[44456, 134060]","[19570, 58710]"
"570","comuna","Hualañé","105",1992,"Hombre",134945,64380,"[105090, 175616]","[56955, 110900]"
"571","comuna","Hualañé","105",1992,"Mujer",145338,64380,"[76668, 215808]","[33719, 107300]"
"572","comuna","Hualqui","107",1992,"Hombre",61853,53650,"[56240, 68772]","[42920, 53746]"
"573","comuna","Hualqui","107",1992,"Mujer",71371,41509,"[42475, 113221]","[29882, 61591]"
"574","comuna","Huasco","109",1992,"Hombre",148099,104618,"[111006, 189156]","[95324, 107300]"
"575","comuna","Huasco","109",1992,"Mujer",63329,43993,"[48193, 79232]","[40774, 56923]"
"576","comuna","Illapel","111",1992,"Hombre",67948,58710,"[53730, 79780]","[43993, 83417]"
"577","comuna","Illapel","111",1992,"Mujer",59919,53650,"[45288, 76214]","[25752, 72964]"
"578","comuna","Iquique","113",1992,"Hombre",190396,107300,"[164356, 216664]","[107300, 125869]"
"579","comuna","Iquique","113",1992,"Mujer",124266,75110,"[101279, 142657]","[64380, 78280]"
"580","comuna","Isla de Maipo","114",1992,"Hombre",91554,64380,"[73769, 109223]","[58710, 70115]"
"581","comuna","Isla de Maipo","114",1992,"Mujer",60607,48881,"[53694, 69825]","[46139, 53650]"
"582","comuna","La Cisterna","117",1992,"Hombre",237780,107300,"[144582, 323349]","[90066, 121466]"
"583","comuna","La Cisterna","117",1992,"Mujer",107939,77542,"[91879, 129757]","[64380, 85840]"
"584","comuna","La Florida","120",1992,"Hombre",132361,85840,"[113228, 148279]","[85840, 95253]"
"585","comuna","La Florida","120",1992,"Mujer",85327,64380,"[71973, 99379]","[55179, 64380]"
"586","comuna","La Granja","121",1992,"Hombre",104127,78280,"[92784, 118719]","[75110, 85840]"
"587","comuna","La Granja","121",1992,"Mujer",77575,53650,"[68210, 89985]","[48285, 64380]"
"588","comuna","La Ligua","123",1992,"Hombre",91581,58829,"[76335, 110424]","[55367, 68419]"
"589","comuna","La Ligua","123",1992,"Mujer",91190,48925,"[60968, 124085]","[41418, 66092]"
"590","comuna","La Pintana","124",1992,"Hombre",87556,64581,"[76812, 101545]","[64380, 74366]"
"591","comuna","La Pintana","124",1992,"Mujer",60611,53650,"[53098, 67237]","[48285, 55367]"
"592","comuna","La Reina","125",1992,"Hombre",583349,321900,"[470911, 703736]","[234840, 424103]"
"593","comuna","La Reina","125",1992,"Mujer",196091,101935,"[155963, 231035]","[80207, 128760]"
"594","comuna","La Serena","126",1992,"Hombre",117988,64380,"[99855, 136558]","[58710, 69209]"
"595","comuna","La Serena","126",1992,"Mujer",69986,46311,"[58289, 81474]","[42920, 54560]"
"596","comuna","La Unión","127",1992,"Hombre",158644,82621,"[113717, 208617]","[64380, 128760]"
"597","comuna","La Unión","127",1992,"Mujer",123015,75110,"[82508, 163083]","[60088, 93351]"
"598","comuna","Lampa","346",1992,"Hombre",76009,64380,"[68602, 84568]","[53650, 64380]"
"599","comuna","Lampa","346",1992,"Mujer",59434,48578,"[51250, 71081]","[42920, 58710]"
"600","comuna","Las Condes","134",1992,"Hombre",680706,536500,"[561543, 804259]","[369225, 587100]"
"601","comuna","Las Condes","134",1992,"Mujer",207143,83157,"[166414, 246833]","[64380, 107300]"
"602","comuna","Lebu","136",1992,"Hombre",94644,58710,"[81976, 115280]","[53505, 72625]"
"603","comuna","Lebu","136",1992,"Mujer",52800,40774,"[40105, 65461]","[33810, 52746]"
"604","comuna","Linares","139",1992,"Hombre",116989,69745,"[98874, 141908]","[59015, 78280]"
"605","comuna","Linares","139",1992,"Mujer",68398,49358,"[53961, 87036]","[42920, 53650]"
"606","comuna","Llanquihue","141",1992,"Hombre",64958,58710,"[57940, 74208]","[46476, 64380]"
"607","comuna","Llanquihue","141",1992,"Mujer",74729,56332,"[51377, 104766]","[41554, 82060]"
"608","comuna","Lo Prado","145",1992,"Hombre",108035,69209,"[94621, 126944]","[64380, 79954]"
"609","comuna","Lo Prado","145",1992,"Mujer",93910,59651,"[74803, 120885]","[53650, 67908]"
"610","comuna","Longaví","148",1992,"Hombre",56352,40774,"[48905, 64347]","[40774, 42920]"
"611","comuna","Longaví","148",1992,"Mujer",57563,47090,"[45471, 67397]","[41249, 52376]"
"612","comuna","Los Álamos","150",1992,"Hombre",69149,53650,"[60224, 78098]","[51280, 58710]"
"613","comuna","Los Álamos","150",1992,"Mujer",84340,64380,"[57592, 106999]","[50906, 94433]"
"614","comuna","Los Andes","151",1992,"Hombre",170088,95190,"[140870, 199017]","[82523, 107300]"
"615","comuna","Los Andes","151",1992,"Mujer",83619,52270,"[68967, 100127]","[43102, 61751]"
"616","comuna","Los Ángeles","152",1992,"Hombre",90994,53650,"[75354, 115729]","[44899, 58710]"
"617","comuna","Los Ángeles","152",1992,"Mujer",72667,41671,"[53176, 89035]","[39140, 51532]"
"618","comuna","Los Vilos","156",1992,"Hombre",136716,69373,"[89005, 222364]","[55233, 97303]"
"619","comuna","Los Vilos","156",1992,"Mujer",78966,58710,"[52036, 111680]","[39486, 85038]"
"620","comuna","Lota","157",1992,"Hombre",79351,64380,"[69343, 88315]","[53650, 68076]"
"621","comuna","Lota","157",1992,"Mujer",53565,37555,"[37034, 73171]","[28081, 41847]"
"622","comuna","Machalí","159",1992,"Hombre",79822,54723,"[62989, 99168]","[51504, 64380]"
"623","comuna","Machalí","159",1992,"Mujer",52234,53650,"[47231, 58160]","[42920, 64380]"
"624","comuna","Macul","160",1992,"Hombre",151517,96570,"[123173, 179223]","[85840, 107300]"
"625","comuna","Macul","160",1992,"Mujer",91756,64380,"[75504, 113517]","[58710, 75110]"
"626","comuna","Maipú","162",1992,"Hombre",129986,97850,"[117784, 145472]","[88065, 107300]"
"627","comuna","Maipú","162",1992,"Mujer",80892,64380,"[71420, 92331]","[53650, 75110]"
"628","comuna","María Pinto","166",1992,"Hombre",67369,50431,"[60567, 74084]","[42920, 53650]"
"629","comuna","María Pinto","166",1992,"Mujer",45836,39701,"[38569, 56067]","[32190, 44610]"
"630","comuna","Mariquina","167",1992,"Hombre",88123,48285,"[70713, 109633]","[42920, 51786]"
"631","comuna","Mariquina","167",1992,"Mujer",67702,42920,"[50604, 89905]","[40774, 58710]"
"632","comuna","Maullín","169",1992,"Hombre",69760,58710,"[57656, 83295]","[45535, 58710]"
"633","comuna","Maullín","169",1992,"Mujer",65626,48925,"[49038, 89131]","[29355, 96570]"
"634","comuna","Mejillones","170",1992,"Hombre",125664,96570,"[112533, 138464]","[85615, 98789]"
"635","comuna","Mejillones","170",1992,"Mujer",90547,64380,"[71846, 113874]","[57942, 78280]"
"636","comuna","Melipilla","172",1992,"Hombre",118617,64380,"[88312, 164671]","[60578, 72307]"
"637","comuna","Melipilla","172",1992,"Mujer",78389,58710,"[64969, 93303]","[46644, 64380]"
"638","comuna","Molina","173",1992,"Hombre",51842,46139,"[45744, 57866]","[41847, 47212]"
"639","comuna","Molina","173",1992,"Mujer",42275,45602,"[34129, 48895]","[39701, 48554]"
"640","comuna","Mostazal","175",1992,"Hombre",85454,64380,"[73342, 103319]","[55571, 64380]"
"641","comuna","Mostazal","175",1992,"Mujer",57873,48285,"[49470, 67350]","[42477, 53650]"
"642","comuna","Mulchén","176",1992,"Hombre",62585,42920,"[54990, 72613]","[40774, 42920]"
"643","comuna","Mulchén","176",1992,"Mujer",48753,37555,"[33242, 64156]","[29355, 41107]"
"644","comuna","Natales","179",1992,"Hombre",90933,64380,"[74671, 105006]","[53650, 66540]"
"645","comuna","Natales","179",1992,"Mujer",64509,42169,"[45798, 89082]","[40774, 53650]"
"646","comuna","Nogales","183",1992,"Hombre",89790,73279,"[73714, 107264]","[54973, 84151]"
"647","comuna","Nogales","183",1992,"Mujer",41249,37689,"[31907, 58664]","[30615, 42920]"
"648","comuna","Ñuñoa","186",1992,"Hombre",310357,194420,"[245881, 387281]","[160950, 214600]"
"649","comuna","Ñuñoa","186",1992,"Mujer",164573,96570,"[137368, 206248]","[75110, 127231]"
"650","comuna","Osorno","191",1992,"Hombre",119003,64380,"[104207, 135223]","[58710, 75469]"
"651","comuna","Osorno","191",1992,"Mujer",76216,42920,"[60073, 91510]","[40774, 53650]"
"652","comuna","Ovalle","192",1992,"Hombre",107985,64380,"[87801, 147402]","[58710, 74984]"
"653","comuna","Ovalle","192",1992,"Mujer",98017,48285,"[67369, 126707]","[42920, 58437]"
"654","comuna","Paillaco","196",1992,"Hombre",69356,42920,"[57329, 80930]","[42920, 42920]"
"655","comuna","Paillaco","196",1992,"Mujer",85316,42920,"[50118, 141395]","[29386, 58710]"
"656","comuna","Paine","197",1992,"Hombre",94807,61280,"[77759, 116332]","[54723, 64380]"
"657","comuna","Paine","197",1992,"Mujer",62499,53650,"[55307, 75790]","[53650, 63328]"
"658","comuna","Paredones","203",1992,"Hombre",48788,40774,"[42696, 54472]","[38628, 41847]"
"659","comuna","Paredones","203",1992,"Mujer",48947,45066,"[40779, 58486]","[36482, 53650]"
"660","comuna","Parral","204",1992,"Hombre",95366,55796,"[76538, 113494]","[48285, 64380]"
"661","comuna","Parral","204",1992,"Mujer",75778,41418,"[54028, 100648]","[41096, 61832]"
"662","comuna","Pelarco","206",1992,"Hombre",59440,40774,"[49874, 74730]","[40774, 42920]"
"663","comuna","Pelarco","206",1992,"Mujer",55198,52899,"[46251, 66009]","[40774, 71431]"
"664","comuna","Pelluhue","207",1992,"Hombre",41682,35226,"[36937, 47329]","[32190, 41112]"
"665","comuna","Pelluhue","207",1992,"Mujer",29225,29355,"[15297, 41594]","[6438, 37868]"
"666","comuna","Peñaflor","211",1992,"Hombre",148156,78280,"[101153, 208657]","[70040, 82410]"
"667","comuna","Peñaflor","211",1992,"Mujer",100950,53650,"[77691, 126081]","[45343, 75410]"
"668","comuna","Peñalolén","212",1992,"Hombre",99180,69831,"[87578, 109348]","[64380, 78280]"
"669","comuna","Peñalolén","212",1992,"Mujer",68476,47212,"[54834, 86952]","[42920, 53650]"
"670","comuna","Penco","210",1992,"Hombre",78066,48285,"[61878, 99826]","[42920, 54577]"
"671","comuna","Penco","210",1992,"Mujer",79508,42920,"[50435, 140946]","[40774, 51504]"
