"","geography_level","geography_name","geography_id","year","sexo","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"1107","provincia","Arica","p151","2015","Mujer",332536,240000,"[300030, 367659]","[224656, 250000]"
"1108","provincia","Aysén","p112","2015","Mujer",385114,250000,"[349278, 421897]","[247260, 300000]"
"1109","provincia","Bíobío","p83","2015","Mujer",313378,241000,"[300089, 332503]","[241000, 248100]"
"1110","provincia","Cachapoal","p61","2015","Mujer",330804,250000,"[319441, 345601]","[250000, 250000]"
"1111","provincia","Cardenal Caro","p62","2015","Mujer",287685,240000,"[257161, 321715]","[240000, 250000]"
"1112","provincia","Cauquenes","p72","2015","Mujer",297737,241472,"[249272, 342933]","[226193, 250000]"
"1113","provincia","Cautín","p91","2015","Mujer",319705,241000,"[298155, 348928]","[240000, 241000]"
"1114","provincia","Chacabuco","p133","2015","Mujer",294787,250000,"[268432, 319259]","[246330, 280000]"
"1115","provincia","Chañaral","p32","2015","Mujer",409757,300000,"[345577, 487276]","[249055, 300792]"
"1116","provincia","Chiloé","p102","2015","Mujer",324567,241000,"[306706, 346764]","[241000, 250000]"
"1117","provincia","Choapa","p42","2015","Mujer",304179,240000,"[270263, 338029]","[236813, 250000]"
"1118","provincia","Colchagua","p63","2015","Mujer",303668,250000,"[283056, 323301]","[242000, 250000]"
"1119","provincia","Concepción","p81","2015","Mujer",352392,250000,"[337370, 372551]","[250000, 250000]"
"1120","provincia","Copiapó","p31","2015","Mujer",404957,300000,"[380930, 430497]","[300000, 300000]"
"1121","provincia","Cordillera","p152","2015","Mujer",346097,280000,"[330441, 361434]","[269076, 300000]"
"1122","provincia","Coyhaique","p111","2015","Mujer",446974,300000,"[409708, 496656]","[300000, 350000]"
"1123","provincia","Curicó","p73","2015","Mujer",299080,241000,"[282013, 323468]","[241000, 241525]"
"1124","provincia","El Loa","p22","2015","Mujer",411066,300000,"[355385, 475246]","[300000, 350000]"
"1125","provincia","Elqui","p41","2015","Mujer",325824,250000,"[311225, 341879]","[245000, 250000]"
"1126","provincia","Huasco","p33","2015","Mujer",275447,250000,"[259871, 303827]","[224746, 250000]"
"1127","provincia","Iquique","p11","2015","Mujer",406623,300000,"[380659, 436350]","[295306, 300000]"
"1128","provincia","Limarí","p43","2015","Mujer",270160,240000,"[247991, 296144]","[240000, 241000]"
"1129","provincia","Linares","p74","2015","Mujer",252929,240000,"[238004, 266919]","[228993, 241000]"
"1130","provincia","Llanquihue","p101","2015","Mujer",336747,250000,"[310256, 371615]","[250000, 250000]"
"1131","provincia","Los Andes","p53","2015","Mujer",334089,250000,"[297806, 386412]","[250000, 270178]"
"1132","provincia","Magallanes","p121","2015","Mujer",428661,300000,"[399950, 463954]","[289475, 300000]"
"1133","provincia","Maipo","p134","2015","Mujer",361981,250000,"[311982, 418950]","[250000, 280000]"
"1134","provincia","Malleco","p92","2015","Mujer",284930,240000,"[266097, 316965]","[224300, 241000]"
"1135","provincia","Marga Marga","p58","2015","Mujer",348670,260000,"[326645, 367961]","[250000, 280000]"
"1136","provincia","Melipilla","p135","2015","Mujer",317195,290000,"[296232, 348331]","[265314, 300000]"
"1137","provincia","Ñuble","p84","2015","Mujer",301065,240000,"[278143, 322467]","[220799, 241000]"
"1138","provincia","Osorno","p103","2015","Mujer",286678,240000,"[262103, 310468]","[217140, 241000]"
"1139","provincia","Petorca","p54","2015","Mujer",261491,241000,"[242012, 282976]","[234769, 241000]"
"1140","provincia","Quillota","p55","2015","Mujer",279929,241000,"[259455, 309094]","[240000, 249121]"
"1141","provincia","Ranco","p142","2015","Mujer",256307,220000,"[225852, 286291]","[200000, 241000]"
"1142","provincia","San Antonio","p56","2015","Mujer",297804,244134,"[276476, 331764]","[240000, 250000]"
"1143","provincia","San Felipe","p57","2015","Mujer",280037,246262,"[257839, 312190]","[241737, 250000]"
"1144","provincia","Santiago","p131","2015","Mujer",462519,300000,"[450792, 476663]","[300000, 300000]"
"1145","provincia","Talagante","p136","2015","Mujer",310714,250000,"[279528, 342100]","[245000, 250257]"
"1146","provincia","Talca","p71","2015","Mujer",336274,241000,"[311685, 367266]","[241000, 245000]"
"1147","provincia","Tamarugal","p12","2015","Mujer",269777,245000,"[250147, 291515]","[239900, 250000]"
"1148","provincia","Tierra del Fuego","p123","2015","Mujer",420055,300000,"[356712, 488118]","[296182, 350000]"
"1149","provincia","Tocopilla","p23","2015","Mujer",393430,300000,"[345785, 455689]","[266337, 300000]"
"1150","provincia","Última Esperanza","p124","2015","Mujer",397962,287643,"[345737, 522820]","[260000, 300000]"
"1151","provincia","Valdivia","p141","2015","Mujer",349860,248000,"[325148, 373662]","[241000, 250000]"
"1152","provincia","Valparaíso","p51","2015","Mujer",375603,250000,"[354002, 397660]","[250000, 270000]"
