"","geography_level","geography_name","geography_id","year","sexo","mean_income","median_income","ci_mean_income","ci_median_income"
"829","provincia","Choapa","p42","2009","Mujer",196596,165750,"[176543, 218206]","[148532, 176800]"
"830","provincia","Colchagua","p63","2009","Mujer",213172,182325,"[202239, 226189]","[182325, 182325]"
"831","provincia","Concepción","p81","2009","Mujer",246371,182325,"[233905, 259624]","[182325, 182325]"
"832","provincia","Copiapó","p31","2009","Mujer",237332,197795,"[221095, 253087]","[182325, 205400]"
"833","provincia","Cordillera","p152","2009","Mujer",280111,198900,"[258366, 308287]","[185013, 213971]"
"834","provincia","Coyhaique","p111","2009","Mujer",363675,209950,"[307409, 424696]","[182325, 254150]"
"835","provincia","Curicó","p73","2009","Mujer",254614,182325,"[226387, 294913]","[182325, 182325]"
"836","provincia","El Loa","p22","2009","Mujer",345764,221000,"[309444, 387964]","[209950, 231325]"
"837","provincia","Elqui","p41","2009","Mujer",231213,182325,"[218967, 246041]","[182325, 184706]"
"838","provincia","Huasco","p33","2009","Mujer",243703,182325,"[218224, 266953]","[176800, 187850]"
"839","provincia","Iquique","p11","2009","Mujer",273255,205400,"[249569, 294020]","[190474, 221000]"
"840","provincia","Limarí","p43","2009","Mujer",205154,178976,"[189115, 219788]","[176800, 182325]"
"841","provincia","Linares","p74","2009","Mujer",196737,176800,"[185336, 208783]","[165750, 176800]"
"842","provincia","Llanquihue","p101","2009","Mujer",231158,176800,"[211970, 247142]","[176800, 182325]"
"843","provincia","Los Andes","p53","2009","Mujer",243166,186745,"[223862, 260164]","[182325, 187850]"
"844","provincia","Magallanes","p121","2009","Mujer",277044,198900,"[237620, 338297]","[180115, 221000]"
"845","provincia","Maipo","p134","2009","Mujer",241163,198900,"[228644, 255372]","[187850, 198900]"
"846","provincia","Malleco","p92","2009","Mujer",196872,164320,"[185150, 215571]","[149700, 174800]"
"847","provincia","Marga Marga","p58","2009","Mujer",245137,181220,"[216509, 272882]","[176800, 182325]"
"848","provincia","Melipilla","p135","2009","Mujer",244135,180115,"[220543, 268559]","[176800, 183656]"
"849","provincia","Ñuble","p84","2009","Mujer",198559,155805,"[187941, 209878]","[154120, 164320]"
"850","provincia","Osorno","p103","2009","Mujer",223558,165750,"[205492, 245719]","[164320, 176800]"
"851","provincia","Petorca","p54","2009","Mujer",198883,173485,"[185796, 213599]","[165750, 182325]"
"852","provincia","Quillota","p55","2009","Mujer",228874,182325,"[211773, 251121]","[176800, 182325]"
"853","provincia","Ranco","p142","2009","Mujer",213539,176800,"[194009, 237048]","[165750, 182325]"
"854","provincia","San Antonio","p56","2009","Mujer",245409,184535,"[225260, 267087]","[182325, 198900]"
"855","provincia","San Felipe","p57","2009","Mujer",238766,182325,"[218295, 265046]","[182325, 182325]"
"856","provincia","Santiago","p131","2009","Mujer",336117,221000,"[323491, 348057]","[221000, 221000]"
"857","provincia","Talagante","p136","2009","Mujer",256205,187850,"[239451, 270033]","[182325, 198900]"
"858","provincia","Talca","p71","2009","Mujer",227174,176800,"[214412, 244126]","[175695, 182325]"
"859","provincia","Tamarugal","p12","2009","Mujer",250692,184860,"[225542, 287243]","[175957, 198900]"
"860","provincia","Tierra del Fuego","p123","2009","Mujer",550939,235365,"[415260, 683598]","[220033, 287300]"
"861","provincia","Tocopilla","p23","2009","Mujer",273453,205400,"[234179, 325109]","[198900, 222208]"
"862","provincia","Última Esperanza","p124","2009","Mujer",314909,206635,"[260169, 364211]","[186745, 243100]"
"863","provincia","Valdivia","p141","2009","Mujer",232303,176800,"[216915, 254256]","[165750, 182325]"
"864","provincia","Valparaíso","p51","2009","Mujer",253531,182325,"[231965, 271695]","[176800, 187850]"
"865","provincia","Antofagasta","p21","2011","Hombre",633828,437600,"[610994, 655969]","[437600, 438749]"
"866","provincia","Arauco","p82","2011","Hombre",271315,218800,"[250932, 289884]","[200667, 218800]"
"867","provincia","Arica","p151","2011","Hombre",467020,328200,"[439076, 504416]","[328200, 328200]"
"868","provincia","Aysén","p112","2011","Hombre",461814,319448,"[428094, 502237]","[306320, 328200]"
"869","provincia","Bíobío","p83","2011","Hombre",322553,209318,"[298089, 350219]","[202390, 218800]"
"870","provincia","Cachapoal","p61","2011","Hombre",366280,262211,"[347407, 383639]","[246307, 262560]"
"871","provincia","Cardenal Caro","p62","2011","Hombre",343300,218800,"[285297, 393595]","[202390, 253235]"
"872","provincia","Cauquenes","p72","2011","Hombre",254386,199108,"[216854, 288913]","[199108, 204578]"
"873","provincia","Cautín","p91","2011","Hombre",323574,205400,"[310645, 345771]","[204578, 205400]"
"874","provincia","Chacabuco","p133","2011","Hombre",375760,273500,"[339092, 413471]","[262560, 306320]"
"875","provincia","Chañaral","p32","2011","Hombre",523221,421737,"[481664, 563148]","[405061, 437600]"
"876","provincia","Chiloé","p102","2011","Hombre",370848,218800,"[338111, 405176]","[218800, 240680]"
"877","provincia","Choapa","p42","2011","Hombre",368833,273500,"[328091, 426972]","[229740, 284440]"
"878","provincia","Colchagua","p63","2011","Hombre",313659,199108,"[292313, 336798]","[199108, 204578]"
"879","provincia","Concepción","p81","2011","Hombre",470215,273500,"[438352, 504836]","[273500, 273500]"
"880","provincia","Copiapó","p31","2011","Hombre",520401,382900,"[491071, 545563]","[382900, 407940]"
"881","provincia","Cordillera","p152","2011","Hombre",417328,295380,"[389649, 452340]","[273500, 328200]"
"882","provincia","Coyhaique","p111","2011","Hombre",535489,328200,"[510980, 560908]","[328200, 344610]"
"883","provincia","Curicó","p73","2011","Hombre",336065,207860,"[318637, 352354]","[204394, 218800]"
"884","provincia","El Loa","p22","2011","Hombre",595086,459480,"[561628, 627250]","[437600, 492300]"
"885","provincia","Elqui","p41","2011","Hombre",431824,306320,"[408150, 459416]","[273500, 327219]"
"886","provincia","Huasco","p33","2011","Hombre",425012,328200,"[400800, 459215]","[328200, 328200]"
"887","provincia","Iquique","p11","2011","Hombre",513164,382900,"[496883, 530134]","[382900, 404780]"
"888","provincia","Limarí","p43","2011","Hombre",335144,218800,"[305067, 357026]","[218800, 244648]"
"889","provincia","Linares","p74","2011","Hombre",263412,199108,"[250820, 281118]","[199108, 199108]"
"890","provincia","Llanquihue","p101","2011","Hombre",418438,246480,"[385811, 461269]","[240680, 262560]"
"891","provincia","Los Andes","p53","2011","Hombre",557757,328640,"[500943, 641801]","[306320, 382900]"
"892","provincia","Magallanes","p121","2011","Hombre",595570,382900,"[543837, 659958]","[355276, 399140]"
"893","provincia","Maipo","p134","2011","Hombre",384114,262560,"[335370, 454915]","[240680, 273236]"
"894","provincia","Malleco","p92","2011","Hombre",313223,199108,"[287606, 343677]","[199108, 205400]"
"895","provincia","Marga Marga","p58","2011","Hombre",423837,240680,"[390902, 451550]","[218800, 273500]"
"896","provincia","Melipilla","p135","2011","Hombre",325056,218800,"[293881, 361190]","[218800, 240680]"
"897","provincia","Ñuble","p84","2011","Hombre",314916,199108,"[267597, 408922]","[199108, 202390]"
"898","provincia","Osorno","p103","2011","Hombre",368633,205400,"[319308, 417244]","[199108, 208722]"
"899","provincia","Petorca","p54","2011","Hombre",307763,251304,"[287674, 328395]","[218800, 273144]"
"900","provincia","Quillota","p55","2011","Hombre",390085,251620,"[348520, 431605]","[226879, 273500]"
"901","provincia","Ranco","p142","2011","Hombre",329773,213330,"[306381, 364467]","[205400, 218800]"
"902","provincia","San Antonio","p56","2011","Hombre",346594,273500,"[316768, 384490]","[240680, 283141]"
"903","provincia","San Felipe","p57","2011","Hombre",343783,218800,"[308579, 384793]","[204578, 218800]"
"904","provincia","Santiago","p131","2011","Hombre",705073,328200,"[680084, 743888]","[328200, 343630]"
"905","provincia","Talagante","p136","2011","Hombre",438836,273500,"[381508, 508139]","[248922, 284440]"
"906","provincia","Talca","p71","2011","Hombre",333856,218800,"[314757, 353192]","[207860, 218800]"
"907","provincia","Tamarugal","p12","2011","Hombre",408177,328200,"[371852, 446481]","[317260, 382900]"
"908","provincia","Tierra del Fuego","p123","2011","Hombre",807753,388370,"[469202, 1399430]","[328200, 437600]"
"909","provincia","Tocopilla","p23","2011","Hombre",486937,437600,"[457014, 519966]","[401896, 437600]"
"910","provincia","Última Esperanza","p124","2011","Hombre",487999,307210,"[386397, 645446]","[273500, 369720]"
"911","provincia","Valdivia","p141","2011","Hombre",385836,240680,"[369540, 400235]","[218800, 251620]"
"912","provincia","Valparaíso","p51","2011","Hombre",465842,273500,"[433245, 509471]","[262560, 286238]"
"913","provincia","Antofagasta","p21","2011","Mujer",425758,284440,"[402188, 460110]","[273500, 306320]"
"914","provincia","Arauco","p82","2011","Mujer",215165,160818,"[194005, 240118]","[156907, 164320]"
"915","provincia","Arica","p151","2011","Mujer",317746,218800,"[298090, 339257]","[207860, 218800]"
"916","provincia","Aysén","p112","2011","Mujer",356857,218800,"[329001, 382436]","[205184, 240680]"
"917","provincia","Bíobío","p83","2011","Mujer",232958,196920,"[219398, 249578]","[196920, 196920]"
"918","provincia","Cachapoal","p61","2011","Mujer",261191,199108,"[250683, 273072]","[199108, 202390]"
"919","provincia","Cardenal Caro","p62","2011","Mujer",270087,199108,"[231882, 305677]","[193474, 218800]"
"920","provincia","Cauquenes","p72","2011","Mujer",188361,164100,"[162972, 206574]","[134511, 177228]"
"921","provincia","Cautín","p91","2011","Mujer",270655,196920,"[253086, 285850]","[196920, 199108]"
"922","provincia","Chacabuco","p133","2011","Mujer",301337,218800,"[251911, 384450]","[205400, 218800]"
"923","provincia","Chañaral","p32","2011","Mujer",354017,248338,"[317588, 408896]","[203820, 314662]"
"924","provincia","Chiloé","p102","2011","Mujer",319465,199108,"[276676, 366958]","[199108, 202390]"
"925","provincia","Choapa","p42","2011","Mujer",283893,199108,"[222945, 378287]","[199108, 202390]"
"926","provincia","Colchagua","p63","2011","Mujer",265146,196920,"[244788, 285938]","[196920, 199108]"
"927","provincia","Concepción","p81","2011","Mujer",334675,205400,"[304699, 365624]","[202390, 218800]"
"928","provincia","Copiapó","p31","2011","Mujer",330499,229740,"[311293, 352435]","[218800, 244674]"
"929","provincia","Cordillera","p152","2011","Mujer",297940,218800,"[273293, 318582]","[218112, 243442]"
"930","provincia","Coyhaique","p111","2011","Mujer",400441,218800,"[372907, 436701]","[210048, 218800]"
"931","provincia","Curicó","p73","2011","Mujer",286175,199108,"[265713, 313124]","[199108, 202390]"
"932","provincia","El Loa","p22","2011","Mujer",395004,273500,"[369037, 434999]","[251620, 273500]"
"933","provincia","Elqui","p41","2011","Mujer",275504,199108,"[252696, 299232]","[196920, 199108]"
"934","provincia","Huasco","p33","2011","Mujer",298322,205272,"[271533, 331839]","[199108, 218800]"
"935","provincia","Iquique","p11","2011","Mujer",341970,240680,"[325552, 352018]","[229740, 246480]"
"936","provincia","Limarí","p43","2011","Mujer",216279,196920,"[195480, 236719]","[187539, 196920]"
"937","provincia","Linares","p74","2011","Mujer",203618,183792,"[188443, 213952]","[175040, 196920]"
"938","provincia","Llanquihue","p101","2011","Mujer",308038,202390,"[284051, 333123]","[199108, 205400]"
"939","provincia","Los Andes","p53","2011","Mujer",359777,205400,"[293750, 415501]","[199108, 218800]"
"940","provincia","Magallanes","p121","2011","Mujer",376184,246480,"[341428, 408318]","[229740, 273500]"
"941","provincia","Maipo","p134","2011","Mujer",261376,202390,"[242775, 284555]","[199108, 218800]"
"942","provincia","Malleco","p92","2011","Mujer",262118,196920,"[232129, 287593]","[179361, 199108]"
"943","provincia","Marga Marga","p58","2011","Mujer",300430,196920,"[271125, 325009]","[195178, 199108]"
"944","provincia","Melipilla","p135","2011","Mujer",303961,205400,"[252229, 382151]","[196920, 221672]"
"945","provincia","Ñuble","p84","2011","Mujer",233068,180510,"[217205, 249738]","[164152, 196920]"
"946","provincia","Osorno","p103","2011","Mujer",266287,185980,"[235582, 301926]","[164204, 196920]"
"947","provincia","Petorca","p54","2011","Mujer",256912,196920,"[216921, 292285]","[196920, 200202]"
"948","provincia","Quillota","p55","2011","Mujer",255966,199108,"[230575, 284047]","[196920, 201413]"
"949","provincia","Ranco","p142","2011","Mujer",278887,199108,"[257764, 303404]","[199108, 202390]"
"950","provincia","San Antonio","p56","2011","Mujer",244307,203484,"[218766, 274747]","[197727, 218800]"
"951","provincia","San Felipe","p57","2011","Mujer",246383,196920,"[221167, 269551]","[196920, 204578]"
"952","provincia","Santiago","p131","2011","Mujer",469065,262560,"[448246, 488811]","[251620, 273500]"
"953","provincia","Talagante","p136","2011","Mujer",321593,202390,"[276010, 363620]","[199108, 218800]"
"954","provincia","Talca","p71","2011","Mujer",251335,196920,"[231217, 272212]","[196920, 199108]"
"955","provincia","Tamarugal","p12","2011","Mujer",261848,212236,"[232082, 285231]","[205400, 224543]"
"956","provincia","Tierra del Fuego","p123","2011","Mujer",370121,257090,"[293308, 448447]","[200556, 333943]"
"957","provincia","Tocopilla","p23","2011","Mujer",356456,251576,"[311037, 408038]","[240680, 276372]"
"958","provincia","Última Esperanza","p124","2011","Mujer",384715,200202,"[264928, 549511]","[185980, 218800]"
"959","provincia","Valdivia","p141","2011","Mujer",309926,202390,"[296177, 327479]","[199108, 206117]"
"960","provincia","Valparaíso","p51","2011","Mujer",346953,216444,"[320399, 383128]","[201646, 218800]"
"961","provincia","Antofagasta","p21","2013","Hombre",613902,480000,"[584984, 640385]","[450000, 5e+05]"
"962","provincia","Arauco","p82","2013","Hombre",308872,220000,"[287167, 332651]","[210000, 237625]"
"963","provincia","Arica","p151","2013","Hombre",377810,3e+05,"[364863, 394186]","[280000, 3e+05]"
"964","provincia","Aysén","p112","2013","Hombre",420232,3e+05,"[384025, 464841]","[3e+05, 302625]"
"965","provincia","Bíobío","p83","2013","Hombre",317867,240000,"[303034, 330903]","[220000, 250000]"
"966","provincia","Cachapoal","p61","2013","Hombre",368341,250000,"[354117, 381414]","[250000, 270000]"
"967","provincia","Cardenal Caro","p62","2013","Hombre",268657,210000,"[249941, 289069]","[210000, 230000]"
"968","provincia","Cauquenes","p72","2013","Hombre",259969,210000,"[240846, 287295]","[210000, 225250]"
"969","provincia","Cautín","p91","2013","Hombre",323529,210000,"[307950, 340818]","[210000, 216625]"
"970","provincia","Chacabuco","p133","2013","Hombre",346225,280000,"[313699, 391587]","[261039, 3e+05]"
"971","provincia","Chañaral","p32","2013","Hombre",477990,4e+05,"[444355, 526527]","[350000, 430000]"
"972","provincia","Chiloé","p102","2013","Hombre",281520,210000,"[261827, 299074]","[210000, 220000]"
"973","provincia","Choapa","p42","2013","Hombre",347183,266000,"[316604, 380476]","[248950, 3e+05]"
"974","provincia","Colchagua","p63","2013","Hombre",302031,210000,"[283657, 315247]","[210000, 210000]"
"975","provincia","Concepción","p81","2013","Hombre",392240,290000,"[380151, 403125]","[280000, 3e+05]"
"976","provincia","Copiapó","p31","2013","Hombre",542048,4e+05,"[513873, 572892]","[4e+05, 4e+05]"
"977","provincia","Cordillera","p152","2013","Hombre",375784,3e+05,"[357269, 394501]","[3e+05, 3e+05]"
"978","provincia","Coyhaique","p111","2013","Hombre",494166,3e+05,"[459449, 533299]","[3e+05, 3e+05]"
"979","provincia","Curicó","p73","2013","Hombre",330781,210000,"[314847, 352644]","[210000, 220000]"
"980","provincia","El Loa","p22","2013","Hombre",550957,4e+05,"[503827, 602882]","[4e+05, 450000]"
"981","provincia","Elqui","p41","2013","Hombre",430724,3e+05,"[409619, 455763]","[3e+05, 314710]"
"982","provincia","Huasco","p33","2013","Hombre",431355,320000,"[402411, 461392]","[3e+05, 357625]"
"983","provincia","Iquique","p11","2013","Hombre",545020,4e+05,"[524153, 571584]","[394750, 4e+05]"
"984","provincia","Limarí","p43","2013","Hombre",345297,240000,"[310577, 375228]","[220000, 250000]"
"985","provincia","Linares","p74","2013","Hombre",273364,210000,"[257758, 292073]","[210000, 210000]"
"986","provincia","Llanquihue","p101","2013","Hombre",352217,240000,"[328561, 375189]","[220000, 250000]"
"987","provincia","Los Andes","p53","2013","Hombre",398906,280000,"[356169, 455842]","[250000, 3e+05]"
"988","provincia","Magallanes","p121","2013","Hombre",517815,4e+05,"[493806, 551128]","[364367, 4e+05]"
"989","provincia","Maipo","p134","2013","Hombre",366870,280000,"[340245, 392149]","[257872, 3e+05]"
"990","provincia","Malleco","p92","2013","Hombre",297075,210000,"[273479, 328118]","[210000, 210000]"
"991","provincia","Marga Marga","p58","2013","Hombre",426696,280000,"[397557, 470347]","[260000, 3e+05]"
"992","provincia","Melipilla","p135","2013","Hombre",316452,250000,"[289866, 349434]","[240000, 250000]"
"993","provincia","Ñuble","p84","2013","Hombre",292214,210000,"[274941, 314598]","[210000, 210000]"
"994","provincia","Osorno","p103","2013","Hombre",358489,210000,"[323783, 393475]","[210000, 220616]"
"995","provincia","Petorca","p54","2013","Hombre",326327,250000,"[307748, 347127]","[240000, 280000]"
"996","provincia","Quillota","p55","2013","Hombre",360084,250000,"[336673, 381178]","[222850, 250000]"
"997","provincia","Ranco","p142","2013","Hombre",315789,210000,"[269356, 396896]","[210000, 210000]"
"998","provincia","San Antonio","p56","2013","Hombre",361209,259000,"[317070, 422683]","[250000, 280000]"
"999","provincia","San Felipe","p57","2013","Hombre",318816,219204,"[296135, 350016]","[210000, 239740]"
"1000","provincia","Santiago","p131","2013","Hombre",588713,320000,"[571584, 609190]","[316411, 340112]"
"1001","provincia","Talagante","p136","2013","Hombre",431446,280000,"[363860, 498047]","[250510, 3e+05]"
"1002","provincia","Talca","p71","2013","Hombre",329276,240000,"[313463, 348357]","[220000, 250000]"
"1003","provincia","Tamarugal","p12","2013","Hombre",309345,250000,"[278653, 344972]","[212375, 3e+05]"
"1004","provincia","Tierra del Fuego","p123","2013","Hombre",448980,3e+05,"[386907, 543903]","[282375, 350000]"
"1005","provincia","Tocopilla","p23","2013","Hombre",465623,310050,"[405220, 527208]","[3e+05, 391364]"
"1006","provincia","Última Esperanza","p124","2013","Hombre",489884,3e+05,"[345445, 669394]","[270000, 3e+05]"
"1007","provincia","Valdivia","p141","2013","Hombre",322387,210000,"[305992, 340583]","[210000, 220000]"
"1008","provincia","Valparaíso","p51","2013","Hombre",529729,3e+05,"[493405, 572335]","[280000, 3e+05]"
"1009","provincia","Antofagasta","p21","2013","Mujer",395633,280680,"[367969, 435878]","[280000, 3e+05]"
"1010","provincia","Arauco","p82","2013","Mujer",246800,180000,"[229017, 269377]","[171500, 2e+05]"
"1011","provincia","Arica","p151","2013","Mujer",268911,2e+05,"[255878, 280356]","[2e+05, 210000]"
"1012","provincia","Aysén","p112","2013","Mujer",339898,243500,"[308198, 376755]","[210003, 255000]"
"1013","provincia","Bíobío","p83","2013","Mujer",258627,210000,"[240055, 276876]","[208950, 210000]"
"1014","provincia","Cachapoal","p61","2013","Mujer",268401,210000,"[257952, 277618]","[210000, 210000]"
"1015","provincia","Cardenal Caro","p62","2013","Mujer",238494,2e+05,"[217888, 264061]","[195000, 210000]"
"1016","provincia","Cauquenes","p72","2013","Mujer",232732,205000,"[199127, 264329]","[172650, 210000]"
"1017","provincia","Cautín","p91","2013","Mujer",276209,210000,"[258501, 290472]","[201900, 210000]"
"1018","provincia","Chacabuco","p133","2013","Mujer",243700,210000,"[220022, 265363]","[210000, 242875]"
"1019","provincia","Chañaral","p32","2013","Mujer",345468,270000,"[297968, 399924]","[220000, 3e+05]"
"1020","provincia","Chiloé","p102","2013","Mujer",247019,200176,"[229404, 264716]","[2e+05, 210000]"
"1021","provincia","Choapa","p42","2013","Mujer",252483,206000,"[223523, 279761]","[2e+05, 210000]"
"1022","provincia","Colchagua","p63","2013","Mujer",247801,210000,"[232067, 260311]","[208425, 210000]"
"1023","provincia","Concepción","p81","2013","Mujer",291352,210000,"[281864, 303719]","[210000, 210000]"
"1024","provincia","Copiapó","p31","2013","Mujer",368441,290000,"[346501, 388016]","[260000, 3e+05]"
"1025","provincia","Cordillera","p152","2013","Mujer",271492,220000,"[254006, 283294]","[210000, 240000]"
"1026","provincia","Coyhaique","p111","2013","Mujer",370878,220000,"[341687, 402074]","[210000, 233288]"
"1027","provincia","Curicó","p73","2013","Mujer",266489,210000,"[249477, 279309]","[210000, 210000]"
"1028","provincia","El Loa","p22","2013","Mujer",317103,250000,"[288856, 347637]","[246062, 277531]"
"1029","provincia","Elqui","p41","2013","Mujer",278949,215556,"[264377, 291660]","[210000, 220000]"
"1030","provincia","Huasco","p33","2013","Mujer",264500,210000,"[245847, 281041]","[210000, 220000]"
"1031","provincia","Iquique","p11","2013","Mujer",367294,250000,"[350483, 388437]","[250000, 264200]"
"1032","provincia","Limarí","p43","2013","Mujer",248404,210000,"[228455, 268133]","[2e+05, 210000]"
"1033","provincia","Linares","p74","2013","Mujer",213440,2e+05,"[201371, 227769]","[197537, 210000]"
"1034","provincia","Llanquihue","p101","2013","Mujer",289311,210000,"[272140, 318682]","[2e+05, 210000]"
"1035","provincia","Los Andes","p53","2013","Mujer",261538,210000,"[235966, 288623]","[209824, 216066]"
"1036","provincia","Magallanes","p121","2013","Mujer",367309,251089,"[348368, 383853]","[250000, 274398]"
"1037","provincia","Maipo","p134","2013","Mujer",283182,210500,"[258249, 310659]","[210000, 239618]"
"1038","provincia","Malleco","p92","2013","Mujer",259527,2e+05,"[237925, 278626]","[2e+05, 210000]"
"1039","provincia","Marga Marga","p58","2013","Mujer",276886,210000,"[251927, 302261]","[210000, 210000]"
"1040","provincia","Melipilla","p135","2013","Mujer",256678,210000,"[231014, 284244]","[210000, 226226]"
"1041","provincia","Ñuble","p84","2013","Mujer",229214,190000,"[216293, 242326]","[180000, 2e+05]"
"1042","provincia","Osorno","p103","2013","Mujer",283438,210000,"[264426, 303847]","[2e+05, 210000]"
"1043","provincia","Petorca","p54","2013","Mujer",206722,2e+05,"[189493, 221929]","[2e+05, 210000]"
"1044","provincia","Quillota","p55","2013","Mujer",243380,210000,"[223827, 264888]","[205212, 210000]"
"1045","provincia","Ranco","p142","2013","Mujer",245880,2e+05,"[222694, 286763]","[180000, 210000]"
"1046","provincia","San Antonio","p56","2013","Mujer",266751,210000,"[239620, 296811]","[2e+05, 215000]"
"1047","provincia","San Felipe","p57","2013","Mujer",235912,210000,"[219974, 249487]","[210000, 210000]"
"1048","provincia","Santiago","p131","2013","Mujer",416628,250000,"[402704, 433224]","[250000, 260000]"
"1049","provincia","Talagante","p136","2013","Mujer",293363,210000,"[260620, 329672]","[210000, 225146]"
"1050","provincia","Talca","p71","2013","Mujer",278546,210000,"[257354, 300733]","[210000, 210000]"
"1051","provincia","Tamarugal","p12","2013","Mujer",259229,210000,"[228839, 301250]","[2e+05, 250000]"
"1052","provincia","Tierra del Fuego","p123","2013","Mujer",351009,280000,"[277277, 427668]","[250000, 315750]"
"1053","provincia","Tocopilla","p23","2013","Mujer",328504,250000,"[249934, 431398]","[230000, 280000]"
"1054","provincia","Última Esperanza","p124","2013","Mujer",300502,222500,"[264559, 339187]","[214516, 250000]"
"1055","provincia","Valdivia","p141","2013","Mujer",267542,210000,"[254813, 281168]","[2e+05, 210000]"
"1056","provincia","Valparaíso","p51","2013","Mujer",331489,210000,"[306789, 351969]","[210000, 220000]"
"1057","provincia","Antofagasta","p21","2015","Hombre",629934,450000,"[593668, 670390]","[450000, 5e+05]"
"1058","provincia","Arauco","p82","2015","Hombre",340951,250000,"[322382, 361326]","[250000, 270000]"
"1059","provincia","Arica","p151","2015","Hombre",443996,3e+05,"[406959, 477138]","[295578, 3e+05]"
"1060","provincia","Aysén","p112","2015","Hombre",473095,350000,"[430560, 503740]","[310000, 367875]"
"1061","provincia","Bíobío","p83","2015","Hombre",385399,280000,"[369258, 405309]","[270000, 299050]"
"1062","provincia","Cachapoal","p61","2015","Hombre",422840,3e+05,"[411862, 434309]","[3e+05, 3e+05]"
"1063","provincia","Cardenal Caro","p62","2015","Hombre",335050,250000,"[304594, 371516]","[250000, 269805]"
"1064","provincia","Cauquenes","p72","2015","Hombre",272690,245000,"[258144, 290634]","[241000, 250000]"
"1065","provincia","Cautín","p91","2015","Hombre",331933,250000,"[319341, 344017]","[245475, 250000]"
"1066","provincia","Chacabuco","p133","2015","Hombre",392771,320000,"[361940, 427127]","[3e+05, 350000]"
"1067","provincia","Chañaral","p32","2015","Hombre",510858,4e+05,"[479798, 553804]","[4e+05, 450000]"
"1068","provincia","Chiloé","p102","2015","Hombre",342369,250000,"[328572, 357306]","[250000, 270000]"
"1069","provincia","Choapa","p42","2015","Hombre",396478,3e+05,"[362469, 445821]","[267375, 3e+05]"
"1070","provincia","Colchagua","p63","2015","Hombre",341983,250000,"[325030, 360090]","[250000, 250000]"
"1071","provincia","Concepción","p81","2015","Hombre",445951,3e+05,"[428200, 461996]","[3e+05, 3e+05]"
"1072","provincia","Copiapó","p31","2015","Hombre",592134,450000,"[572158, 609903]","[450000, 450000]"
"1073","provincia","Cordillera","p152","2015","Hombre",460185,350000,"[442503, 479606]","[350000, 371478]"
"1074","provincia","Coyhaique","p111","2015","Hombre",575224,380000,"[517732, 646932]","[350000, 4e+05]"
"1075","provincia","Curicó","p73","2015","Hombre",359092,270000,"[342327, 378466]","[250000, 281285]"
"1076","provincia","El Loa","p22","2015","Hombre",695536,6e+05,"[646322, 755303]","[5e+05, 6e+05]"
"1077","provincia","Elqui","p41","2015","Hombre",488678,350000,"[467519, 515321]","[330000, 350000]"
"1078","provincia","Huasco","p33","2015","Hombre",479441,350000,"[439408, 515879]","[350000, 4e+05]"
"1079","provincia","Iquique","p11","2015","Hombre",565592,4e+05,"[545388, 595899]","[4e+05, 450000]"
"1080","provincia","Limarí","p43","2015","Hombre",334683,250000,"[314389, 357895]","[247260, 270000]"
"1081","provincia","Linares","p74","2015","Hombre",324332,245000,"[308917, 337785]","[245000, 250000]"
"1082","provincia","Llanquihue","p101","2015","Hombre",379399,260000,"[364084, 402851]","[250000, 280000]"
"1083","provincia","Los Andes","p53","2015","Hombre",511589,350000,"[469311, 569769]","[317375, 391692]"
"1084","provincia","Magallanes","p121","2015","Hombre",675430,450000,"[632479, 730166]","[439675, 5e+05]"
"1085","provincia","Maipo","p134","2015","Hombre",400949,320000,"[376089, 422100]","[3e+05, 345153]"
"1086","provincia","Malleco","p92","2015","Hombre",337935,247020,"[323629, 358147]","[241000, 250000]"
"1087","provincia","Marga Marga","p58","2015","Hombre",477985,3e+05,"[451423, 505813]","[3e+05, 320000]"
"1088","provincia","Melipilla","p135","2015","Hombre",420888,320000,"[390895, 457235]","[3e+05, 350000]"
"1089","provincia","Ñuble","p84","2015","Hombre",350227,250000,"[328135, 375366]","[242425, 250000]"
"1090","provincia","Osorno","p103","2015","Hombre",349419,250000,"[329188, 370396]","[250000, 268800]"
"1091","provincia","Petorca","p54","2015","Hombre",345986,280536,"[329872, 363421]","[263262, 3e+05]"
"1092","provincia","Quillota","p55","2015","Hombre",392210,270000,"[361041, 430983]","[250000, 3e+05]"
"1093","provincia","Ranco","p142","2015","Hombre",326796,250000,"[298101, 354340]","[242000, 250000]"
"1094","provincia","San Antonio","p56","2015","Hombre",400719,3e+05,"[373561, 431801]","[3e+05, 3e+05]"
"1095","provincia","San Felipe","p57","2015","Hombre",365492,3e+05,"[348808, 383704]","[280000, 3e+05]"
"1096","provincia","Santiago","p131","2015","Hombre",722062,4e+05,"[705274, 741699]","[4e+05, 4e+05]"
"1097","provincia","Talagante","p136","2015","Hombre",502730,325956,"[424565, 595576]","[3e+05, 350000]"
"1098","provincia","Talca","p71","2015","Hombre",407086,270000,"[381113, 438817]","[250000, 280000]"
"1099","provincia","Tamarugal","p12","2015","Hombre",400190,350000,"[379092, 419610]","[320000, 380000]"
"1100","provincia","Tierra del Fuego","p123","2015","Hombre",525670,4e+05,"[478089, 580752]","[390000, 407625]"
"1101","provincia","Tocopilla","p23","2015","Hombre",466651,4e+05,"[437671, 508877]","[350000, 410500]"
