"","sexo","oficio","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"202","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Conchalí",65031,96339,132916,172477,178882,223375,238201,339320,315003,326188,344048,405979
"203","Hombre","Profesionales, Científicos e Intelectuales","Conchalí",75210,179020,275873,281403,393310,436140,566268,399511,631710,914807,665455,880614
"204","Hombre","Técnicos y Profesionales de Nivel Medio","Conchalí",147187,184534,403488,279743,272401,359214,395631,404736,395895,640795,560000,587670
"205","Hombre","Trabajadores Agropecuarios y Pesqueros","Conchalí",58421,75520,60534,71344,231350,120034,564420,186310,324610,NA,213333,435240
"206","Hombre","Trabajadores de Artes Mecánicas y Otros","Conchalí",75809,105660,128841,156239,180454,219595,308579,298468,377296,302114,321900,335482
"207","Hombre","Trabajadores de Servicios y Vendedores","Conchalí",86788,103173,106620,177175,139291,199862,248835,260561,385113,300125,251615,328517
"208","Hombre","Trabajadores No Calificados","Conchalí",97848,71297,246697,121332,130386,126728,145460,170236,251449,271533,252513,274808
"209","Hombre","Empleados de Oficina","Constitución",115336,75110,82681,3e+05,431419,237500,275385,174225,700711,339140,515000,5e+05
"210","Hombre","Fuerzas Armadas","Constitución",182304,NA,342720,NA,NA,NA,NA,NA,442000,NA,NA,NA
"211","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Constitución",198000,231578,263041,665898,1396739,555369,544658,879320,1739029,1027000,1139206,525000
"212","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Constitución",60162,119301,154111,159066,140247,177052,233630,310188,288465,386310,619232,407312
"213","Hombre","Profesionales, Científicos e Intelectuales","Constitución",268097,96570,203133,381333,569153,109000,384000,561120,632087,976462,1117647,705714
"214","Hombre","Técnicos y Profesionales de Nivel Medio","Constitución",67414,174362,248625,420725,340076,208911,699514,693920,938607,516368,1101111,556040
"215","Hombre","Trabajadores Agropecuarios y Pesqueros","Constitución",60980,82898,138966,113742,144546,192724,158714,198416,471160,267828,264254,279176
"216","Hombre","Trabajadores de Artes Mecánicas y Otros","Constitución",68678,107543,103179,152091,139806,205422,186633,190061,314245,290233,365302,456567
"217","Hombre","Trabajadores de Servicios y Vendedores","Constitución",122238,175374,133135,153237,159792,162248,162923,207348,418475,254912,123333,293923
"218","Hombre","Empleados de Oficina","Copiapó",44096,156322,164761,184286,237065,263000,228767,316707,274408,480079,450858,525152
"219","Hombre","Fuerzas Armadas","Copiapó",191950,NA,NA,NA,NA,280000,NA,NA,NA,568880,NA,1103333
"220","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Copiapó",1177392,310384,404952,952621,482928,717357,329633,573040,729170,980105,844014,869117
"221","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Copiapó",265760,135382,136541,212804,196385,313776,293379,360733,434791,601737,513032,568729
"222","Hombre","Profesionales, Científicos e Intelectuales","Copiapó",112452,375738,263809,403230,535972,666875,647702,794609,527331,1113416,1373383,1284856
"223","Hombre","Técnicos y Profesionales de Nivel Medio","Copiapó",84437,191622,211156,563857,350265,394580,327139,637622,554834,633020,710667,790370
"224","Hombre","Trabajadores Agropecuarios y Pesqueros","Copiapó",47337,186187,58905,369552,140363,122569,127945,145151,285567,263181,324286,350757
"225","Hombre","Trabajadores de Artes Mecánicas y Otros","Copiapó",69227,133978,110605,169850,191416,203783,200306,351121,392738,460113,495247,523750
"226","Hombre","Trabajadores de Servicios y Vendedores","Copiapó",79098,84273,90548,145387,164747,119016,147660,210769,234756,427186,449295,458156
"227","Hombre","Empleados de Oficina","Coquimbo",44692,138085,131074,132778,185144,196750,174444,176110,462416,353379,384737,478091
"228","Hombre","Fuerzas Armadas","Coquimbo",100528,53650,NA,NA,171684,NA,NA,NA,NA,NA,NA,6e+05
"229","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Coquimbo",306720,213426,638506,367466,620488,487803,1055167,571950,1118162,1155042,687857,1070000
"230","Hombre","Profesionales, Científicos e Intelectuales","Coquimbo",79806,207986,257803,364321,533936,395858,470191,662679,1061166,743063,788106,904114
"231","Hombre","Técnicos y Profesionales de Nivel Medio","Coquimbo",102363,124482,209473,349378,319059,410632,332487,365601,555554,454203,670081,638857
"232","Hombre","Trabajadores Agropecuarios y Pesqueros","Coquimbo",45494,84379,88825,236232,153354,133311,136417,201683,327336,249294,263000,195691
"233","Hombre","Trabajadores de Artes Mecánicas y Otros","Coquimbo",57740,90248,136506,153976,166251,201144,200832,262583,421417,402711,385869,409756
"234","Hombre","Trabajadores de Servicios y Vendedores","Coquimbo",64748,109528,106736,200947,167077,175098,234090,199310,480698,273532,393109,374924
"235","Hombre","Trabajadores No Calificados","Coquimbo",51480,56664,85311,109924,101626,101039,103651,134428,241118,270848,262639,287034
"236","Hombre","Empleados de Oficina","Coronel",36374,84552,143157,135181,101655,167857,233333,171027,419900,198834,318889,612636
"237","Hombre","Fuerzas Armadas","Coronel",94979,128760,NA,NA,257693,NA,3e+05,181800,NA,NA,NA,374000
"238","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Coronel",792000,194213,343831,612900,355517,305855,341528,1020463,410800,1232400,773402,410833
"239","Hombre","Profesionales, Científicos e Intelectuales","Coronel",117990,89059,113570,283333,295448,228427,5e+05,388579,413324,842625,615059,824840
"240","Hombre","Técnicos y Profesionales de Nivel Medio","Coronel",58394,587100,174787,133896,253354,310365,232989,653658,570992,369909,469480,572850
"241","Hombre","Trabajadores Agropecuarios y Pesqueros","Coronel",49769,46465,104822,133379,97923,119696,166440,177464,197094,289193,297167,285792
"242","Hombre","Trabajadores de Artes Mecánicas y Otros","Coronel",47554,92475,129270,107999,162344,186354,180179,246203,261462,340536,324540,384515
"243","Hombre","Trabajadores de Servicios y Vendedores","Coronel",52269,60901,177024,128764,125686,192943,200189,234490,283677,490659,298898,390856
"244","Hombre","Empleados de Oficina","Coyhaique",44816,109941,151680,211267,191757,351185,249155,348396,571350,424942,379737,839042
"245","Hombre","Fuerzas Armadas","Coyhaique",146973,171644,302022,195800,459330,395556,450000,668270,810333,958403,908378,1028000
"246","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Coyhaique",292668,410922,513853,587003,593652,677028,1119171,393285,1164670,1255265,862906,970294
"247","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Coyhaique",120438,89185,136083,205054,196768,131735,251872,307689,361987,440221,364089,398854
"248","Hombre","Profesionales, Científicos e Intelectuales","Coyhaique",110712,457084,266708,251504,3396439,1593727,841952,740085,1439778,1378991,1142802,1257364
"249","Hombre","Técnicos y Profesionales de Nivel Medio","Coyhaique",144629,176247,313362,212548,417650,368726,454929,323921,578094,557536,1104000,635862
"250","Hombre","Trabajadores Agropecuarios y Pesqueros","Coyhaique",40300,151219,135081,210344,165004,127889,179351,292783,293225,486454,262333,337565
"251","Hombre","Trabajadores de Artes Mecánicas y Otros","Coyhaique",54805,108618,135948,200251,194777,153382,217864,297142,329595,391864,318346,420223
"252","Hombre","Trabajadores de Servicios y Vendedores","Coyhaique",66430,95851,149872,203753,276355,288732,305968,222408,458571,444510,485959,489503
"253","Hombre","Empleados de Oficina","Curacautín",33421,85840,85680,90000,126372,120000,170000,136350,NA,NA,296832,234960
"254","Hombre","Fuerzas Armadas","Curacautín",77715,NA,64260,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Curacautín",792000,97850,231710,286020,NA,229699,267419,345800,405990,410800,680000,NA
"256","Hombre","Profesionales, Científicos e Intelectuales","Curacautín",115647,66168,128860,NA,255833,173143,621120,516110,817162,812024,645000,648000
"257","Hombre","Técnicos y Profesionales de Nivel Medio","Curacautín",53912,200425,61582,NA,389169,75000,310773,794360,215475,NA,466667,498542
"258","Hombre","Trabajadores Agropecuarios y Pesqueros","Curacautín",32325,86480,110288,190708,73481,95460,115281,111967,211980,306008,244528,448034
"259","Hombre","Trabajadores de Artes Mecánicas y Otros","Curacautín",32050,68543,121210,94667,111182,96511,167444,163530,238531,340153,168846,230684
"260","Hombre","Trabajadores de Servicios y Vendedores","Curacautín",44586,76183,NA,93333,129246,174660,191591,165587,193684,364056,450000,290479
"261","Hombre","Empleados de Oficina","Curacaví",70615,53650,126735,NA,241423,169727,121556,460308,229229,430307,286444,399500
"262","Hombre","Fuerzas Armadas","Curacaví",96640,96570,149940,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Curacaví",198000,NA,276122,913526,497589,625340,440532,2985777,NA,410800,2e+05,533333
"264","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Curacaví",76708,86484,148523,331020,158338,197374,226249,232912,390153,340139,274286,302800
"265","Hombre","Profesionales, Científicos e Intelectuales","Curacaví",140872,76076,621180,295058,961336,948820,919222,746482,448847,707319,1625000,1200000
"266","Hombre","Técnicos y Profesionales de Nivel Medio","Curacaví",220275,86685,271320,240000,240960,355200,283333,639350,344637,499550,534000,250000
"267","Hombre","Trabajadores Agropecuarios y Pesqueros","Curacaví",39968,126207,159628,152273,126226,130307,219487,236342,230014,332789,163624,395730
"268","Hombre","Trabajadores de Artes Mecánicas y Otros","Curacaví",46506,120731,98894,433600,182293,181102,210160,218135,262631,261024,287562,400833
"269","Hombre","Trabajadores de Servicios y Vendedores","Curacaví",67323,107828,113992,120000,147222,201845,179495,256786,352163,293752,271541,387500
"270","Hombre","Empleados de Oficina","Curanilahue",83863,114167,71400,91201,160640,137500,177222,206713,219011,185980,310000,331000
"271","Hombre","Fuerzas Armadas","Curanilahue",82109,NA,NA,60000,NA,192697,NA,NA,NA,NA,NA,409402
"272","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Curanilahue",297000,504906,448007,783150,372428,286073,344219,988000,NA,647010,1200000,446667
"273","Hombre","Profesionales, Científicos e Intelectuales","Curanilahue",66517,105274,268071,203350,379010,492857,270500,419150,968888,251620,1065054,1010370
"274","Hombre","Técnicos y Profesionales de Nivel Medio","Curanilahue",141821,179654,118392,259475,256717,NA,216667,NA,469982,311790,376667,492676
"275","Hombre","Trabajadores Agropecuarios y Pesqueros","Curanilahue",38913,68379,64072,78154,110211,129296,162175,165108,202671,220988,208750,358865
"276","Hombre","Trabajadores de Artes Mecánicas y Otros","Curanilahue",50785,72985,80906,117419,95698,142723,173755,194161,187959,334452,239535,334045
"277","Hombre","Trabajadores de Servicios y Vendedores","Curanilahue",53435,123628,81140,137574,145948,168115,156071,186674,215608,344610,546662,271543
"278","Hombre","Empleados de Oficina","Curicó",40350,100773,129591,113248,193772,180086,188725,225735,442000,328411,335597,342773
"279","Hombre","Fuerzas Armadas","Curicó",92087,85840,85680,135000,228006,NA,NA,NA,154700,NA,NA,NA
"280","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Curicó",1461698,555576,2626424,933943,392883,3928880,828262,1119135,533422,745878,760061,907692
"281","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Curicó",67165,181498,72615,140157,161933,230352,164055,235576,378187,396033,306425,376333
"282","Hombre","Profesionales, Científicos e Intelectuales","Curicó",230594,224558,177013,293083,1102074,670800,552114,920803,948951,1035562,917894,761556
"283","Hombre","Técnicos y Profesionales de Nivel Medio","Curicó",158855,160837,99068,266636,404118,321754,229360,339105,906384,587342,518954,595065
"284","Hombre","Trabajadores Agropecuarios y Pesqueros","Curicó",44940,234812,138961,618691,205324,195055,193387,322264,314040,245584,221063,293419
"285","Hombre","Trabajadores de Artes Mecánicas y Otros","Curicó",56015,100884,95109,142757,147877,173779,243934,253609,257518,299704,320252,299475
"286","Hombre","Trabajadores de Servicios y Vendedores","Curicó",49320,98165,82000,154910,157258,199945,139730,252635,301526,355899,280007,389045
"287","Hombre","Empleados de Oficina","Diego de Almagro",33099,245257,169099,220571,174194,451000,230000,455005,418519,626011,508818,245000
"288","Hombre","Fuerzas Armadas","Diego de Almagro",422397,NA,NA,2e+05,200800,294500,NA,NA,NA,350080,NA,NA
"289","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Diego de Almagro",637650,326960,115835,689512,365529,712772,237120,303336,182325,803740,814286,393333
"290","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Diego de Almagro",181200,184234,175445,248501,254998,269141,299126,492648,537861,474065,564400,495205
"291","Hombre","Profesionales, Científicos e Intelectuales","Diego de Almagro",147074,306100,548157,5e+05,993314,836437,854896,712495,968474,950929,1192857,1246250
"292","Hombre","Trabajadores Agropecuarios y Pesqueros","Diego de Almagro",152231,NA,NA,30645,NA,63693,118333,NA,513500,NA,NA,5e+05
"293","Hombre","Trabajadores de Artes Mecánicas y Otros","Diego de Almagro",75382,175314,199464,190959,256932,200416,210464,358421,381623,506501,430630,434624
"294","Hombre","Trabajadores de Servicios y Vendedores","Diego de Almagro",80533,107815,153510,154000,516056,117268,240570,219314,384242,245293,616667,725000
"295","Hombre","Empleados de Oficina","Doñihue",37939,NA,96390,111596,200800,279750,440000,180790,585265,382900,245000,406200
"296","Hombre","Profesionales, Científicos e Intelectuales","Doñihue",222917,144855,149940,150000,NA,NA,1100000,694375,909567,NA,1046390,5e+05
"297","Hombre","Técnicos y Profesionales de Nivel Medio","Doñihue",45425,118890,119085,150000,376500,450000,220000,211814,702910,398663,465000,920000
"298","Hombre","Trabajadores Agropecuarios y Pesqueros","Doñihue",41493,58213,66217,123929,163150,NA,226261,201138,239264,279535,210835,298738
"299","Hombre","Trabajadores de Artes Mecánicas y Otros","Doñihue",73743,105047,129807,124606,158703,152024,241440,293491,334885,379148,305351,365112
"300","Hombre","Trabajadores de Servicios y Vendedores","Doñihue",70695,88065,77648,85000,234600,1e+05,177060,214316,292352,191142,288236,431959
"301","Hombre","Empleados de Oficina","El Monte",41562,120891,135711,NA,166664,176000,210030,212658,285258,550647,NA,460000
"302","Hombre","Fuerzas Armadas","El Monte",343953,NA,192780,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","El Monte",455397,1837456,181560,NA,541393,988157,445835,757052,826605,410800,2e+05,1649167
"304","Hombre","Operadores y Montadores de Instalaciones y Máquinas","El Monte",31408,133654,132814,NA,179051,189991,168210,278919,290332,285169,314083,418446
"305","Hombre","Profesionales, Científicos e Intelectuales","El Monte",216801,278765,334277,NA,1471725,286250,107500,2729778,552500,695784,977500,1666667
"306","Hombre","Técnicos y Profesionales de Nivel Medio","El Monte",80601,212263,146492,NA,344750,246083,316445,429250,373728,907680,255000,350000
"307","Hombre","Trabajadores Agropecuarios y Pesqueros","El Monte",39190,122853,95588,NA,205206,168969,204889,191839,264019,215635,224667,257786
"308","Hombre","Trabajadores de Artes Mecánicas y Otros","El Monte",47890,106367,115565,NA,164897,171318,181677,213354,284171,418285,347727,263500
"309","Hombre","Trabajadores de Servicios y Vendedores","El Monte",56818,335829,66856,NA,119624,178996,183567,163987,519456,463493,422000,338200
"310","Hombre","Empleados de Oficina","Estación Central",50871,89986,176589,181473,207578,231538,304072,230806,283291,404963,274718,359737
"311","Hombre","Fuerzas Armadas","Estación Central",125714,85840,121380,165000,150600,238994,250000,361075,497250,196920,760000,NA
"312","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Estación Central",72480,147318,157350,176117,231355,240190,241258,244569,313384,373211,368600,456400
