"","geography_level","geography_name","geography_id","sex","isic","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"736","region","Maule",7,"Hombre","Transporte, almacenamiento y comunicaciones",2013,356431.496139219,258344.289828983,"[313565, 413036]","[250000, 302043]"
"737","region","Maule",7,"Hombre","Transporte, almacenamiento y comunicaciones",2014,402293.256803777,299943.746484155,"[318090, 521369]","[252882, 303127]"
"738","region","Maule",7,"Hombre","Transporte, almacenamiento y comunicaciones",2015,445900.012004566,300000,"[341950, 616693]","[252730, 338220]"
"739","region","Metropolitana",13,"Hombre","Transporte, almacenamiento y comunicaciones",2010,415662.322078893,300293.59953024,"[376060, 458137]","[299795, 345014]"
"740","region","Metropolitana",13,"Hombre","Transporte, almacenamiento y comunicaciones",2011,483157.856558142,328195.940826403,"[426144, 544673]","[300159, 350000]"
"741","region","Metropolitana",13,"Hombre","Transporte, almacenamiento y comunicaciones",2012,613880.566632011,400000,"[540033, 734616]","[367691, 408036]"
"742","region","Metropolitana",13,"Hombre","Transporte, almacenamiento y comunicaciones",2013,633643.248983654,399538.27731703,"[558252, 695178]","[374068, 443569]"
"743","region","Metropolitana",13,"Hombre","Transporte, almacenamiento y comunicaciones",2014,536896.89263152,400000,"[493281, 595162]","[373735, 419921]"
"744","region","Metropolitana",13,"Hombre","Transporte, almacenamiento y comunicaciones",2015,568051.81902523,400108.244632872,"[510558, 630204]","[398618, 446994]"
"745","region","O'Higgins",6,"Hombre","Transporte, almacenamiento y comunicaciones",2010,339914.21769705,263172.936678023,"[277844, 413263]","[217414, 314801]"
"746","region","O'Higgins",6,"Hombre","Transporte, almacenamiento y comunicaciones",2011,414302.541479381,251208.301743745,"[326527, 521033]","[229027, 313056]"
"747","region","O'Higgins",6,"Hombre","Transporte, almacenamiento y comunicaciones",2012,354841.365303675,286947.16463411,"[302380, 440655]","[250000, 351479]"
"748","region","O'Higgins",6,"Hombre","Transporte, almacenamiento y comunicaciones",2013,365640.472433333,300000,"[307112, 427954]","[273639, 350474]"
"749","region","O'Higgins",6,"Hombre","Transporte, almacenamiento y comunicaciones",2014,380979.382565313,303126.7765776,"[330665, 434228]","[269963, 388092]"
"750","region","O'Higgins",6,"Hombre","Transporte, almacenamiento y comunicaciones",2015,468656.284295555,350094.714053763,"[409271, 542148]","[350000, 388374]"
"751","region","Tarapacá",1,"Hombre","Transporte, almacenamiento y comunicaciones",2010,410724.183017396,290103.03334836,"[321281, 523200]","[230021, 334544]"
"752","region","Tarapacá",1,"Hombre","Transporte, almacenamiento y comunicaciones",2011,378406.896434846,300000,"[325266, 446347]","[250022, 414502]"
"753","region","Tarapacá",1,"Hombre","Transporte, almacenamiento y comunicaciones",2012,352270.748838503,284242.607824926,"[297273, 418690]","[260216, 320095]"
"754","region","Tarapacá",1,"Hombre","Transporte, almacenamiento y comunicaciones",2013,466953.76898351,392302.393657474,"[412936, 567316]","[300407, 425520]"
"755","region","Tarapacá",1,"Hombre","Transporte, almacenamiento y comunicaciones",2014,618771.573048908,485002.84252416,"[473143, 871300]","[400143, 549897]"
"756","region","Tarapacá",1,"Hombre","Transporte, almacenamiento y comunicaciones",2015,804595.699276572,401629.844259328,"[473757, 1632158]","[350095, 500000]"
"757","region","Valparaíso",5,"Hombre","Transporte, almacenamiento y comunicaciones",2010,368002.125898399,250244.6662752,"[308853, 439582]","[225493, 279978]"
"758","region","Valparaíso",5,"Hombre","Transporte, almacenamiento y comunicaciones",2011,512893.761030803,299041.083012127,"[382718, 717490]","[249580, 300000]"
"759","region","Valparaíso",5,"Hombre","Transporte, almacenamiento y comunicaciones",2012,453332.085087431,270911.526461899,"[381335, 554955]","[250550, 300000]"
"760","region","Valparaíso",5,"Hombre","Transporte, almacenamiento y comunicaciones",2013,453433.242975009,342540.323874492,"[390260, 528483]","[300000, 366497]"
"761","region","Valparaíso",5,"Hombre","Transporte, almacenamiento y comunicaciones",2014,511979.624453507,363752.13189312,"[449626, 605154]","[324831, 401847]"
"762","region","Valparaíso",5,"Hombre","Transporte, almacenamiento y comunicaciones",2015,589848.974956726,401629.844259328,"[517438, 682102]","[400084, 450013]"
"763","region",NA,NA,"Hombre","Transporte, almacenamiento y comunicaciones",2010,205150.549500352,195315.849575872,"[88840, 320847]","[31871, 361683]"
"764","region",NA,NA,"Hombre","Transporte, almacenamiento y comunicaciones",2011,349257.022269649,311100.838283083,"[187163, 479890]","[175571, 523500]"
"765","region",NA,NA,"Hombre","Transporte, almacenamiento y comunicaciones",2012,236512.15018883,243409.40571461,"[110265, 344819]","[27429, 401804]"
"766","region","Antofagasta",2,"Hombre","Intermediación financiera",2010,985500.82239497,758167.233675218,"[400000, 1793754]","[400000, 1793754]"
"767","region","Antofagasta",2,"Hombre","Intermediación financiera",2011,589635.794683201,460929.423546335,"[316243, 878991]","[249201, 1000000]"
"768","region","Antofagasta",2,"Hombre","Intermediación financiera",2012,405694.505462118,401536.770081755,"[336486, 495291]","[302649, 500000]"
"769","region","Antofagasta",2,"Hombre","Intermediación financiera",2013,780164.260779277,743355.949033077,"[676454, 916497]","[689618, 888214]"
"770","region","Antofagasta",2,"Hombre","Intermediación financiera",2014,1930923.66424526,940744.65023457,"[688706, 3894461]","[500000, 4049241]"
"771","region","Antofagasta",2,"Hombre","Intermediación financiera",2015,1273887.22480576,1080150.85456213,"[954831, 1651319]","[893626, 1881199]"
"772","region","Araucanía",9,"Hombre","Intermediación financiera",2010,1055781.85351438,1072218.80154856,"[649155, 1201174]","[630544, 1201174]"
"773","region","Araucanía",9,"Hombre","Intermediación financiera",2011,870743.859113583,637974.813520755,"[489778, 1258466]","[401933, 1315781]"
"774","region","Araucanía",9,"Hombre","Intermediación financiera",2012,1769338.57340161,913329.811526287,"[593323, 2897023]","[348785, 2114934]"
"775","region","Araucanía",9,"Hombre","Intermediación financiera",2013,383840.159692294,325863.483530303,"[210578, 908659]","[149434, 765532]"
"776","region","Araucanía",9,"Hombre","Intermediación financiera",2014,647945.046918411,526241.364083786,"[431089, 1968657]","[424832, 908478]"
"777","region","Araucanía",9,"Hombre","Intermediación financiera",2015,801272.566624549,759589.673605312,"[591258, 955739]","[659765, 1000000]"
"778","region","Arica y Parinacota",15,"Hombre","Intermediación financiera",2010,602390.080147783,499481.018343667,"[398847, 847909]","[265619, 970000]"
"779","region","Arica y Parinacota",15,"Hombre","Intermediación financiera",2011,585483.506903864,400800.512678467,"[362250, 959201]","[310072, 1200000]"
"780","region","Arica y Parinacota",15,"Hombre","Intermediación financiera",2012,1075956.9615081,1114330.43769112,"[605560, 1475033]","[379026, 1500000]"
"781","region","Arica y Parinacota",15,"Hombre","Intermediación financiera",2013,408451.717317029,408451.717317029,"[408452, 408452]","[408452, 408452]"
"782","region","Arica y Parinacota",15,"Hombre","Intermediación financiera",2014,900000,900000,"[900000, 900000]","[900000, 900000]"
"783","region","Arica y Parinacota",15,"Hombre","Intermediación financiera",2015,634504.019760888,408962.443040672,"[400081, 1479902]","[400000, 738343]"
"784","region","Atacama",3,"Hombre","Intermediación financiera",2010,430566.062977111,436160.32025638,"[231039, 677905]","[156730, 700000]"
"785","region","Atacama",3,"Hombre","Intermediación financiera",2011,587181.950056577,351498.756482237,"[302059, 1544312]","[300000, 2009666]"
"786","region","Atacama",3,"Hombre","Intermediación financiera",2012,701436.843544662,433256.291903371,"[369758, 1690523]","[250000, 1767920]"
"787","region","Atacama",3,"Hombre","Intermediación financiera",2013,1059219.82342766,894581.909743465,"[455315, 1669924]","[369001, 2000000]"
"788","region","Atacama",3,"Hombre","Intermediación financiera",2014,948682.812756915,948682.812756915,"[350000, 2174429]","[350000, 2174429]"
"789","region","Atacama",3,"Hombre","Intermediación financiera",2015,1036525.38568988,996311.351433025,"[625519, 1386596]","[537180, 1506112]"
"790","region","Aysén",11,"Hombre","Intermediación financiera",2010,691712.353355321,697364.484234203,"[575340, 813511]","[456278, 800783]"
"791","region","Aysén",11,"Hombre","Intermediación financiera",2011,799625.309778387,474613.981222475,"[429134, 1299613]","[422568, 1678071]"
"792","region","Aysén",11,"Hombre","Intermediación financiera",2012,653089.474774046,634021.326901357,"[481676, 961811]","[452330, 1014801]"
"793","region","Aysén",11,"Hombre","Intermediación financiera",2013,593194.618560236,524857.757624129,"[378565, 962046]","[378565, 1008000]"
"794","region","Aysén",11,"Hombre","Intermediación financiera",2014,1789094.83670831,1354884.07007119,"[399925, 3355000]","[399925, 3355000]"
"795","region","Aysén",11,"Hombre","Intermediación financiera",2015,744716.695349276,475170.00707406,"[238883, 1657698]","[70000, 2000000]"
"796","region","Bíobío",8,"Hombre","Intermediación financiera",2010,844370.008461167,400391.46604032,"[500664, 1474254]","[359754, 700685]"
"797","region","Bíobío",8,"Hombre","Intermediación financiera",2011,744327.656138793,413810.693495439,"[512291, 1125476]","[378785, 1453682]"
"798","region","Bíobío",8,"Hombre","Intermediación financiera",2012,537074.646285204,372976.211410566,"[402231, 836984]","[350316, 774886]"
"799","region","Bíobío",8,"Hombre","Intermediación financiera",2013,642673.656746075,498111.850386621,"[447920, 841098]","[348678, 680412]"
"800","region","Bíobío",8,"Hombre","Intermediación financiera",2014,549585.794366321,432111.175722398,"[412928, 744015]","[345704, 599887]"
"801","region","Bíobío",8,"Hombre","Intermediación financiera",2015,582673.247020208,414191.267115234,"[420389, 806135]","[310491, 575156]"
"802","region","Coquimbo",4,"Hombre","Intermediación financiera",2010,392016.945736792,291610.310968029,"[141799, 735043]","[136013, 839378]"
"803","region","Coquimbo",4,"Hombre","Intermediación financiera",2011,994924.633924179,978202.050450474,"[861492, 1222007]","[850000, 1185519]"
"804","region","Coquimbo",4,"Hombre","Intermediación financiera",2012,677650.355142452,624875.237737113,"[500219, 863394]","[502255, 905059]"
"805","region","Coquimbo",4,"Hombre","Intermediación financiera",2013,938179.765897676,636936.51372974,"[444110, 1733871]","[329752, 1195468]"
"806","region","Coquimbo",4,"Hombre","Intermediación financiera",2014,775165.632859917,781667.661908232,"[496702, 1173814]","[270171, 1121569]"
"807","region","Coquimbo",4,"Hombre","Intermediación financiera",2015,649593.600047557,670645.501167935,"[443766, 830876]","[400000, 1026484]"
"808","region","Los Lagos",10,"Hombre","Intermediación financiera",2010,600901.00286673,528458.51358882,"[459617, 868424]","[455347, 800783]"
"809","region","Los Lagos",10,"Hombre","Intermediación financiera",2011,703465.394347728,566126.807033937,"[383811, 1185303]","[200967, 1128053]"
"810","region","Los Lagos",10,"Hombre","Intermediación financiera",2012,775365.069465516,501250.614066714,"[325901, 1382813]","[301353, 1673629]"
"811","region","Los Lagos",10,"Hombre","Intermediación financiera",2013,1605260.18084875,1602443.46199393,"[851822, 2292593]","[685821, 2500000]"
"812","region","Los Lagos",10,"Hombre","Intermediación financiera",2014,1128195.02461116,972956.526376226,"[734547, 1570847]","[595000, 1869441]"
"813","region","Los Lagos",10,"Hombre","Intermediación financiera",2015,1114583.74323078,784891.323336769,"[683076, 1491150]","[450122, 1606429]"
"814","region","Los Ríos",14,"Hombre","Intermediación financiera",2010,1009380.401192,930504.278783938,"[344928, 1612252]","[120117, 1810362]"
"815","region","Los Ríos",14,"Hombre","Intermediación financiera",2011,803737.508742162,382979.13959887,"[139553, 1877062]","[139553, 2009666]"
"816","region","Los Ríos",14,"Hombre","Intermediación financiera",2012,464524.79814676,458050.806289943,"[320122, 662678]","[351967, 612318]"
"817","region","Los Ríos",14,"Hombre","Intermediación financiera",2013,496675.54472592,496136.701099237,"[455207, 542577]","[456592, 547923]"
"818","region","Los Ríos",14,"Hombre","Intermediación financiera",2014,580620.513058124,532308.725877836,"[419502, 760000]","[399925, 760000]"
"819","region","Los Ríos",14,"Hombre","Intermediación financiera",2015,705594.970164057,843507.089683087,"[436321, 917216]","[300081, 995832]"
"820","region","Magallanes",12,"Hombre","Intermediación financiera",2010,1586253.30926541,1661782.17993137,"[867218, 2293899]","[420006, 2386249]"
"821","region","Magallanes",12,"Hombre","Intermediación financiera",2011,1329637.83036374,1476567.63464381,"[675714, 1831124]","[336619, 2043999]"
"822","region","Magallanes",12,"Hombre","Intermediación financiera",2012,1464054.23458079,1084642.84490771,"[911558, 2120575]","[980481, 2464478]"
"823","region","Magallanes",12,"Hombre","Intermediación financiera",2013,1012407.49886361,876894.11664214,"[732951, 1344624]","[533534, 1394713]"
"824","region","Magallanes",12,"Hombre","Intermediación financiera",2014,903143.51933525,904220.75252444,"[681395, 1113198]","[586045, 1199794]"
"825","region","Magallanes",12,"Hombre","Intermediación financiera",2015,1109165.87312368,1195781.93544454,"[665276, 1632287]","[449946, 1888616]"
"826","region","Maule",7,"Hombre","Intermediación financiera",2010,362006.801965239,283902.557956711,"[240336, 829277]","[226588, 946191]"
"827","region","Maule",7,"Hombre","Intermediación financiera",2011,438102.435606816,416138.444839981,"[215066, 682049]","[188000, 622660]"
"828","region","Maule",7,"Hombre","Intermediación financiera",2012,648641.273748237,419610.185114247,"[210098, 1207113]","[100000, 1500000]"
"829","region","Maule",7,"Hombre","Intermediación financiera",2013,382613.104160879,280421.599315957,"[181336, 831934]","[100000, 554531]"
"830","region","Maule",7,"Hombre","Intermediación financiera",2014,1422792.12099488,822119.235726778,"[607860, 2691302]","[500000, 3749297]"
"831","region","Maule",7,"Hombre","Intermediación financiera",2015,999137.376981962,1010974.34728826,"[477937, 1547417]","[288078, 1659233]"
"832","region","Metropolitana",13,"Hombre","Intermediación financiera",2010,1037417.3819859,840614.966330564,"[848870, 1323986]","[500053, 959343]"
"833","region","Metropolitana",13,"Hombre","Intermediación financiera",2011,1079227.2751973,602899.924184988,"[876035, 1409364]","[510017, 751305]"
"834","region","Metropolitana",13,"Hombre","Intermediación financiera",2012,1192938.66580991,652931.701030928,"[936359, 1508681]","[514444, 861635]"
"835","region","Metropolitana",13,"Hombre","Intermediación financiera",2013,1299900.77408039,799553.314734696,"[1076737, 1500592]","[651458, 1015460]"
"836","region","Metropolitana",13,"Hombre","Intermediación financiera",2014,1387894.3170474,854394.743626347,"[1100630, 1613242]","[654460, 1122674]"
"837","region","Metropolitana",13,"Hombre","Intermediación financiera",2015,1304141.66122011,934023.889881205,"[1078346, 1605624]","[749003, 1004075]"
