"","sex","geography_name","geography_id","year","weighted_mean"
"492","Hombre","Graneros","101",2015,468385.177648261
"493","Hombre","Hijuelas","103",2010,241392.91005177
"494","Hombre","Hijuelas","103",2011,229556.795813909
"495","Hombre","Hijuelas","103",2012,343269.68274727
"496","Hombre","Hijuelas","103",2013,283842.297791323
"497","Hombre","Hijuelas","103",2014,367006.369796932
"498","Hombre","Hijuelas","103",2015,320169.511891546
"499","Hombre","Hualañé","105",2010,161324.651953366
"500","Hombre","Hualañé","105",2011,199975.813143899
"501","Hombre","Hualañé","105",2012,271898.953757363
"502","Hombre","Hualañé","105",2013,379656.808134936
"503","Hombre","Hualañé","105",2014,295945.420751273
"504","Hombre","Hualañé","105",2015,281730.280003818
"505","Hombre","Hualpén","106",2010,327226.016034604
"506","Hombre","Hualpén","106",2011,419967.969110552
"507","Hombre","Hualpén","106",2012,346539.740191048
"508","Hombre","Hualpén","106",2013,367276.510155616
"509","Hombre","Hualpén","106",2014,439265.895455675
"510","Hombre","Hualpén","106",2015,414341.773602759
"511","Hombre","Hualqui","107",2010,288979.069441062
"512","Hombre","Hualqui","107",2011,273560.458466344
"513","Hombre","Hualqui","107",2012,291403.572934284
"514","Hombre","Hualqui","107",2013,270272.197761572
"515","Hombre","Hualqui","107",2014,350309.200394303
"516","Hombre","Hualqui","107",2015,416703.809807801
"517","Hombre","Huara","108",2010,151385.696874226
"518","Hombre","Huara","108",2011,163848.120371753
"519","Hombre","Huara","108",2012,111931.148748159
"520","Hombre","Huara","108",2013,212527.722831625
"521","Hombre","Huara","108",2014,319365.711037114
"522","Hombre","Huara","108",2015,523234.435993402
"523","Hombre","Huasco","109",2010,378832.326181404
"524","Hombre","Huasco","109",2011,374262.225964466
"525","Hombre","Huasco","109",2012,451159.839325773
"526","Hombre","Huasco","109",2013,363657.535603445
"527","Hombre","Huasco","109",2014,388964.434093334
"528","Hombre","Huasco","109",2015,611297.62489883
"529","Hombre","Huechuraba","110",2010,459131.726581177
"530","Hombre","Huechuraba","110",2011,430129.92484996
"531","Hombre","Huechuraba","110",2012,393204.08787644
"532","Hombre","Huechuraba","110",2013,496458.135763275
"533","Hombre","Huechuraba","110",2014,828965.171342186
"534","Hombre","Huechuraba","110",2015,860447.234093792
"535","Hombre","Illapel","111",2010,281199.158307667
"536","Hombre","Illapel","111",2011,316995.103303943
