"","geography_level","geography_name","geography_id","sex","work_day","year","weighted_mean","weighted_median","lb_weighted_mean","ub_weighted_mean","lb_weighted_median","ub_weighted_median","ci_weighted_mean","ci_weighted_median"
"2048","comuna","Coyhaique",54,"Hombre","Parcial",2014,409446.010575106,300000,267881,675581,252606,300000,"[267881, 675581]","[252606, 300000]"
"2049","comuna","Coyhaique",54,"Hombre","Parcial",2015,395835.456327244,306460.68673335,293798,497677,220823,400108,"[293798, 497677]","[220823, 400108]"
"2050","comuna","Cunco",72,"Hombre","Parcial",2011,50000,50000,50000,50000,50000,50000,"[50000, 50000]","[50000, 50000]"
"2051","comuna","Cunco",72,"Hombre","Parcial",2012,68334,68334,68334,68334,68334,68334,"[68334, 68334]","[68334, 68334]"
"2052","comuna","Cunco",72,"Hombre","Parcial",2014,18872.223989764,19749.2209002738,16737,20084,16737,20084,"[16737, 20084]","[16737, 20084]"
"2053","comuna","Cunco",72,"Hombre","Parcial",2015,108419.683160011,120457.933018617,85853,120489,80131,120489,"[85853, 120489]","[80131, 120489]"
"2054","comuna","Curacautín",73,"Hombre","Parcial",2010,138042.451218307,64771.4502819206,50987,286022,36427,401027,"[50987, 286022]","[36427, 401027]"
"2055","comuna","Curacautín",73,"Hombre","Parcial",2011,57416.0580333585,53244.697830027,38934,79744,37036,79744,"[38934, 79744]","[37036, 79744]"
"2056","comuna","Curacautín",73,"Hombre","Parcial",2012,119971.774609818,60270.618556701,37036,241931,20000,353468,"[37036, 241931]","[20000, 353468]"
"2057","comuna","Curacautín",73,"Hombre","Parcial",2013,171490.696054662,171490.696054662,46067,298867,46067,298867,"[46067, 298867]","[46067, 298867]"
"2058","comuna","Curacautín",73,"Hombre","Parcial",2014,132927.755734324,46114.9881910356,27894,297690,20093,85261,"[27894, 297690]","[20093, 85261]"
"2059","comuna","Curacautín",73,"Hombre","Parcial",2015,172661.377351068,51989.5480795433,40163,426372,40163,426372,"[40163, 426372]","[40163, 426372]"
"2060","comuna","Curaco de Vélez",75,"Hombre","Parcial",2010,83076.4761439505,89938.4465070835,53880,105974,38973,105388,"[53880, 105974]","[38973, 105388]"
"2061","comuna","Curaco de Vélez",75,"Hombre","Parcial",2011,185062.434287095,150482,122639,277777,99680,199229,"[122639, 277777]","[99680, 199229]"
"2062","comuna","Curaco de Vélez",75,"Hombre","Parcial",2012,166824.104407674,98282.6782784281,79175,295056,67220,120927,"[79175, 295056]","[67220, 120927]"
"2063","comuna","Curaco de Vélez",75,"Hombre","Parcial",2013,177590.499977661,159904.625717878,135746,239598,109449,218277,"[135746, 239598]","[109449, 218277]"
"2064","comuna","Curaco de Vélez",75,"Hombre","Parcial",2014,133724.478585201,82532.090089767,86762,179065,59999,231520,"[86762, 179065]","[59999, 231520]"
"2065","comuna","Curaco de Vélez",75,"Hombre","Parcial",2015,144593.407385907,125001.127560208,89005,214003,85223,233292,"[89005, 214003]","[85223, 233292]"
"2066","comuna","Curanilahue",76,"Hombre","Parcial",2010,184227.612433472,127721.820069649,96089,290894,81547,303899,"[96089, 290894]","[81547, 303899]"
"2067","comuna","Curanilahue",76,"Hombre","Parcial",2011,293962.848829122,147018.061109636,86279,657588,50000,1014882,"[86279, 657588]","[50000, 1014882]"
"2068","comuna","Curanilahue",76,"Hombre","Parcial",2012,364422.103439707,150379.86300052,108041,802721,80450,705417,"[108041, 802721]","[80450, 705417]"
"2069","comuna","Curanilahue",76,"Hombre","Parcial",2013,137732.512407756,149670.779224742,82348,215657,34936,250000,"[82348, 215657]","[34936, 250000]"
"2070","comuna","Curanilahue",76,"Hombre","Parcial",2014,129017.169105956,148808.206202762,80715,178209,63192,160439,"[80715, 178209]","[63192, 160439]"
"2071","comuna","Curanilahue",76,"Hombre","Parcial",2015,164021.868327059,137527.551137011,95528,271754,40011,319283,"[95528, 271754]","[40011, 319283]"
"2072","comuna","Curarrehue",77,"Hombre","Parcial",2010,37393.576476946,15165.1929025599,7077,89938,7077,89938,"[7077, 89938]","[7077, 89938]"
"2073","comuna","Curarrehue",77,"Hombre","Parcial",2013,72140,72140,4007,140273,4007,140273,"[4007, 140273]","[4007, 140273]"
"2074","comuna","Curarrehue",77,"Hombre","Parcial",2014,139732.064954318,137775.564079905,83366,215360,46465,234956,"[83366, 215360]","[46465, 234956]"
"2075","comuna","Curarrehue",77,"Hombre","Parcial",2015,175564.951380271,175564.951380271,175565,175565,175565,175565,"[175565, 175565]","[175565, 175565]"
"2076","comuna","Curicó",79,"Hombre","Parcial",2010,170498.080903621,115594.739850607,84943,340204,55022,150000,"[84943, 340204]","[55022, 150000]"
"2077","comuna","Curicó",79,"Hombre","Parcial",2011,168647.637137991,157696.513733184,126058,227089,66223,241160,"[126058, 227089]","[66223, 241160]"
"2078","comuna","Curicó",79,"Hombre","Parcial",2012,195447.741261899,200552.660266194,132722,284420,94722,250000,"[132722, 284420]","[94722, 250000]"
"2079","comuna","Curicó",79,"Hombre","Parcial",2013,165347.458063804,174406.419294991,104361,240646,48031,200038,"[104361, 240646]","[48031, 200038]"
"2080","comuna","Curicó",79,"Hombre","Parcial",2014,475112.048652007,172691.653121693,101267,1039831,55532,283507,"[101267, 1039831]","[55532, 283507]"
"2081","comuna","Curicó",79,"Hombre","Parcial",2015,390096.982457584,251018.65266208,200660,603454,140516,376341,"[200660, 603454]","[140516, 376341]"
"2082","comuna","Dalcahue",80,"Hombre","Parcial",2010,50029.1565716179,39959.2215013902,33707,71517,24093,55138,"[33707, 71517]","[24093, 55138]"
"2083","comuna","Dalcahue",80,"Hombre","Parcial",2011,90000,80000,56188,125000,50000,150000,"[56188, 125000]","[50000, 150000]"
"2084","comuna","Dalcahue",80,"Hombre","Parcial",2012,68600,50000,39000,103325,20000,138000,"[39000, 103325]","[20000, 138000]"
"2085","comuna","Dalcahue",80,"Hombre","Parcial",2013,136025.4,100127,83939,199375,60000,250000,"[83939, 199375]","[60000, 250000]"
"2086","comuna","Dalcahue",80,"Hombre","Parcial",2014,146748.885922555,105000,60247,275000,60247,275000,"[60247, 275000]","[60247, 275000]"
"2087","comuna","Dalcahue",80,"Hombre","Parcial",2015,131644.724409171,180000,65501,191107,27578,204232,"[65501, 191107]","[27578, 204232]"
"2088","comuna","Diego de Almagro",81,"Hombre","Parcial",2010,20000,20000,20000,20000,20000,20000,"[20000, 20000]","[20000, 20000]"
"2089","comuna","Diego de Almagro",81,"Hombre","Parcial",2011,72000,72000,24000,120000,24000,120000,"[24000, 120000]","[24000, 120000]"
"2090","comuna","Diego de Almagro",81,"Hombre","Parcial",2012,187500,187500,25000,350000,25000,350000,"[25000, 350000]","[25000, 350000]"
"2091","comuna","Diego de Almagro",81,"Hombre","Parcial",2014,1205570.49177415,1205570.49177415,1205570,1205570,1205570,1205570,"[1205570, 1205570]","[1205570, 1205570]"
"2092","comuna","Diego de Almagro",81,"Hombre","Parcial",2015,185777.600896523,184879.456026141,86946,305757,50204,350000,"[86946, 305757]","[50204, 350000]"
"2093","comuna","Doñihue",82,"Hombre","Parcial",2010,128941.774587055,119917.928676111,60661,206247,60661,206247,"[60661, 206247]","[60661, 206247]"
"2094","comuna","Doñihue",82,"Hombre","Parcial",2011,100483.320697498,100483.320697498,100483,100483,100483,100483,"[100483, 100483]","[100483, 100483]"
"2095","comuna","Doñihue",82,"Hombre","Parcial",2012,220580.921673424,220580.921673424,40225,400937,40225,400937,"[40225, 400937]","[40225, 400937]"
"2096","comuna","Doñihue",82,"Hombre","Parcial",2014,181876.06594656,181876.06594656,181876,181876,181876,181876,"[181876, 181876]","[181876, 181876]"
"2097","comuna","El Bosque",83,"Hombre","Parcial",2010,151424.395542601,82121.5170148306,68430,256055,38403,250245,"[68430, 256055]","[38403, 250245]"
"2098","comuna","El Bosque",83,"Hombre","Parcial",2011,71358.2856807511,30003.5380689194,34570,137070,24116,178984,"[34570, 137070]","[24116, 178984]"
"2099","comuna","El Bosque",83,"Hombre","Parcial",2012,162768.055881695,148683.626106426,107043,209995,100451,238663,"[107043, 209995]","[100451, 238663]"
"2100","comuna","El Bosque",83,"Hombre","Parcial",2013,345456.088978407,120069.456107356,83367,786196,49811,243604,"[83367, 786196]","[49811, 243604]"
"2101","comuna","El Bosque",83,"Hombre","Parcial",2014,218225.115023972,229371.608738738,129659,293032,54990,339502,"[129659, 293032]","[54990, 339502]"
"2102","comuna","El Bosque",83,"Hombre","Parcial",2015,316595.901920948,209274.142101899,159352,460506,150611,504147,"[159352, 460506]","[150611, 504147]"
"2103","comuna","El Monte",85,"Hombre","Parcial",2010,104394.154015629,86197.9999768995,47210,158935,23984,199506,"[47210, 158935]","[23984, 199506]"
"2104","comuna","El Monte",85,"Hombre","Parcial",2011,114966.58796282,119711.807919666,88289,158005,79744,168416,"[88289, 158005]","[79744, 168416]"
"2105","comuna","El Monte",85,"Hombre","Parcial",2012,68875.477697084,73567.1669520995,30000,108487,30000,108487,"[30000, 108487]","[30000, 108487]"
"2106","comuna","El Monte",85,"Hombre","Parcial",2013,91093.2967094183,70412.1576695644,42610,152287,21079,140985,"[42610, 152287]","[21079, 140985]"
"2107","comuna","El Monte",85,"Hombre","Parcial",2014,201277.637964937,161667.61417472,128378,351914,119977,399925,"[128378, 351914]","[119977, 399925]"
"2108","comuna","El Monte",85,"Hombre","Parcial",2015,305802.646594162,250067.652895545,142857,453898,75174,536159,"[142857, 453898]","[75174, 536159]"
"2109","comuna","El Quisco",86,"Hombre","Parcial",2010,85083.186533568,85083.186533568,50049,120117,50049,120117,"[50049, 120117]","[50049, 120117]"
"2110","comuna","El Quisco",86,"Hombre","Parcial",2011,251208.301743745,251208.301743745,251208,251208,251208,251208,"[251208, 251208]","[251208, 251208]"
"2111","comuna","El Quisco",86,"Hombre","Parcial",2012,452529.487652045,452529.487652045,452529,452529,452529,452529,"[452529, 452529]","[452529, 452529]"
"2112","comuna","El Quisco",86,"Hombre","Parcial",2013,150203.34387709,150203.34387709,150203,150203,150203,150203,"[150203, 150203]","[150203, 150203]"
"2113","comuna","El Tabo",87,"Hombre","Parcial",2010,230939.785023252,230939.785023251,202613,259266,202613,259266,"[202613, 259266]","[202613, 259266]"
"2114","comuna","El Tabo",87,"Hombre","Parcial",2013,230000,230000,230000,230000,230000,230000,"[230000, 230000]","[230000, 230000]"
"2115","comuna","El Tabo",87,"Hombre","Parcial",2014,140000,140000,100000,180000,100000,180000,"[100000, 180000]","[100000, 180000]"
"2116","comuna","El Tabo",87,"Hombre","Parcial",2015,20000,20000,20000,20000,20000,20000,"[20000, 20000]","[20000, 20000]"
"2117","comuna","Empedrado",88,"Hombre","Parcial",2010,224846.116267709,224846.116267709,199863,249829,199863,249829,"[199863, 249829]","[199863, 249829]"
"2118","comuna","Estación Central",90,"Hombre","Parcial",2010,150314.608269975,91001.143779856,75525,244158,49853,200000,"[75525, 244158]","[49853, 200000]"
"2119","comuna","Estación Central",90,"Hombre","Parcial",2011,106690.568767802,49353.7702233251,38915,201079,30145,240000,"[38915, 201079]","[30145, 240000]"
"2120","comuna","Estación Central",90,"Hombre","Parcial",2012,117211.652699185,108572.196319444,82463,158128,80450,160722,"[82463, 158128]","[80450, 160722]"
"2121","comuna","Estación Central",90,"Hombre","Parcial",2013,110277.974425852,76422.3057985269,37974,196559,30041,200506,"[37974, 196559]","[30041, 200506]"
"2122","comuna","Estación Central",90,"Hombre","Parcial",2014,207628.924030121,228514.311212599,141579,270335,123418,292620,"[141579, 270335]","[123418, 292620]"
"2123","comuna","Estación Central",90,"Hombre","Parcial",2015,148797.478154307,111575.554736714,91616,253483,80117,196158,"[91616, 253483]","[80117, 196158]"
"2124","comuna","Florida",91,"Hombre","Parcial",2010,89624.9943512394,72160.9771105511,56440,126656,36245,120277,"[56440, 126656]","[36245, 120277]"
"2125","comuna","Florida",91,"Hombre","Parcial",2011,96772.3215106284,80268.7160035953,66798,139483,59760,166965,"[66798, 139483]","[59760, 166965]"
"2126","comuna","Florida",91,"Hombre","Parcial",2012,70712.7797744875,74152.2442864584,32125,103242,17463,111141,"[32125, 103242]","[17463, 111141]"
"2127","comuna","Florida",91,"Hombre","Parcial",2013,78850.6823904979,47408.5779632486,34449,126343,22030,79362,"[34449, 126343]","[22030, 79362]"
"2128","comuna","Florida",91,"Hombre","Parcial",2014,154167.99691003,115493.315535332,73805,248528,33752,242501,"[73805, 248528]","[33752, 242501]"
"2129","comuna","Florida",91,"Hombre","Parcial",2015,132404.850006683,115145.769623452,68751,209902,50000,254875,"[68751, 209902]","[50000, 254875]"
"2130","comuna","Freire",92,"Hombre","Parcial",2010,76818.5061657044,65798.5886583266,53857,107065,39973,89164,"[53857, 107065]","[39973, 89164]"
"2131","comuna","Freire",92,"Hombre","Parcial",2012,127239.092044859,110972.717190583,70631,177862,25602,230553,"[70631, 177862]","[25602, 230553]"
"2132","comuna","Freire",92,"Hombre","Parcial",2013,55832.3697642379,39549.7725941804,36515,85049,26300,90333,"[36515, 85049]","[26300, 90333]"
"2133","comuna","Freire",92,"Hombre","Parcial",2014,106839.848944506,100464.207647846,20093,199962,20093,199962,"[20093, 199962]","[20093, 199962]"
"2134","comuna","Freire",92,"Hombre","Parcial",2015,191125.569320311,230417.297207048,107721,266887,50000,263558,"[107721, 266887]","[50000, 263558]"
"2135","comuna","Freirina",93,"Hombre","Parcial",2012,100000,100000,100000,100000,100000,100000,"[100000, 100000]","[100000, 100000]"
"2136","comuna","Fresia",94,"Hombre","Parcial",2010,76454.0523826948,66359.5231104772,47820,106933,37326,100098,"[47820, 106933]","[37326, 100098]"
"2137","comuna","Fresia",94,"Hombre","Parcial",2011,159042.259842463,119843.612847226,82732,250054,63248,178602,"[82732, 250054]","[63248, 178602]"
"2138","comuna","Fresia",94,"Hombre","Parcial",2012,65784.3314581662,66175.9493843188,37348,103152,15084,109321,"[37348, 103152]","[15084, 109321]"
"2139","comuna","Fresia",94,"Hombre","Parcial",2013,90662.5265822199,85029.5396151508,34607,150692,20019,177240,"[34607, 150692]","[20019, 177240]"
"2140","comuna","Fresia",94,"Hombre","Parcial",2014,231134.16714042,128828.88004548,101042,456932,101042,565837,"[101042, 456932]","[101042, 565837]"
"2141","comuna","Fresia",94,"Hombre","Parcial",2015,76822.5937239225,76822.5937239225,60000,100407,60000,100407,"[60000, 100407]","[60000, 100407]"
"2142","comuna","Frutillar",95,"Hombre","Parcial",2010,83140.5668090889,83140.5668090889,80078,85000,80078,85000,"[80078, 85000]","[80078, 85000]"
"2143","comuna","Frutillar",95,"Hombre","Parcial",2011,815968.656150266,750000,244251,1567540,165797,1567540,"[244251, 1567540]","[165797, 1567540]"
"2144","comuna","Frutillar",95,"Hombre","Parcial",2012,121024.699418052,75421.5812753408,50000,224000,50000,224000,"[50000, 224000]","[50000, 224000]"
"2145","comuna","Frutillar",95,"Hombre","Parcial",2013,308526.169145959,338620.783185072,25034,1360287,25034,1502033,"[25034, 1360287]","[25034, 1502033]"
"2146","comuna","Frutillar",95,"Hombre","Parcial",2014,87274.1343638072,87274.1343638072,29994,334603,29994,334603,"[29994, 334603]","[29994, 334603]"
"2147","comuna","Frutillar",95,"Hombre","Parcial",2015,167794.679938462,190479.571451133,112832,210856,80022,210856,"[112832, 210856]","[80022, 210856]"
"2148","comuna","Futrono",97,"Hombre","Parcial",2010,29979.4821690278,29979.4821690278,29979,29979,29979,29979,"[29979, 29979]","[29979, 29979]"
"2149","comuna","Futrono",97,"Hombre","Parcial",2011,93035.0036037729,52830.5913321425,44856,181418,44856,181418,"[44856, 181418]","[44856, 181418]"
"2150","comuna","Futrono",97,"Hombre","Parcial",2012,194205.326460481,200902.06185567,180812,200902,180812,200902,"[180812, 200902]","[180812, 200902]"
"2151","comuna","Galvarino",98,"Hombre","Parcial",2010,250000,250000,250000,250000,250000,250000,"[250000, 250000]","[250000, 250000]"
"2152","comuna","Galvarino",98,"Hombre","Parcial",2014,170540.56334602,122227.076692294,83715,270183,78299,312101,"[83715, 270183]","[78299, 312101]"
"2153","comuna","Galvarino",98,"Hombre","Parcial",2015,16702.33698552,16702.33698552,16692,16721,16692,16721,"[16692, 16721]","[16692, 16721]"
"2154","comuna","General Lagos",99,"Hombre","Parcial",2010,135132.119788608,135132.119788608,135132,135132,135132,135132,"[135132, 135132]","[135132, 135132]"
"2155","comuna","General Lagos",99,"Hombre","Parcial",2013,250000,250000,250000,250000,250000,250000,"[250000, 250000]","[250000, 250000]"
"2156","comuna","General Lagos",99,"Hombre","Parcial",2015,20000,20000,20000,20000,20000,20000,"[20000, 20000]","[20000, 20000]"
"2157","comuna","Gorbea",100,"Hombre","Parcial",2010,48208.6048896985,29979.4821690278,25059,108799,20178,45827,"[25059, 108799]","[20178, 45827]"
"2158","comuna","Gorbea",100,"Hombre","Parcial",2011,28832.9262445568,29599.8860139993,14952,52492,14952,60093,"[14952, 52492]","[14952, 60093]"
"2159","comuna","Gorbea",100,"Hombre","Parcial",2012,47634.9302125569,20046,18785,76878,17565,100133,"[18785, 76878]","[17565, 100133]"
"2160","comuna","Gorbea",100,"Hombre","Parcial",2013,143030.326425472,103006.638404539,62964,240663,50000,265869,"[62964, 240663]","[50000, 265869]"
"2161","comuna","Gorbea",100,"Hombre","Parcial",2014,104343.89615214,50209.456655108,32801,363706,29684,100464,"[32801, 363706]","[29684, 100464]"
"2162","comuna","Gorbea",100,"Hombre","Parcial",2015,140531.365174904,140531.365174904,140531,140531,140531,140531,"[140531, 140531]","[140531, 140531]"
"2163","comuna","Graneros",101,"Hombre","Parcial",2010,67986.3709958833,67986.3709958833,40523,149897,40523,149897,"[40523, 149897]","[40523, 149897]"
"2164","comuna","Graneros",101,"Hombre","Parcial",2012,186049.562123837,130000,20112,374560,20112,417642,"[20112, 374560]","[20112, 417642]"
"2165","comuna","Graneros",101,"Hombre","Parcial",2013,214176.999857675,214176.999857675,120000,300407,120000,300407,"[120000, 300407]","[120000, 300407]"
"2166","comuna","Graneros",101,"Hombre","Parcial",2014,180000,180000,180000,180000,180000,180000,"[180000, 180000]","[180000, 180000]"
"2167","comuna","Graneros",101,"Hombre","Parcial",2015,160651.937703731,160651.937703731,160652,160652,160652,160652,"[160652, 160652]","[160652, 160652]"
"2168","comuna","Hijuelas",103,"Hombre","Parcial",2010,150825.759854536,162510.866618692,98005,190389,77994,202203,"[98005, 190389]","[77994, 202203]"
"2169","comuna","Hijuelas",103,"Hombre","Parcial",2011,87437.0853309478,100217.113923232,65731,117259,59808,100321,"[65731, 117259]","[59808, 100321]"
"2170","comuna","Hijuelas",103,"Hombre","Parcial",2012,379043.487483761,76251.9310744999,42454,10030642,40180,145012,"[42454, 10030642]","[40180, 145012]"
"2171","comuna","Hijuelas",103,"Hombre","Parcial",2013,172023.059163094,112308.232094058,54052,319375,39849,298867,"[54052, 319375]","[39849, 298867]"
"2172","comuna","Hijuelas",103,"Hombre","Parcial",2014,164068.465726442,156367.192086775,107980,330162,107980,352668,"[107980, 330162]","[107980, 352668]"
"2173","comuna","Hijuelas",103,"Hombre","Parcial",2015,200000,200000,200000,200000,200000,200000,"[200000, 200000]","[200000, 200000]"
"2174","comuna","Hualañé",105,"Hombre","Parcial",2010,85133.0037203151,80078.293208064,52425,115391,40039,115721,"[52425, 115391]","[40039, 115721]"
"2175","comuna","Hualañé",105,"Hombre","Parcial",2011,128919.689306538,98727.0431374802,70302,205874,52251,242424,"[70302, 205874]","[52251, 242424]"
"2176","comuna","Hualañé",105,"Hombre","Parcial",2012,261461.481754515,261461.481754515,20112,502811,20112,502811,"[20112, 502811]","[20112, 502811]"
"2177","comuna","Hualañé",105,"Hombre","Parcial",2013,240325.350203345,240325.350203345,240325,240325,240325,240325,"[240325, 240325]","[240325, 240325]"
"2178","comuna","Hualañé",105,"Hombre","Parcial",2014,126471.058935001,126471.058935001,58941,194001,58941,194001,"[58941, 194001]","[58941, 194001]"
"2179","comuna","Hualañé",105,"Hombre","Parcial",2015,99805.016298443,99805.016298443,99805,99805,99805,99805,"[99805, 99805]","[99805, 99805]"
"2180","comuna","Hualpén",106,"Hombre","Parcial",2010,140315.386703386,94623.7551210915,83022,200749,65722,174530,"[83022, 200749]","[65722, 174530]"
"2181","comuna","Hualpén",106,"Hombre","Parcial",2011,74547.9438562236,46535.9784012208,36836,127570,19936,166113,"[36836, 127570]","[19936, 166113]"
"2182","comuna","Hualpén",106,"Hombre","Parcial",2012,88618.9257593137,50213.7050635442,39162,177600,31220,251405,"[39162, 177600]","[31220, 251405]"
"2183","comuna","Hualpén",106,"Hombre","Parcial",2013,203360.435675315,208834.969924792,143548,259114,151030,277314,"[143548, 259114]","[151030, 277314]"
"2184","comuna","Hualpén",106,"Hombre","Parcial",2014,78862.8155995026,24581.6396271199,15156,200300,15156,227345,"[15156, 200300]","[15156, 227345]"
"2185","comuna","Hualpén",106,"Hombre","Parcial",2015,66335.673681248,50013.530579109,44267,93972,37079,84207,"[44267, 93972]","[37079, 84207]"
"2186","comuna","Hualqui",107,"Hombre","Parcial",2010,108305.896897392,100000,61010,170019,40039,194991,"[61010, 170019]","[40039, 194991]"
"2187","comuna","Hualqui",107,"Hombre","Parcial",2011,42529.5850683885,30140.8626625043,24683,70329,20000,79165,"[24683, 70329]","[20000, 79165]"
"2188","comuna","Hualqui",107,"Hombre","Parcial",2012,137224.691016339,137224.691016339,50281,228526,50281,228526,"[50281, 228526]","[50281, 228526]"
"2189","comuna","Hualqui",107,"Hombre","Parcial",2013,63159.4948635041,58730.9024919586,37593,92310,35047,100136,"[37593, 92310]","[35047, 100136]"
"2190","comuna","Hualqui",107,"Hombre","Parcial",2014,157740.002408971,141170.827303812,92459,242552,31182,288258,"[92459, 242552]","[31182, 288258]"
"2191","comuna","Hualqui",107,"Hombre","Parcial",2015,207761.865670548,232030.743914681,82729,345552,30008,351426,"[82729, 345552]","[30008, 351426]"
"2192","comuna","Huara",108,"Hombre","Parcial",2010,143208.383753842,121492.819353146,89468,207419,60884,169383,"[89468, 207419]","[60884, 169383]"
"2193","comuna","Huara",108,"Hombre","Parcial",2011,130396.16937928,121699.097615585,87424,191935,64350,150725,"[87424, 191935]","[64350, 150725]"
"2194","comuna","Huara",108,"Hombre","Parcial",2012,30135.3092783505,30135.3092783505,30135,30135,30135,30135,"[30135, 30135]","[30135, 30135]"
"2195","comuna","Huara",108,"Hombre","Parcial",2013,59773.4220463945,59773.4220463945,59773,59773,59773,59773,"[59773, 59773]","[59773, 59773]"
"2196","comuna","Huara",108,"Hombre","Parcial",2014,279550.249510453,202084.5177184,151563,485003,151563,485003,"[151563, 485003]","[151563, 485003]"
"2197","comuna","Huara",108,"Hombre","Parcial",2015,702852.227453824,702852.227453824,702852,702852,702852,702852,"[702852, 702852]","[702852, 702852]"
"2198","comuna","Huasco",109,"Hombre","Parcial",2010,290783.300533737,300000,169884,385360,169884,399726,"[169884, 385360]","[169884, 399726]"
"2199","comuna","Huasco",109,"Hombre","Parcial",2011,537939.747134638,537939.747134638,62300,1900000,62300,1900000,"[62300, 1900000]","[62300, 1900000]"
"2200","comuna","Huasco",109,"Hombre","Parcial",2012,287632.259586485,216335.686638368,199615,442172,182343,561303,"[199615, 442172]","[182343, 561303]"
"2201","comuna","Huasco",109,"Hombre","Parcial",2013,193599.595038428,99439.9993853568,85331,349302,60081,223203,"[85331, 349302]","[60081, 223203]"
"2202","comuna","Huasco",109,"Hombre","Parcial",2014,178536.090523204,119280.367040914,94685,320942,77928,398184,"[94685, 320942]","[77928, 398184]"
"2203","comuna","Huasco",109,"Hombre","Parcial",2015,173529.585728725,127422.655954235,93838,268734,80022,321215,"[93838, 268734]","[80022, 321215]"
"2204","comuna","Huechuraba",110,"Hombre","Parcial",2010,232958.907804886,167893.832928175,122728,379474,94935,499658,"[122728, 379474]","[94935, 499658]"
"2205","comuna","Huechuraba",110,"Hombre","Parcial",2011,129185.153917167,49279.2327821473,48431,266373,40124,351692,"[48431, 266373]","[40124, 351692]"
"2206","comuna","Huechuraba",110,"Hombre","Parcial",2012,1000002,1000002,1000002,1000002,1000002,1000002,"[1000002, 1000002]","[1000002, 1000002]"
"2207","comuna","Huechuraba",110,"Hombre","Parcial",2013,55483.8673058143,54609.1918541611,30847,76604,22415,76604,"[30847, 76604]","[22415, 76604]"
"2208","comuna","Huechuraba",110,"Hombre","Parcial",2015,200054.122316436,200054.122316436,200054,200054,200054,200054,"[200054, 200054]","[200054, 200054]"
"2209","comuna","Illapel",111,"Hombre","Parcial",2010,99435.8061028266,75701.1957109033,72415,130914,47706,112589,"[72415, 130914]","[47706, 112589]"
"2210","comuna","Illapel",111,"Hombre","Parcial",2011,119210.594580279,86320.3874216863,82746,159173,70338,135206,"[82746, 159173]","[70338, 135206]"
"2211","comuna","Illapel",111,"Hombre","Parcial",2012,127543.05266685,94143.0374481303,85157,169499,58326,150677,"[85157, 169499]","[58326, 150677]"
"2212","comuna","Illapel",111,"Hombre","Parcial",2013,144188.52497819,89824.487994899,77140,249854,69736,153393,"[77140, 249854]","[69736, 153393]"
"2213","comuna","Illapel",111,"Hombre","Parcial",2014,171608.335947836,150000,122680,227462,96302,218026,"[122680, 227462]","[96302, 218026]"
"2214","comuna","Illapel",111,"Hombre","Parcial",2015,293502.945964335,181255.852948534,157079,434128,100000,549431,"[157079, 434128]","[100000, 549431]"
"2215","comuna","Independencia",112,"Hombre","Parcial",2010,197681.685078064,197681.685078064,149897,347665,149897,347665,"[149897, 347665]","[149897, 347665]"
"2216","comuna","Independencia",112,"Hombre","Parcial",2011,255642.911430592,150551.422556839,149521,502417,149521,502417,"[149521, 502417]","[149521, 502417]"
"2217","comuna","Independencia",112,"Hombre","Parcial",2012,251127.577319588,251127.577319588,251128,251128,251128,251128,"[251128, 251128]","[251128, 251128]"
"2218","comuna","Independencia",112,"Hombre","Parcial",2013,140625.396684442,44930.3915597558,30041,825933,30041,869054,"[30041, 825933]","[30041, 869054]"
"2219","comuna","Independencia",112,"Hombre","Parcial",2014,20208.45177184,20208.45177184,20208,20208,20208,20208,"[20208, 20208]","[20208, 20208]"
"2220","comuna","Independencia",112,"Hombre","Parcial",2015,345760.819719146,366938.117451876,109214,470759,91279,484327,"[109214, 470759]","[91279, 484327]"
"2221","comuna","Iquique",113,"Hombre","Parcial",2010,295619.017856507,200186.076557329,211946,496687,154314,299520,"[211946, 496687]","[154314, 299520]"
"2222","comuna","Iquique",113,"Hombre","Parcial",2011,360246.80695114,218914.681047951,212989,883473,140000,259518,"[212989, 883473]","[140000, 259518]"
"2223","comuna","Iquique",113,"Hombre","Parcial",2012,426854.012660975,292796.824421615,287447,637869,195178,410344,"[287447, 637869]","[195178, 410344]"
"2224","comuna","Iquique",113,"Hombre","Parcial",2013,309374.262642972,228331.388005017,239305,417028,150203,304239,"[239305, 417028]","[150203, 304239]"
"2225","comuna","Iquique",113,"Hombre","Parcial",2014,241475.667236431,179966.247890493,182392,324397,132532,296364,"[182392, 324397]","[132532, 296364]"
"2226","comuna","Iquique",113,"Hombre","Parcial",2015,303392.767111011,208137.007286757,198927,449065,120000,301222,"[198927, 449065]","[120000, 301222]"
"2227","comuna","Isla de Maipo",114,"Hombre","Parcial",2010,101205.478609582,27540.0968959889,33810,186750,14426,247863,"[33810, 186750]","[14426, 247863]"
"2228","comuna","Isla de Maipo",114,"Hombre","Parcial",2011,101202.06422858,96286.9909902092,72358,137515,59224,119616,"[72358, 137515]","[59224, 119616]"
"2229","comuna","Isla de Maipo",114,"Hombre","Parcial",2012,147664.30646975,147664.30646975,53298,195000,53298,195000,"[53298, 195000]","[53298, 195000]"
"2230","comuna","Isla de Maipo",114,"Hombre","Parcial",2013,647545.405502607,647545.405502607,647545,647545,647545,647545,"[647545, 647545]","[647545, 647545]"
