comuna_datachile_id,age,sex_id,age_group_id
37,296,2,9
37,261,2,10
37,234,2,11
37,207,2,12
37,168,2,13
37,79,2,14
37,77,2,15
37,46,2,16
37,42,2,17
37,15,2,18
37,4,2,19
37,0,2,20
37,1,2,21
96,80,2,1
96,80,2,2
96,68,2,3
96,69,2,4
96,89,2,5
96,125,2,6
96,118,2,7
96,103,2,8
96,102,2,9
96,115,2,10
96,110,2,11
96,90,2,12
96,69,2,13
96,47,2,14
96,38,2,15
96,42,2,16
96,14,2,17
96,9,2,18
96,5,2,19
96,2,2,20
96,0,2,21
104,304,2,1
104,329,2,2
104,396,2,3
104,275,2,4
104,257,2,5
104,323,2,6
104,310,2,7
104,350,2,8
104,350,2,9
104,384,2,10
104,370,2,11
104,299,2,12
104,244,2,13
104,169,2,14
104,138,2,15
104,88,2,16
104,62,2,17
104,36,2,18
104,14,2,19
104,3,2,20
104,0,2,21
198,33,2,1
198,57,2,2
198,64,2,3
198,46,2,4
198,37,2,5
198,67,2,6
198,68,2,7
198,58,2,8
198,60,2,9
198,63,2,10
198,78,2,11
198,53,2,12
198,73,2,13
198,47,2,14
198,31,2,15
198,23,2,16
198,12,2,17
198,9,2,18
198,6,2,19
198,1,2,20
198,0,2,21
54,2108,2,1
54,2431,2,2
54,2319,2,3
54,2478,2,4
54,1724,2,5
54,2216,2,6
54,2123,2,7
54,2253,2,8
54,2076,2,9
54,1918,2,10
54,1797,2,11
54,1602,2,12
54,1293,2,13
54,906,2,14
54,638,2,15
54,436,2,16
54,255,2,17
54,132,2,18
54,44,2,19
54,9,2,20
54,5,2,21
129,18,2,1
129,36,2,2
129,34,2,3
129,19,2,4
129,27,2,5
129,38,2,6
129,32,2,7
129,33,2,8
129,31,2,9
129,32,2,10
129,51,2,11
129,34,2,12
129,44,2,13
129,28,2,14
129,11,2,15
129,13,2,16
129,5,2,17
129,6,2,18
129,1,2,19
129,1,2,20
129,0,2,21
13,857,2,1
13,1018,2,2
13,983,2,3
13,961,2,4
13,772,2,5
13,1127,2,6
13,1026,2,7
13,987,2,8
13,1014,2,9
13,871,2,10
13,872,2,11
13,713,2,12
13,507,2,13
13,360,2,14
13,275,2,15
13,201,2,16
13,114,2,17
13,41,2,18
13,17,2,19
13,3,2,20
13,0,2,21
48,190,2,1
48,235,2,2
48,207,2,3
48,157,2,4
48,215,2,5
48,418,2,6
48,395,2,7
48,356,2,8
48,398,2,9
48,351,2,10
48,366,2,11
48,216,2,12
48,170,2,13
48,102,2,14
48,61,2,15
48,39,2,16
48,29,2,17
48,13,2,18
48,3,2,19
48,0,2,20
48,1,2,21
102,48,2,1
102,63,2,2
102,60,2,3
102,40,2,4
102,81,2,5
102,128,2,6
102,136,2,7
102,130,2,8
102,109,2,9
102,118,2,10
102,88,2,11
102,55,2,12
102,41,2,13
102,28,2,14
102,13,2,15
102,13,2,16
102,11,2,17
102,2,2,18
102,1,2,19
102,1,2,20
102,0,2,21
51,134,2,1
51,133,2,2
51,110,2,3
51,142,2,4
51,161,2,5
51,142,2,6
51,179,2,7
51,140,2,8
51,142,2,9
51,134,2,10
51,119,2,11
51,118,2,12
51,86,2,13
51,54,2,14
51,39,2,15
51,40,2,16
51,19,2,17
51,5,2,18
51,4,2,19
51,1,2,20
51,0,2,21
187,27,2,1
187,21,2,2
187,17,2,3
187,3,2,4
187,23,2,5
187,44,2,6
187,43,2,7
187,29,2,8
187,36,2,9
187,26,2,10
187,22,2,11
187,33,2,12
187,20,2,13
187,13,2,14
187,10,2,15
187,4,2,16
187,2,2,17
187,1,2,18
187,0,2,19
187,0,2,20
187,0,2,21
325,18,2,1
325,26,2,2
325,13,2,3
325,6,2,4
325,15,2,5
325,28,2,6
325,32,2,7
325,25,2,8
325,27,2,9
325,27,2,10
325,18,2,11
325,21,2,12
325,12,2,13
325,5,2,14
325,7,2,15
325,0,2,16
325,4,2,17
325,0,2,18
325,1,2,19
325,0,2,20
325,0,2,21
42,145,2,1
42,167,2,2
42,182,2,3
42,116,2,4
42,135,2,5
42,197,2,6
42,229,2,7
42,187,2,8
42,177,2,9
42,197,2,10
42,202,2,11
42,204,2,12
42,163,2,13
42,80,2,14
42,80,2,15
42,59,2,16
42,34,2,17
42,17,2,18
42,4,2,19
42,1,2,20
42,1,2,21
272,90,2,1
272,81,2,2
272,84,2,3
272,59,2,4
272,72,2,5
272,118,2,6
272,114,2,7
272,80,2,8
272,101,2,9
272,107,2,10
272,118,2,11
272,105,2,12
272,113,2,13
272,65,2,14
272,57,2,15
272,37,2,16
272,23,2,17
272,14,2,18
272,6,2,19
272,1,2,20
272,0,2,21
238,3920,2,1
238,4320,2,2
238,4326,2,3
238,5429,2,4
238,4724,2,5
238,5242,2,6
238,5199,2,7
238,4882,2,8
238,4722,2,9
238,4090,2,10
238,4241,2,11
238,4226,2,12
238,3385,2,13
238,2479,2,14
238,1893,2,15
238,1211,2,16
238,694,2,17
238,373,2,18
238,137,2,19
238,34,2,20
238,11,2,21
130,6,2,1
130,4,2,2
130,15,2,3
130,5,2,4
130,10,2,5
130,7,2,6
130,13,2,7
130,18,2,8
130,16,2,9
130,16,2,10
130,22,2,11
130,15,2,12
130,23,2,13
130,13,2,14
130,5,2,15
130,3,2,16
130,0,2,17
130,0,2,18
130,0,2,19
130,0,2,20
130,0,2,21
274,3,2,1
274,1,2,2
274,1,2,3
274,7,2,4
274,44,2,5
274,59,2,6
274,77,2,7
274,60,2,8
274,61,2,9
274,55,2,10
274,55,2,11
274,34,2,12
274,39,2,13
274,14,2,14
274,6,2,15
274,3,2,16
274,2,2,17
274,1,2,18
274,0,2,19
274,0,2,20
274,0,2,21
287,12,2,1
287,18,2,2
287,4,2,3
287,5,2,4
287,25,2,5
287,67,2,6
287,78,2,7
287,54,2,8
287,66,2,9
287,55,2,10
287,54,2,11
287,77,2,12
287,60,2,13
287,21,2,14
287,19,2,15
287,3,2,16
287,1,2,17
287,0,2,18
287,0,2,19
287,0,2,20
287,0,2,21
17,77,2,1
17,97,2,2
17,79,2,3
17,41,2,4
17,100,2,5
17,124,2,6
17,140,2,7
17,127,2,8
17,115,2,9
17,89,2,10
17,75,2,11
17,63,2,12
17,31,2,13
17,19,2,14
17,12,2,15
17,3,2,16
17,2,2,17
17,1,2,18
17,0,2,19
17,0,2,20
17,0,2,21
345,2,2,1
345,2,2,2
345,0,2,3
345,0,2,4
345,2,2,5
345,14,2,6
345,19,2,7
345,35,2,8
345,21,2,9
345,20,2,10
345,8,2,11
345,1,2,12
345,2,2,13
345,0,2,14
345,0,2,15
345,0,2,16
345,0,2,17
345,0,2,18
345,0,2,19
345,0,2,20
345,0,2,21
225,205,2,1
225,223,2,2
225,218,2,3
225,446,2,4
225,295,2,5
225,388,2,6
225,323,2,7
225,281,2,8
225,279,2,9
225,254,2,10
225,250,2,11
225,271,2,12
225,194,2,13
225,135,2,14
225,104,2,15
225,69,2,16
225,38,2,17
225,15,2,18
225,3,2,19
225,1,2,20
225,1,2,21
227,18,2,1
227,14,2,2
227,16,2,3
227,5,2,4
227,39,2,5
227,112,2,6
227,113,2,7
227,111,2,8
227,86,2,9
227,91,2,10
227,101,2,11
227,96,2,12
227,91,2,13
227,23,2,14
227,10,2,15
227,3,2,16
227,1,2,17
227,0,2,18
227,0,2,19
227,0,2,20
227,0,2,21
319,7,2,1
319,9,2,2
319,2,2,3
319,8,2,4
319,27,2,5
319,41,2,6
319,40,2,7
319,27,2,8
319,29,2,9
319,46,2,10
319,36,2,11
319,31,2,12
319,19,2,13
319,13,2,14
319,4,2,15
319,3,2,16
319,0,2,17
319,0,2,18
319,0,2,19
319,0,2,20
319,1,2,21
179,642,2,1
179,727,2,2
179,718,2,3
179,813,2,4
179,661,2,5
179,930,2,6
179,898,2,7
179,864,2,8
179,843,2,9
179,706,2,10
179,658,2,11
179,627,2,12
179,575,2,13
179,483,2,14
179,343,2,15
179,248,2,16
179,146,2,17
179,72,2,18
179,29,2,19
179,8,2,20
179,1,2,21
324,6,2,1
324,7,2,2
324,8,2,3
324,19,2,4
324,89,2,5
324,161,2,6
324,120,2,7
324,80,2,8
324,53,2,9
324,59,2,10
324,53,2,11
324,47,2,12
324,39,2,13
324,27,2,14
324,18,2,15
324,12,2,16
324,2,2,17
324,0,2,18
324,0,2,19
324,0,2,20
324,0,2,21
12,7770,1,1
12,8347,1,2
12,7770,1,3
12,8008,1,4
12,8652,1,5
12,8797,1,6
12,8306,1,7
12,7707,1,8
12,7607,1,9
12,7224,1,10
12,7122,1,11
12,6176,1,12
12,5138,1,13
12,4310,1,14
12,3502,1,15
12,2356,1,16
12,1629,1,17
12,999,1,18
12,396,1,19
12,119,1,20
12,40,1,21
25,29,1,1
25,30,1,2
25,31,1,3
25,20,1,4
25,26,1,5
25,39,1,6
25,41,1,7
25,33,1,8
25,30,1,9
25,34,1,10
25,40,1,11
25,41,1,12
25,34,1,13
25,42,1,14
25,27,1,15
25,11,1,16
25,8,1,17
25,7,1,18
25,4,1,19
25,2,1,20
25,0,1,21
243,38,1,1
243,44,1,2
243,37,1,3
243,27,1,4
243,52,1,5
243,59,1,6
243,65,1,7
243,54,1,8
243,57,1,9
243,45,1,10
243,38,1,11
243,39,1,12
243,37,1,13
243,29,1,14
243,28,1,15
243,28,1,16
243,17,1,17
243,12,1,18
243,3,1,19
243,1,1,20
243,1,1,21
99,25,1,1
99,16,1,2
99,13,1,3
99,14,1,4
99,10,1,5
99,12,1,6
99,14,1,7
99,22,1,8
99,25,1,9
99,12,1,10
99,24,1,11
99,21,1,12
99,19,1,13
99,15,1,14
99,17,1,15
99,4,1,16
99,6,1,17
99,3,1,18
99,0,1,19
99,0,1,20
99,0,1,21
113,6685,1,1
113,6937,1,2
113,6170,1,3
113,6201,1,4
113,7444,1,5
113,8745,1,6
113,8237,1,7
113,7644,1,8
113,6717,1,9
113,5919,1,10
113,5887,1,11
113,5488,1,12
113,4690,1,13
113,3373,1,14
113,2343,1,15
113,1648,1,16
113,1155,1,17
113,803,1,18
113,377,1,19
113,93,1,20
113,15,1,21
5,5134,1,1
5,5145,1,2
5,4687,1,3
5,4767,1,4
5,4857,1,5
5,4999,1,6
5,4320,1,7
5,3994,1,8
5,3607,1,9
5,3366,1,10
5,3004,1,11
5,2240,1,12
5,1565,1,13
5,1e3,1,14
5,685,1,15
5,376,1,16
5,228,1,17
5,131,1,18
5,45,1,19
5,13,1,20
5,6,1,21
226,636,1,1
226,644,1,2
226,555,1,3
226,543,1,4
226,466,1,5
226,568,1,6
226,585,1,7
226,497,1,8
226,439,1,9
226,346,1,10
226,314,1,11
226,327,1,12
226,284,1,13
226,161,1,14
226,133,1,15
226,100,1,16
226,74,1,17
226,32,1,18
226,15,1,19
226,4,1,20
226,1,1,21
26,41,1,1
26,58,1,2
26,43,1,3
26,45,1,4
26,40,1,5
26,41,1,6
26,30,1,7
26,38,1,8
26,35,1,9
26,39,1,10
26,37,1,11
26,31,1,12
26,27,1,13
26,25,1,14
26,22,1,15
26,21,1,16
26,12,1,17
26,3,1,18
26,4,1,19
26,1,1,20
26,0,1,21
58,42,1,1
58,37,1,2
58,47,1,3
58,41,1,4
58,61,1,5
58,71,1,6
58,49,1,7
58,60,1,8
58,44,1,9
58,48,1,10
58,56,1,11
58,45,1,12
58,35,1,13
58,38,1,14
58,26,1,15
58,15,1,16
58,10,1,17
58,4,1,18
58,3,1,19
58,1,1,20
58,0,1,21
108,102,1,1
108,95,1,2
108,100,1,3
108,71,1,4
108,78,1,5
108,101,1,6
108,87,1,7
108,71,1,8
108,64,1,9
108,68,1,10
108,84,1,11
108,55,1,12
108,79,1,13
108,59,1,14
108,48,1,15
108,26,1,16
108,16,1,17
108,16,1,18
108,6,1,19
108,3,1,20
108,0,1,21
217,199,1,1
217,191,1,2
217,171,1,3
217,155,1,4
217,175,1,5
217,285,1,6
217,228,1,7
217,198,1,8
217,176,1,9
217,185,1,10
217,134,1,11
217,151,1,12
217,121,1,13
217,122,1,14
217,83,1,15
217,74,1,16
217,46,1,17
217,33,1,18
217,10,1,19
217,6,1,20
217,3,1,21
9,12422,1,1
9,13023,1,2
9,11957,1,3
9,13084,1,4
9,16068,1,5
9,16367,1,6
9,14280,1,7
9,13612,1,8
9,13209,1,9
9,11514,1,10
9,10633,1,11
9,9612,1,12
9,7619,1,13
9,5456,1,14
9,4099,1,15
9,3002,1,16
9,1978,1,17
9,1382,1,18
9,519,1,19
9,145,1,20
9,46,1,21
170,443,1,1
170,428,1,2
170,412,1,3
170,396,1,4
170,484,1,5
170,548,1,6
170,443,1,7
170,414,1,8
170,354,1,9
170,320,1,10
170,338,1,11
170,276,1,12
170,208,1,13
170,132,1,14
170,97,1,15
170,76,1,16
170,32,1,17
170,18,1,18
170,10,1,19
170,2,1,20
170,1,1,21
309,52,1,1
309,56,1,2
309,38,1,3
309,48,1,4
309,135,1,5
309,259,1,6
309,228,1,7
309,186,1,8
309,172,1,9
309,131,1,10
309,91,1,11
309,55,1,12
309,37,1,13
309,17,1,14
309,7,1,15
309,5,1,16
309,3,1,17
309,3,1,18
309,1,1,19
309,0,1,20
309,0,1,21
313,413,1,1
313,465,1,2
313,493,1,3
313,386,1,4
313,370,1,5
313,462,1,6
313,427,1,7
313,455,1,8
313,394,1,9
313,375,1,10
313,370,1,11
313,352,1,12
313,270,1,13
313,188,1,14
313,150,1,15
313,93,1,16
313,82,1,17
313,63,1,18
313,22,1,19
313,5,1,20
313,1,1,21
19,6045,1,1
19,6229,1,2
19,5893,1,3
19,5550,1,4
19,6008,1,5
19,7224,1,6
19,6856,1,7
19,6357,1,8
19,6024,1,9
19,5161,1,10
19,4984,1,11
19,4175,1,12
19,3136,1,13
19,2142,1,14
19,1596,1,15
19,994,1,16
19,679,1,17
19,399,1,18
19,173,1,19
19,41,1,20
19,16,1,21
189,7,1,1
189,12,1,2
189,6,1,3
189,4,1,4
189,5,1,5
189,13,1,6
189,13,1,7
189,11,1,8
189,9,1,9
189,6,1,10
189,3,1,11
189,5,1,12
189,4,1,13
189,4,1,14
189,8,1,15
189,2,1,16
189,1,1,17
189,1,1,18
189,0,1,19
189,0,1,20
189,0,1,21
297,309,1,1
297,311,1,2
297,262,1,3
297,260,1,4
297,388,1,5
297,676,1,6
297,545,1,7
297,454,1,8
297,342,1,9
297,271,1,10
297,260,1,11
297,196,1,12
297,174,1,13
297,112,1,14
297,105,1,15
297,79,1,16
297,44,1,17
297,29,1,18
297,12,1,19
297,5,1,20
297,1,1,21
321,974,1,1
321,1091,1,2
321,906,1,3
321,849,1,4
321,802,1,5
321,1103,1,6
321,938,1,7
321,812,1,8
321,798,1,9
321,781,1,10
321,765,1,11
321,753,1,12
321,642,1,13
321,478,1,14
321,372,1,15
321,256,1,16
321,184,1,17
321,152,1,18
321,38,1,19
321,8,1,20
321,3,1,21
165,159,1,1
165,189,1,2
165,151,1,3
165,165,1,4
165,187,1,5
165,228,1,6
165,219,1,7
165,164,1,8
165,192,1,9
165,163,1,10
165,184,1,11
165,135,1,12
165,97,1,13
165,58,1,14
165,31,1,15
165,21,1,16
165,9,1,17
165,9,1,18
165,2,1,19
165,1,1,20
165,1,1,21
68,5872,1,1
68,6137,1,2
68,5427,1,3
68,5566,1,4
68,6216,1,5
68,6619,1,6
68,5765,1,7
68,5350,1,8
68,5096,1,9
68,5050,1,10
68,4950,1,11
68,4366,1,12
68,3348,1,13
68,2475,1,14
68,1835,1,15
68,1377,1,16
68,962,1,17
68,603,1,18
68,225,1,19
68,53,1,20
68,18,1,21
21,631,1,1
21,751,1,2
21,585,1,3
21,592,1,4
21,600,1,5
21,715,1,6
21,605,1,7
21,563,1,8
21,541,1,9
21,514,1,10
21,571,1,11
21,552,1,12
21,438,1,13
21,324,1,14
21,232,1,15
21,155,1,16
21,101,1,17
21,67,1,18
21,18,1,19
21,11,1,20
21,2,1,21
317,477,1,1
317,578,1,2
317,479,1,3
317,473,1,4
317,490,1,5
317,548,1,6
317,460,1,7
317,417,1,8
317,387,1,9
317,394,1,10
317,413,1,11
317,337,1,12
317,253,1,13
317,178,1,14
317,127,1,15
317,89,1,16
317,73,1,17
317,36,1,18
317,11,1,19
317,2,1,20
317,1,1,21
39,447,1,1
39,505,1,2
39,471,1,3
39,378,1,4
39,394,1,5
39,468,1,6
39,389,1,7
39,384,1,8
39,389,1,9
39,338,1,10
39,404,1,11
39,378,1,12
39,279,1,13
39,220,1,14
39,183,1,15
39,155,1,16
39,82,1,17
39,56,1,18
39,21,1,19
39,7,1,20
39,1,1,21
81,479,1,1
81,540,1,2
81,547,1,3
81,442,1,4
81,362,1,5
81,511,1,6
81,532,1,7
81,519,1,8
81,489,1,9
81,430,1,10
81,439,1,11
81,419,1,12
81,255,1,13
81,169,1,14
81,119,1,15
81,97,1,16
81,44,1,17
81,32,1,18
81,9,1,19
81,3,1,20
81,2,1,21
330,1906,1,1
330,2015,1,2
330,1868,1,3
330,1644,1,4
330,1658,1,5
330,2026,1,6
330,1928,1,7
330,1673,1,8
330,1660,1,9
330,1778,1,10
330,1903,1,11
330,1603,1,12
330,1320,1,13
330,1095,1,14
330,831,1,15
330,656,1,16
330,474,1,17
330,277,1,18
330,132,1,19
330,41,1,20
330,7,1,21
4,148,1,1
4,184,1,2
4,158,1,3
4,129,1,4
4,140,1,5
4,192,1,6
4,149,1,7
4,144,1,8
4,135,1,9
4,158,1,10
4,166,1,11
4,147,1,12
4,137,1,13
4,96,1,14
4,103,1,15
4,76,1,16
4,57,1,17
4,38,1,18
4,13,1,19
4,3,1,20
4,1,1,21
93,271,1,1
93,263,1,2
93,262,1,3
93,207,1,4
93,235,1,5
93,268,1,6
93,235,1,7
93,203,1,8
93,207,1,9
93,242,1,10
93,251,1,11
93,213,1,12
93,171,1,13
93,142,1,14
93,110,1,15
93,84,1,16
93,53,1,17
93,36,1,18
93,24,1,19
93,7,1,20
93,0,1,21
109,372,1,1
109,383,1,2
109,307,1,3
109,284,1,4
109,291,1,5
109,412,1,6
109,353,1,7
109,319,1,8
109,249,1,9
109,326,1,10
109,349,1,11
109,318,1,12
109,306,1,13
109,218,1,14
109,130,1,15
109,115,1,16
109,86,1,17
109,61,1,18
109,20,1,19
109,6,1,20
109,1,1,21
126,7519,1,1
126,8142,1,2
126,7347,1,3
126,8474,1,4
126,9820,1,5
126,9115,1,6
126,7788,1,7
126,7637,1,8
126,7832,1,9
126,7649,1,10
126,7485,1,11
126,6737,1,12
126,5602,1,13
126,4380,1,14
126,3481,1,15
126,2529,1,16
126,1794,1,17
126,1201,1,18
126,502,1,19
126,138,1,20
126,46,1,21
69,8515,1,1
69,8721,1,2
69,7766,1,3
69,8422,1,4
69,9242,1,5
69,9455,1,6
69,8430,1,7
69,7997,1,8
69,7859,1,9
69,7688,1,10
69,7703,1,11
69,6781,1,12
69,5782,1,13
69,4305,1,14
69,3342,1,15
69,2426,1,16
69,1678,1,17
69,1150,1,18
69,429,1,19
69,131,1,20
69,36,1,21
7,384,1,1
7,442,1,2
7,382,1,3
7,328,1,4
7,373,1,5
7,416,1,6
7,340,1,7
7,297,1,8
7,352,1,9
7,402,1,10
7,391,1,11
7,356,1,12
7,258,1,13
7,251,1,14
7,200,1,15
7,157,1,16
7,112,1,17
7,52,1,18
7,18,1,19
7,10,1,20
7,4,1,21
122,149,1,1
122,179,1,2
122,146,1,3
122,115,1,4
122,123,1,5
122,140,1,6
122,128,1,7
122,127,1,8
122,141,1,9
122,114,1,10
122,145,1,11
122,130,1,12
122,105,1,13
122,99,1,14
122,58,1,15
122,44,1,16
122,38,1,17
122,16,1,18
122,6,1,19
122,1,1,20
122,1,1,21
195,141,1,1
195,153,1,2
195,138,1,3
195,122,1,4
195,128,1,5
195,181,1,6
195,173,1,7
195,129,1,8
195,138,1,9
195,173,1,10
195,204,1,11
195,138,1,12
195,104,1,13
195,92,1,14
195,87,1,15
195,60,1,16
195,44,1,17
195,36,1,18
195,16,1,19
195,0,1,20
195,0,1,21
334,937,1,1
334,1076,1,2
334,974,1,3
334,960,1,4
334,936,1,5
334,1057,1,6
334,952,1,7
334,913,1,8
334,944,1,9
334,959,1,10
334,955,1,11
334,827,1,12
334,660,1,13
334,538,1,14
334,443,1,15
334,380,1,16
334,237,1,17
334,141,1,18
334,70,1,19
334,17,1,20
334,3,1,21
111,1062,1,1
111,1185,1,2
111,1141,1,3
111,1033,1,4
111,822,1,5
111,1175,1,6
111,1134,1,7
111,1054,1,8
111,1001,1,9
111,1095,1,10
111,1113,1,11
111,1015,1,12
111,876,1,13
111,757,1,14
111,561,1,15
111,447,1,16
111,297,1,17
111,220,1,18
111,86,1,19
111,30,1,20
111,5,1,21
27,242,1,1
27,261,1,2
27,274,1,3
27,214,1,4
27,213,1,5
27,275,1,6
27,248,1,7
27,280,1,8
27,288,1,9
27,286,1,10
27,354,1,11
27,335,1,12
27,272,1,13
27,243,1,14
27,195,1,15
27,199,1,16
27,146,1,17
27,102,1,18
27,23,1,19
27,8,1,20
27,3,1,21
156,688,1,1
156,780,1,2
156,641,1,3
156,568,1,4
156,637,1,5
156,801,1,6
156,748,1,7
156,709,1,8
156,701,1,9
156,634,1,10
156,718,1,11
156,695,1,12
156,538,1,13
156,425,1,14
156,377,1,15
156,279,1,16
156,214,1,17
156,107,1,18
156,44,1,19
156,14,1,20
156,3,1,21
278,882,1,1
278,1005,1,2
278,897,1,3
278,771,1,4
278,772,1,5
278,1057,1,6
278,1058,1,7
278,929,1,8
278,978,1,9
278,946,1,10
278,918,1,11
278,797,1,12
278,698,1,13
278,574,1,14
278,486,1,15
278,364,1,16
278,248,1,17
278,171,1,18
278,58,1,19
278,20,1,20
278,6,1,21
192,4102,1,1
192,4248,1,2
192,3843,1,3
192,3954,1,4
192,3963,1,5
192,4459,1,6
192,4123,1,7
192,3848,1,8
192,3901,1,9
192,3729,1,10
192,3996,1,11
192,3356,1,12
192,2777,1,13
192,2113,1,14
192,1769,1,15
192,1341,1,16
192,1063,1,17
192,699,1,18
192,265,1,19
192,85,1,20
192,19,1,21
62,379,1,1
62,417,1,2
62,399,1,3
62,330,1,4
62,321,1,5
62,376,1,6
62,393,1,7
62,426,1,8
62,449,1,9
62,451,1,10
62,499,1,11
62,453,1,12
62,400,1,13
62,376,1,14
62,293,1,15
62,293,1,16
62,200,1,17
62,137,1,18
62,54,1,19
62,19,1,20
62,1,1,21
174,1109,1,1
174,1165,1,2
174,1042,1,3
174,1020,1,4
174,1035,1,5
174,1144,1,6
174,1030,1,7
174,1001,1,8
174,1038,1,9
174,1083,1,10
174,1062,1,11
174,941,1,12
174,692,1,13
174,571,1,14
174,527,1,15
174,409,1,16
174,311,1,17
174,196,1,18
174,78,1,19
174,26,1,20
174,1,1,21
237,398,1,1
237,414,1,2
237,401,1,3
237,365,1,4
237,307,1,5
237,397,1,6
237,384,1,7
237,337,1,8
237,388,1,9
237,350,1,10
237,342,1,11
237,327,1,12
237,282,1,13
237,270,1,14
237,187,1,15
237,141,1,16
237,109,1,17
237,65,1,18
237,27,1,19
237,11,1,20
237,2,1,21
271,122,1,1
271,129,1,2
271,134,1,3
271,106,1,4
271,108,1,5
271,130,1,6
271,131,1,7
271,111,1,8
271,132,1,9
271,135,1,10
271,157,1,11
271,149,1,12
271,141,1,13
271,121,1,14
271,124,1,15
271,92,1,16
271,62,1,17
271,36,1,18
271,13,1,19
271,7,1,20
271,0,1,21
331,8609,1,1
331,8686,1,2
331,8418,1,3
331,10719,1,4
331,13400,1,5
331,12467,1,6
331,10310,1,7
331,9375,1,8
331,9243,1,9
331,9230,1,10
331,9968,1,11
331,9648,1,12
331,8202,1,13
331,6790,1,14
331,5699,1,15
331,4261,1,16
331,3136,1,17
331,2339,1,18
331,900,1,19
331,246,1,20
331,64,1,21
31,846,1,1
31,951,1,2
31,886,1,3
31,964,1,4
31,944,1,5
31,1034,1,6
31,920,1,7
31,933,1,8
31,923,1,9
31,931,1,10
31,953,1,11
31,848,1,12
31,643,1,13
31,525,1,14
31,416,1,15
31,328,1,16
31,241,1,17
31,148,1,18
31,57,1,19
31,22,1,20
31,8,1,21
63,1297,1,1
63,1383,1,2
63,1283,1,3
63,1647,1,4
63,1592,1,5
63,1631,1,6
63,1363,1,7
63,1397,1,8
63,1557,1,9
63,1545,1,10
63,1641,1,11
63,1505,1,12
63,1169,1,13
63,866,1,14
63,723,1,15
63,534,1,16
63,357,1,17
63,213,1,18
63,100,1,19
63,24,1,20
63,4,1,21
116,30,1,1
116,31,1,2
116,31,1,3
116,24,1,4
116,12,1,5
116,41,1,6
116,48,1,7
116,39,1,8
116,28,1,9
116,23,1,10
116,28,1,11
116,31,1,12
116,26,1,13
116,10,1,14
116,9,1,15
116,10,1,16
116,1,1,17
116,2,1,18
116,3,1,19
116,0,1,20
116,0,1,21
229,592,1,1
229,602,1,2
229,571,1,3
229,564,1,4
229,585,1,5
229,683,1,6
229,595,1,7
229,607,1,8
229,593,1,9
229,568,1,10
229,651,1,11
229,622,1,12
229,535,1,13
229,451,1,14
229,367,1,15
229,247,1,16
229,202,1,17
229,101,1,18
229,39,1,19
229,13,1,20
229,0,1,21
257,1072,1,1
257,1102,1,2
257,1026,1,3
257,1171,1,4
257,1175,1,5
257,1072,1,6
257,1082,1,7
257,1036,1,8
257,1014,1,9
257,1014,1,10
257,1098,1,11
257,1067,1,12
257,833,1,13
257,700,1,14
257,613,1,15
257,448,1,16
257,317,1,17
257,162,1,18
257,62,1,19
257,22,1,20
257,3,1,21
339,9029,1,1
339,9293,1,2
339,8775,1,3
339,12268,1,4
339,15989,1,5
339,14320,1,6
339,11745,1,7
339,10460,1,8
339,10177,1,9
339,10235,1,10
339,11781,1,11
339,11682,1,12
339,9911,1,13
339,8068,1,14
339,7038,1,15
339,5575,1,16
339,4299,1,17
339,3156,1,18
339,1323,1,19
339,363,1,20
339,92,1,21
115,287,1,1
115,285,1,2
115,243,1,3
115,187,1,4
115,234,1,5
115,491,1,6
115,447,1,7
115,348,1,8
115,311,1,9
115,244,1,10
115,249,1,11
115,196,1,12
115,163,1,13
115,113,1,14
115,63,1,15
115,33,1,16
115,21,1,17
115,13,1,18
115,3,1,19
115,0,1,20
115,0,1,21
151,2223,1,1
151,2241,1,2
151,2147,1,3
151,2267,1,4
151,2270,1,5
151,2431,1,6
151,2331,1,7
151,2287,1,8
151,2272,1,9
151,2280,1,10
151,2241,1,11
151,2112,1,12
151,1847,1,13
151,1403,1,14
151,1129,1,15
151,753,1,16
151,565,1,17
151,404,1,18
151,145,1,19
151,55,1,20
151,16,1,21
24,576,1,1
24,575,1,2
24,498,1,3
24,477,1,4
24,484,1,5
24,606,1,6
24,568,1,7
24,532,1,8
24,480,1,9
24,538,1,10
24,528,1,11
24,458,1,12
24,322,1,13
24,264,1,14
24,205,1,15
24,166,1,16
24,117,1,17
24,72,1,18
24,20,1,19
24,12,1,20
24,6,1,21
268,354,1,1
268,418,1,2
268,342,1,3
268,313,1,4
268,318,1,5
268,427,1,6
268,352,1,7
268,415,1,8
268,351,1,9
268,375,1,10
268,357,1,11
268,249,1,12
268,225,1,13
268,180,1,14
268,157,1,15
268,108,1,16
268,71,1,17
268,38,1,18
268,14,1,19
268,8,1,20
268,1,1,21
283,700,1,1
283,681,1,2
283,633,1,3
283,599,1,4
283,612,1,5
283,733,1,6
283,675,1,7
283,680,1,8
283,684,1,9
283,677,1,10
283,699,1,11
283,561,1,12
283,457,1,13
283,343,1,14
283,299,1,15
283,228,1,16
283,149,1,17
283,96,1,18
283,37,1,19
283,8,1,20
283,1,1,21
123,1244,1,1
123,1166,1,2
123,1153,1,3
123,1056,1,4
123,1057,1,5
123,1354,1,6
123,1295,1,7
123,1063,1,8
123,1292,1,9
123,1240,1,10
123,1442,1,11
123,1170,1,12
123,976,1,13
123,762,1,14
