"279","Tocopilla","Hombre",70423,130377,143713,224441,262640,187418,272724,293349,485239,481189,476303,518633
"280","Tocopilla","Mujer",51025,64619,87214,224441,165375,144532,178599,190868,233653,405459,265619,395683
"281","Toltén","Hombre",41124,75162,59361,NA,NA,130044,146756,136730,190557,213024,195259,215175
"282","Toltén","Mujer",58990,53066,87380,NA,NA,134235,160015,125932,235083,313120,191011,238310
"283","Tomé","Hombre",113152,87467,99529,125874,156360,154089,187775,181943,384405,263458,271240,395787
"284","Tomé","Mujer",45983,60864,93933,125874,127111,138538,190540,171868,235298,225247,250318,320889
"285","Traiguén","Hombre",68930,69652,162431,116432,147863,148906,255085,208467,203801,310079,326162,338488
"286","Traiguén","Mujer",46871,59588,136158,116432,157865,151066,156456,195630,216178,345109,251234,307090
"287","Valdivia","Hombre",80493,113239,142038,199696,247568,208936,404362,294066,411722,457278,403746,495791
"288","Valdivia","Mujer",55229,73312,112663,199696,176141,232688,219540,209256,306988,368696,310549,395029
"289","Vallenar","Hombre",106371,156325,169191,205142,192961,191436,290052,308300,382026,450346,470527,453843
"290","Vallenar","Mujer",53525,79139,104408,205142,151241,129279,173290,239750,294110,278487,255336,276891
"291","Valparaíso","Hombre",78947,117889,158036,146208,212648,261160,230182,353811,384051,374986,507366,454256
"292","Valparaíso","Mujer",38697,85422,95867,146208,140490,137742,165405,231167,242091,333080,283605,324581
"293","Victoria","Hombre",56998,67016,103373,158788,138966,156895,216615,208999,261127,321330,245226,357164
"294","Victoria","Mujer",28509,100697,129561,158788,132950,141166,174017,237675,186021,244451,335336,326848
"295","Villa Alegre","Hombre",65757,122333,101279,108275,155876,161301,159187,153377,205983,224640,236686,320160
"296","Villa Alegre","Mujer",81904,64627,70684,108275,128800,130841,121014,122907,170649,185652,230759,241192
"297","Villa Alemana","Hombre",88767,198420,189648,200246,280827,246557,288224,319907,392066,458384,382020,472295
"298","Villa Alemana","Mujer",67599,103822,106416,200246,172722,154582,185291,167658,263444,276647,295974,366955
"299","Villarrica","Hombre",75975,111478,152121,146640,168515,135202,251911,211266,326842,323121,302351,352334
"300","Villarrica","Mujer",49200,89831,114872,146640,128839,106791,182154,213624,281477,374155,457041,303467
"301","Viña del Mar","Hombre",135887,183845,236652,210874,375093,308724,324075,263946,436175,525912,529501,648519
"302","Viña del Mar","Mujer",59930,84560,138773,210874,262441,212661,257727,265638,228541,369061,352943,432507
"303","Algarrobo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Alto del Carmen",NA,NA,NA,NA,79969,NA,NA,NA,NA,NA,NA,NA,NA
"305","Antuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Arauco",NA,NA,NA,NA,152860,NA,NA,NA,NA,NA,NA,NA,NA
"307","Cabildo",NA,NA,NA,NA,139876,NA,NA,NA,NA,NA,NA,NA,NA
"308","Cabrero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Caldera",NA,NA,NA,NA,237122,NA,NA,NA,NA,NA,NA,NA,NA
"310","Calle Larga",NA,NA,NA,NA,101316,NA,NA,NA,NA,NA,NA,NA,NA
"311","Cañete",NA,NA,NA,NA,132108,NA,NA,NA,NA,NA,NA,NA,NA
"312","Catemu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Cerrillos",NA,NA,NA,NA,160678,NA,NA,NA,NA,NA,NA,NA,NA
"314","Cobquecura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Coelemu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Contulmo",NA,NA,NA,NA,67892,NA,NA,NA,NA,NA,NA,NA,NA
"317","El Bosque",NA,NA,NA,NA,164645,NA,NA,NA,NA,NA,NA,NA,NA
"318","El Carmen",NA,NA,NA,NA,53593,NA,NA,NA,NA,NA,NA,NA,NA
"319","El Quisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","El Tabo",NA,NA,NA,NA,196048,NA,NA,NA,NA,NA,NA,NA,NA
"321","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Hijuelas",NA,NA,NA,NA,115755,NA,NA,NA,NA,NA,NA,NA,NA
"323","Huechuraba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Independencia",NA,NA,NA,NA,229687,NA,NA,NA,NA,NA,NA,NA,NA
"325","La Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Laja",NA,NA,NA,NA,174491,NA,NA,NA,NA,NA,NA,NA,NA
"327","Limache",NA,NA,NA,NA,140462,NA,NA,NA,NA,NA,NA,NA,NA
"328","Llaillay",NA,NA,NA,NA,115437,NA,NA,NA,NA,NA,NA,NA,NA
"329","Lo Barnechea",NA,NA,NA,NA,532492,NA,NA,NA,NA,NA,NA,NA,NA
"330","Lo Espejo",NA,NA,NA,NA,157870,NA,NA,NA,NA,NA,NA,NA,NA
"331","Nacimiento",NA,NA,NA,NA,142057,NA,NA,NA,NA,NA,NA,NA,NA
"332","Negrete",NA,NA,NA,NA,102760,NA,NA,NA,NA,NA,NA,NA,NA
"333","Ninhue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Ñiquén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Olmué",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Panquehue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Papudo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Pedro Aguirre Cerda",NA,NA,NA,NA,204897,NA,NA,NA,NA,NA,NA,NA,NA
"339","Pemuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Petorca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Pinto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Portezuelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Puchuncaví",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Putaendo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Quilaco",NA,NA,NA,NA,106955,NA,NA,NA,NA,NA,NA,NA,NA
"346","Quilleco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Quintero",NA,NA,NA,NA,181223,NA,NA,NA,NA,NA,NA,NA,NA
"348","Quirihue",NA,NA,NA,NA,112313,NA,NA,NA,NA,NA,NA,NA,NA
"349","Ránquil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Recoleta",NA,NA,NA,NA,185952,NA,NA,NA,NA,NA,NA,NA,NA
"351","Rinconada",NA,NA,NA,NA,142605,NA,NA,NA,NA,NA,NA,NA,NA
"352","San Carlos",NA,NA,NA,NA,108687,NA,NA,NA,NA,NA,NA,NA,NA
"353","San Esteban",NA,NA,NA,NA,181172,NA,NA,NA,NA,NA,NA,NA,NA
"354","San Fabián",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","San Pedro de Atacama",NA,NA,NA,NA,139150,NA,NA,NA,NA,NA,NA,NA,NA
"357","San Rosendo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Santa Juana",NA,NA,NA,NA,111647,NA,NA,NA,NA,NA,NA,NA,NA
"360","Santa María",NA,NA,NA,NA,87029,NA,NA,NA,NA,NA,NA,NA,NA
"361","Santo Domingo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","Taltal",NA,NA,NA,NA,182407,NA,NA,NA,NA,NA,NA,NA,NA
"363","Tirúa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Treguaco",NA,NA,NA,NA,91634,NA,NA,NA,NA,NA,NA,NA,NA
"365","Tucapel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","Vitacura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","Yumbel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","Yungay",NA,NA,NA,NA,113830,NA,NA,NA,NA,NA,NA,NA,NA
"369","Zapallar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","Canela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","Chanco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","Chile Chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","Codegua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","Colbún",NA,NA,NA,NA,113748,NA,NA,NA,NA,NA,NA,NA,NA
"375","Colchane",NA,NA,NA,NA,126099,NA,NA,NA,NA,NA,NA,NA,NA
"376","Curepto",NA,NA,NA,NA,80015,NA,NA,NA,NA,NA,NA,NA,NA
"377","Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","Gorbea",NA,NA,NA,NA,126693,NA,NA,NA,NA,NA,NA,NA,NA
"379","La Higuera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","Licantén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","María Elena",NA,NA,NA,NA,181195,NA,NA,NA,NA,NA,NA,NA,NA
"382","Maule",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","Monte Patria",NA,NA,NA,NA,84995,NA,NA,NA,NA,NA,NA,NA,NA
"384","Padre Hurtado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","Paiguano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","Pencahue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","Peumo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","Punitaqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","Rauco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","Retiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","Río Claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","Río Hurtado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","Romeral",NA,NA,NA,NA,95653,NA,NA,NA,NA,NA,NA,NA,NA
"394","Sagrada Familia",NA,NA,NA,NA,131734,NA,NA,NA,NA,NA,NA,NA,NA
"395","Salamanca",NA,NA,NA,NA,128100,NA,NA,NA,NA,NA,NA,NA,NA
"396","San Javier",NA,NA,NA,NA,102064,NA,NA,NA,NA,NA,NA,NA,NA
"397","Vichuquén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","Vicuña",NA,NA,NA,NA,80644,NA,NA,NA,NA,NA,NA,NA,NA
"399","Yerbas Buenas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","Ancud",NA,NA,NA,NA,127740,NA,NA,NA,NA,NA,NA,NA,NA
"401","Carahue",NA,NA,NA,NA,92021,NA,NA,NA,NA,NA,NA,NA,NA
"402","Chépica",NA,NA,NA,NA,108644,NA,NA,NA,NA,NA,NA,NA,NA
"403","Cisnes",NA,NA,NA,NA,134789,NA,NA,NA,NA,NA,NA,NA,NA
"404","Cochrane",NA,NA,NA,NA,196353,NA,NA,NA,NA,NA,NA,NA,NA
"405","Coltauco",NA,NA,NA,NA,88945,NA,NA,NA,NA,NA,NA,NA,NA
"406","Curaco de Vélez",NA,NA,NA,NA,122020,NA,NA,NA,NA,NA,NA,NA,NA
"407","Curarrehue",NA,NA,NA,NA,102871,NA,NA,NA,NA,NA,NA,NA,NA
"408","Freire",NA,NA,NA,NA,92293,NA,NA,NA,NA,NA,NA,NA,NA
"409","Frutillar",NA,NA,NA,NA,167564,NA,NA,NA,NA,NA,NA,NA,NA
"410","Futrono",NA,NA,NA,NA,110885,NA,NA,NA,NA,NA,NA,NA,NA
"411","Graneros",NA,NA,NA,NA,151960,NA,NA,NA,NA,NA,NA,NA,NA
"412","Isla de Pascua",NA,NA,NA,NA,360649,NA,NA,NA,NA,NA,NA,NA,NA
"413","La Estrella",NA,NA,NA,NA,88932,NA,NA,NA,NA,NA,NA,NA,NA
"414","Lautaro",NA,NA,NA,NA,117929,NA,NA,NA,NA,NA,NA,NA,NA
"415","Lolol",NA,NA,NA,NA,79989,NA,NA,NA,NA,NA,NA,NA,NA
"416","Loncoche",NA,NA,NA,NA,160305,NA,NA,NA,NA,NA,NA,NA,NA
"417","Lonquimay",NA,NA,NA,NA,81916,NA,NA,NA,NA,NA,NA,NA,NA
"418","Los Lagos",NA,NA,NA,NA,99624,NA,NA,NA,NA,NA,NA,NA,NA
"419","Los Muermos",NA,NA,NA,NA,110944,NA,NA,NA,NA,NA,NA,NA,NA
"420","Los Sauces",NA,NA,NA,NA,70610,NA,NA,NA,NA,NA,NA,NA,NA
"421","Nancagua",NA,NA,NA,NA,105344,NA,NA,NA,NA,NA,NA,NA,NA
"422","Nueva Imperial",NA,NA,NA,NA,106860,NA,NA,NA,NA,NA,NA,NA,NA
"423","Olivar",NA,NA,NA,NA,97786,NA,NA,NA,NA,NA,NA,NA,NA
"424","Padre Las Casas",NA,NA,NA,NA,106236,NA,NA,NA,NA,NA,NA,NA,NA
"425","Peralillo",NA,NA,NA,NA,112826,NA,NA,NA,NA,NA,NA,NA,NA
"426","Pichidegua",NA,NA,NA,NA,119260,NA,NA,NA,NA,NA,NA,NA,NA
"427","Pichilemu",NA,NA,NA,NA,101859,NA,NA,NA,NA,NA,NA,NA,NA
"428","Purén",NA,NA,NA,NA,102636,NA,NA,NA,NA,NA,NA,NA,NA
"429","Putre",NA,NA,NA,NA,114911,NA,NA,NA,NA,NA,NA,NA,NA
"430","Quinta de Tilcoco",NA,NA,NA,NA,97531,NA,NA,NA,NA,NA,NA,NA,NA
"431","Requínoa",NA,NA,NA,NA,97545,NA,NA,NA,NA,NA,NA,NA,NA
"432","Río Bueno",NA,NA,NA,NA,122885,NA,NA,NA,NA,NA,NA,NA,NA
"433","Río Ibáñez",NA,NA,NA,NA,132087,NA,NA,NA,NA,NA,NA,NA,NA
"434","Río Negro",NA,NA,NA,NA,77187,NA,NA,NA,NA,NA,NA,NA,NA
"435","San Juan de la Costa",NA,NA,NA,NA,107815,NA,NA,NA,NA,NA,NA,NA,NA
"436","Vilcún",NA,NA,NA,NA,101132,NA,NA,NA,NA,NA,NA,NA,NA
"437","Camarones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","Camiña",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","Chiguayante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","Chillán Viejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","Concón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","General Lagos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","Huara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","San Pedro de la Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","Calbuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","Cochamó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","Cunco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","Dalcahue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","Ercilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","Galvarino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","Hualaihué",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","Lago Ranco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","Lanco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","Litueche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","Lumaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","Malloa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","Marchihue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","Melipeuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","Navidad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","Panguipulli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","Perquenco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","Placilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","Quemchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","Quinchao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","San Pablo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","San Rafael",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","Alto Hospicio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","Chaitén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","Corral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","Máfil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","Puqueldón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","Puyehue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","Queilén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","Quellón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","Alto Bíobío",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","Cabo de Hornos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","Cholchol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","Coinco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","Futaleufú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","Hualpén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Las Cabras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","Ollagüe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","Palena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","Palmilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","Primavera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","Pumanque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","San Gregorio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
