"","region","sex","occupation","2011","2013","2015"
"507","Araucanía","Hombre","6129",175040,250000,252093
"508","Araucanía","Hombre","6130",513500,100000,200722
"509","Araucanía","Hombre","6141",164320,180000,180000
"510","Araucanía","Hombre","6142",164320,80000,120000
"511","Araucanía","Hombre","6151",328200,224805,240676
"512","Araucanía","Hombre","6152",184860,85263,NA
"513","Araucanía","Hombre","6154",251620,NA,NA
"514","Araucanía","Hombre","6210",308100,60000,80000
"515","Araucanía","Hombre","7111",305118,921101,498462
"516","Araucanía","Hombre","7121",143780,270435,300000
"517","Araucanía","Hombre","7122",281134,210000,300000
"518","Araucanía","Hombre","7123",328200,205472,192069
"519","Araucanía","Hombre","7124",218800,210000,250000
"520","Araucanía","Hombre","7129",316842,426238,271670
"521","Araucanía","Hombre","7131",273500,150000,NA
"522","Araucanía","Hombre","7132",224134,242712,241974
"523","Araucanía","Hombre","7133",395144,NA,NA
"524","Araucanía","Hombre","7136",202139,219640,247300
"525","Araucanía","Hombre","7137",213909,220000,300000
"526","Araucanía","Hombre","7141",138106,210000,200000
"527","Araucanía","Hombre","7142",212313,184095,324000
"528","Araucanía","Hombre","7212",275901,220000,250000
"529","Araucanía","Hombre","7214",196920,300000,184270
"530","Araucanía","Hombre","7221",122463,70000,300000
"531","Araucanía","Hombre","7222",513500,147865,NA
"532","Araucanía","Hombre","7231",192898,246021,210000
"533","Araucanía","Hombre","7233",219186,296742,336505
"534","Araucanía","Hombre","7241",270569,200000,275398
"535","Araucanía","Hombre","7243",220140,250000,162500
"536","Araucanía","Hombre","7244",202390,170000,NA
"537","Araucanía","Hombre","7245",199108,300000,273567
"538","Araucanía","Hombre","7313",376567,192572,250000
"539","Araucanía","Hombre","7324",184647,NA,NA
"540","Araucanía","Hombre","7331",205400,200000,164765
"541","Araucanía","Hombre","7332",358133,350000,198833
"542","Araucanía","Hombre","7345",402444,190000,NA
"543","Araucanía","Hombre","7411",185980,255173,241000
"544","Araucanía","Hombre","7412",161007,210000,241000
"545","Araucanía","Hombre","7413",196920,NA,NA
"546","Araucanía","Hombre","7414",194228,300000,NA
"547","Araucanía","Hombre","7421",196920,198317,NA
"548","Araucanía","Hombre","7422",299356,210000,250000
"549","Araucanía","Hombre","7423",192615,215075,241000
"550","Araucanía","Hombre","7435",199108,NA,NA
"551","Araucanía","Hombre","7437",199108,228586,225259
"552","Araucanía","Hombre","7442",167692,196500,217143
"553","Araucanía","Hombre","8111",617397,300000,137000
"554","Araucanía","Hombre","8112",196920,630484,504678
"555","Araucanía","Hombre","8121",199108,150000,433333
"556","Araucanía","Hombre","8122",199108,484211,NA
"557","Araucanía","Hombre","8141",601700,210000,262955
"558","Araucanía","Hombre","8143",285694,NA,NA
"559","Araucanía","Hombre","8162",253662,300000,348000
"560","Araucanía","Hombre","8163",329121,273258,245235
"561","Araucanía","Hombre","8212",376039,NA,NA
"562","Araucanía","Hombre","8229",273500,NA,NA
"563","Araucanía","Hombre","8231",4376,180000,199429
"564","Araucanía","Hombre","8232",196920,400000,NA
"565","Araucanía","Hombre","8240",203086,218889,283861
"566","Araucanía","Hombre","8261",273500,NA,NA
"567","Araucanía","Hombre","8271",328506,169085,245810
"568","Araucanía","Hombre","8272",295380,272115,241000
"569","Araucanía","Hombre","8273",196920,210000,240000
"570","Araucanía","Hombre","8274",301422,60000,393703
"571","Araucanía","Hombre","8275",164100,NA,200000
"572","Araucanía","Hombre","8290",366911,189963,431325
"573","Araucanía","Hombre","8312",185980,380000,544444
"574","Araucanía","Hombre","8322",204903,240000,300000
"575","Araucanía","Hombre","8323",287229,250000,314386
"576","Araucanía","Hombre","8324",273500,300000,350000
"577","Araucanía","Hombre","8331",196920,247906,250000
"578","Araucanía","Hombre","8332",255445,210000,300000
"579","Araucanía","Hombre","8333",328200,247664,257883
"580","Araucanía","Hombre","8334",294883,263429,260000
"581","Araucanía","Hombre","8340",880157,NA,500000
"582","Araucanía","Hombre","9111",352790,156750,200000
"583","Araucanía","Hombre","9112",289774,79821,127253
"584","Araucanía","Hombre","9131",98460,80000,223664
"585","Araucanía","Hombre","9132",196920,210000,241000
"586","Araucanía","Hombre","9133",328200,NA,241000
"587","Araucanía","Hombre","9141",199108,289753,263556
"588","Araucanía","Hombre","9142",131280,88333,184944
"589","Araucanía","Hombre","9151",156426,210000,250000
"590","Araucanía","Hombre","9152",204578,214342,250000
"591","Araucanía","Hombre","9153",181682,251327,250000
"592","Araucanía","Hombre","9161",197348,205522,80000
"593","Araucanía","Hombre","9162",179360,153286,220308
"594","Araucanía","Hombre","9211",185980,200000,240000
"595","Araucanía","Hombre","9212",196920,210000,224627
"596","Araucanía","Hombre","9213",248763,100000,85000
"597","Araucanía","Hombre","9311",317260,NA,301250
"598","Araucanía","Hombre","9312",199108,210000,241000
"599","Araucanía","Hombre","9313",202390,210000,241000
"600","Araucanía","Hombre","9322",197574,100000,230867
"601","Araucanía","Hombre","9331",369720,NA,NA
"602","Araucanía","Hombre","9332",199108,50000,NA
"603","Araucanía","Hombre","9333",196920,160000,241000
"604","Araucanía","Hombre","9999",221426,170269,116571
"605","Araucanía","Mujer","0110",678280,400000,NA
"606","Araucanía","Mujer","1120",525120,NA,NA
"607","Araucanía","Mujer","1130",492300,NA,505000
"608","Araucanía","Mujer","1229",830308,512258,1171296
"609","Araucanía","Mujer","1311",154050,828819,50000
"610","Araucanía","Mujer","1312",123240,366355,250000
"611","Araucanía","Mujer","1314",308100,180000,150000
"612","Araucanía","Mujer","1315",297040,250000,218755
"613","Araucanía","Mujer","1316",2054000,301258,300000
"614","Araucanía","Mujer","1317",205400,NA,730000
"615","Araucanía","Mujer","1318",408310,600000,NA
"616","Araucanía","Mujer","1319",322373,600000,554894
"617","Araucanía","Mujer","2114",612640,NA,NA
"618","Araucanía","Mujer","2131",601700,700000,732464
"619","Araucanía","Mujer","2141",1157605,NA,600000
"620","Araucanía","Mujer","2142",492300,1234857,493092
"621","Araucanía","Mujer","2149",574119,716435,800000
"622","Araucanía","Mujer","2213",1299082,327551,872222
"623","Araucanía","Mujer","2221",649789,1695025,2000000
"624","Araucanía","Mujer","2229",328200,NA,600000
"625","Araucanía","Mujer","2230",782418,840566,850000
"626","Araucanía","Mujer","2310",767176,496531,555440
"627","Araucanía","Mujer","2320",551318,570333,600000
"628","Araucanía","Mujer","2331",492300,550000,600000
"629","Araucanía","Mujer","2332",490994,485400,600000
"630","Araucanía","Mujer","2340",572182,582456,600000
"631","Araucanía","Mujer","2351",299738,NA,445000
"632","Araucanía","Mujer","2352",302905,120000,244000
"633","Araucanía","Mujer","2411",1641000,420289,819760
"634","Araucanía","Mujer","2419",300334,800265,700000
"635","Araucanía","Mujer","2421",1346830,578513,800000
"636","Araucanía","Mujer","2432",225348,NA,332195
"637","Araucanía","Mujer","2441",1140605,NA,NA
"638","Araucanía","Mujer","2444",218800,NA,700945
"639","Araucanía","Mujer","2445",682395,867480,754601
"640","Araucanía","Mujer","2446",768552,592857,550714
"641","Araucanía","Mujer","2451",208401,100000,503604
"642","Araucanía","Mujer","2455",199108,300000,NA
"643","Araucanía","Mujer","2460",382900,112500,500000
"644","Araucanía","Mujer","3121",218800,350000,424771
"645","Araucanía","Mujer","3131",56847,100000,200000
"646","Araucanía","Mujer","3152",382900,210405,280000
"647","Araucanía","Mujer","3213",273500,236300,446429
"648","Araucanía","Mujer","3225",361114,300000,244138
"649","Araucanía","Mujer","3226",452470,900000,2331915
"650","Araucanía","Mujer","3231",328200,336394,320000
"651","Araucanía","Mujer","3242",102700,352941,NA
"652","Araucanía","Mujer","3310",208431,267258,241000
"653","Araucanía","Mujer","3320",447557,220000,250000
"654","Araucanía","Mujer","3330",177055,252688,251242
"655","Araucanía","Mujer","3340",240680,284158,239119
"656","Araucanía","Mujer","3411",506235,357059,700000
"657","Araucanía","Mujer","3412",218800,413753,259756
"658","Araucanía","Mujer","3413",1492231,295157,NA
"659","Araucanía","Mujer","3415",328200,369505,168736
"660","Araucanía","Mujer","3431",247737,398356,305208
"661","Araucanía","Mujer","3432",313562,242609,334102
"662","Araucanía","Mujer","3433",328200,336667,300000
"663","Araucanía","Mujer","3439",293829,400000,394198
"664","Araucanía","Mujer","3444",616286,NA,750000
"665","Araucanía","Mujer","3449",1094000,NA,318108
"666","Araucanía","Mujer","3471",438038,250000,272954
"667","Araucanía","Mujer","3472",49230,NA,194030
"668","Araucanía","Mujer","3475",111858,NA,NA
"669","Araucanía","Mujer","4113",252540,216545,280000
"670","Araucanía","Mujer","4115",218800,268125,280000
"671","Araucanía","Mujer","4121",218800,273088,296436
"672","Araucanía","Mujer","4122",458687,406977,362819
"673","Araucanía","Mujer","4131",71466,280000,252727
"674","Araucanía","Mujer","4133",199108,222143,241000
"675","Araucanía","Mujer","4141",240680,170859,241000
"676","Araucanía","Mujer","4190",266329,350000,250000
"677","Araucanía","Mujer","4211",218800,210000,230000
"678","Araucanía","Mujer","4212",202985,350000,NA
"679","Araucanía","Mujer","4213",328200,NA,NA
"680","Araucanía","Mujer","4215",87520,213751,340000
"681","Araucanía","Mujer","4222",198989,297214,241000
"682","Araucanía","Mujer","4223",170114,281842,262753
"683","Araucanía","Mujer","5111",230834,200000,488586
"684","Araucanía","Mujer","5112",65640,210000,NA
"685","Araucanía","Mujer","5113",209295,NA,100000
"686","Araucanía","Mujer","5122",192194,172515,241000
"687","Araucanía","Mujer","5123",196920,200000,240000
"688","Araucanía","Mujer","5131",190654,173427,201300
"689","Araucanía","Mujer","5132",183721,326215,470315
"690","Araucanía","Mujer","5133",84844,96512,198667
"691","Araucanía","Mujer","5141",205400,170000,194302
"692","Araucanía","Mujer","5163",422571,388487,806708
"693","Araucanía","Mujer","5220",199108,210000,240000
"694","Araucanía","Mujer","5230",139173,87516,164045
"695","Araucanía","Mujer","6111",164100,98524,108333
"696","Araucanía","Mujer","6112",198425,197846,120292
"697","Araucanía","Mujer","6113",208901,82153,98977
"698","Araucanía","Mujer","6121",38366,106250,150000
"699","Araucanía","Mujer","6141",215472,50000,177973
"700","Araucanía","Mujer","6151",365443,156486,283421
"701","Araucanía","Mujer","6152",20540,NA,NA
"702","Araucanía","Mujer","6210",123561,25000,80000
"703","Araucanía","Mujer","7124",127361,NA,350000
"704","Araucanía","Mujer","7331",205400,100000,168649
"705","Araucanía","Mujer","7332",82802,35000,70000
"706","Araucanía","Mujer","7411",207860,300000,206686
"707","Araucanía","Mujer","7412",102700,150000,141690
"708","Araucanía","Mujer","7414",168493,NA,250000
"709","Araucanía","Mujer","7432",60539,50000,48503
"710","Araucanía","Mujer","7433",204303,135128,94186
"711","Araucanía","Mujer","7436",124333,60484,200000
"712","Araucanía","Mujer","7437",43760,190000,200000
"713","Araucanía","Mujer","8231",1027000,NA,NA
"714","Araucanía","Mujer","8264",153160,NA,259009
"715","Araucanía","Mujer","8271",218800,80000,241000
"716","Araucanía","Mujer","8272",199108,NA,271739
"717","Araucanía","Mujer","8290",133468,207443,194656
"718","Araucanía","Mujer","8322",1326202,232676,235875
"719","Araucanía","Mujer","8323",737222,NA,400000
"720","Araucanía","Mujer","9111",102700,119726,150000
"721","Araucanía","Mujer","9112",205400,70929,60000
"722","Araucanía","Mujer","9113",158471,50000,100000
"723","Araucanía","Mujer","9131",109400,140000,150000
"724","Araucanía","Mujer","9132",163083,200000,220000
"725","Araucanía","Mujer","9133",28092,78377,76182
"726","Araucanía","Mujer","9141",168781,480000,252000
"727","Araucanía","Mujer","9142",177029,96000,NA
"728","Araucanía","Mujer","9151",59531,76500,224337
"729","Araucanía","Mujer","9152",183137,205000,250000
"730","Araucanía","Mujer","9162",119275,164192,142317
"731","Araucanía","Mujer","9211",137804,190174,220000
"732","Araucanía","Mujer","9213",202390,NA,NA
"733","Araucanía","Mujer","9312",157536,200422,92587
"734","Araucanía","Mujer","9313",645296,NA,250506
"735","Araucanía","Mujer","9322",186663,81317,100000
"736","Araucanía","Mujer","9999",120119,48289,50000
"737","Arica y Parinacota","Hombre","0110",437600,521840,564286
"738","Arica y Parinacota","Hombre","1120",503240,NA,NA
"739","Arica y Parinacota","Hombre","1210",2188000,NA,NA
"740","Arica y Parinacota","Hombre","1232",765800,1340000,NA
"741","Arica y Parinacota","Hombre","1311",1004178,395152,NA
"742","Arica y Parinacota","Hombre","1313",1232400,NA,900000
"743","Arica y Parinacota","Hombre","1314",556419,199706,300000
"744","Arica y Parinacota","Hombre","1315",466258,183594,300000
"745","Arica y Parinacota","Hombre","1316",1051165,348000,1822459
"746","Arica y Parinacota","Hombre","1318",4108000,3000000,NA
"747","Arica y Parinacota","Hombre","1319",4108000,920000,NA
"748","Arica y Parinacota","Hombre","2113",771071,625000,1354783
"749","Arica y Parinacota","Hombre","2122",601700,NA,NA
"750","Arica y Parinacota","Hombre","2131",811888,561429,NA
"751","Arica y Parinacota","Hombre","2132",487742,400000,NA
"752","Arica y Parinacota","Hombre","2141",656400,NA,800000
"753","Arica y Parinacota","Hombre","2142",1094000,1106003,1856757
"754","Arica y Parinacota","Hombre","2143",1677467,600000,3000000
"755","Arica y Parinacota","Hombre","2146",1094000,650000,NA
"756","Arica y Parinacota","Hombre","2147",1591770,876190,NA
"757","Arica y Parinacota","Hombre","2148",765800,NA,NA
"758","Arica y Parinacota","Hombre","2149",656400,612000,1491525
"759","Arica y Parinacota","Hombre","2221",1222084,1791667,2309333
"760","Arica y Parinacota","Hombre","2229",382900,NA,NA
"761","Arica y Parinacota","Hombre","2230",1422200,413837,NA
"762","Arica y Parinacota","Hombre","2310",557587,368000,1131527
"763","Arica y Parinacota","Hombre","2320",447196,573947,500000
"764","Arica y Parinacota","Hombre","2331",553518,600000,793639
"765","Arica y Parinacota","Hombre","2332",547000,NA,NA
"766","Arica y Parinacota","Hombre","2340",492300,725000,NA
"767","Arica y Parinacota","Hombre","2352",324834,450003,NA
"768","Arica y Parinacota","Hombre","2359",378211,500000,NA
"769","Arica y Parinacota","Hombre","2411",656400,700000,562857
"770","Arica y Parinacota","Hombre","2419",409897,1456158,NA
"771","Arica y Parinacota","Hombre","2421",752125,800000,2396859
"772","Arica y Parinacota","Hombre","2422",1094000,5340000,NA
"773","Arica y Parinacota","Hombre","2429",601700,NA,1400000
"774","Arica y Parinacota","Hombre","2445",804746,750000,1200000
"775","Arica y Parinacota","Hombre","2446",672634,739780,NA
"776","Arica y Parinacota","Hombre","2451",547000,NA,NA
"777","Arica y Parinacota","Hombre","2452",218800,NA,NA
"778","Arica y Parinacota","Hombre","2453",410800,NA,NA
"779","Arica y Parinacota","Hombre","2460",195130,298571,120000
"780","Arica y Parinacota","Hombre","3112",596230,524324,500000
"781","Arica y Parinacota","Hombre","3114",245319,NA,500000
"782","Arica y Parinacota","Hombre","3115",250154,NA,500000
"783","Arica y Parinacota","Hombre","3118",748969,700000,453816
"784","Arica y Parinacota","Hombre","3121",195860,466393,967500
"785","Arica y Parinacota","Hombre","3122",1232400,72222,NA
"786","Arica y Parinacota","Hombre","3131",143780,129412,NA
"787","Arica y Parinacota","Hombre","3142",334114,NA,NA
"788","Arica y Parinacota","Hombre","3152",451995,697561,500000
"789","Arica y Parinacota","Hombre","3212",334399,256800,NA
"790","Arica y Parinacota","Hombre","3213",318032,NA,507597
"791","Arica y Parinacota","Hombre","3225",1643200,250000,NA
"792","Arica y Parinacota","Hombre","3231",410250,344286,NA
"793","Arica y Parinacota","Hombre","3242",142220,260000,NA
"794","Arica y Parinacota","Hombre","3310",1312800,NA,NA
"795","Arica y Parinacota","Hombre","3411",427812,600000,NA
"796","Arica y Parinacota","Hombre","3412",132374,350000,NA
"797","Arica y Parinacota","Hombre","3413",567339,675862,2000000
"798","Arica y Parinacota","Hombre","3415",206612,342857,NA
"799","Arica y Parinacota","Hombre","3422",196920,500000,NA
"800","Arica y Parinacota","Hombre","3423",984600,698765,NA
"801","Arica y Parinacota","Hombre","3431",452730,401264,674157
"802","Arica y Parinacota","Hombre","3433",457042,415000,400000
"803","Arica y Parinacota","Hombre","3439",598482,400000,800000
"804","Arica y Parinacota","Hombre","3441",547000,700000,1400000
"805","Arica y Parinacota","Hombre","3442",2735000,561013,NA
"806","Arica y Parinacota","Hombre","3449",1110207,NA,NA
"807","Arica y Parinacota","Hombre","3450",936958,1181984,NA
"808","Arica y Parinacota","Hombre","3471",1232400,260606,150000
"809","Arica y Parinacota","Hombre","3473",287560,76596,120000
"810","Arica y Parinacota","Hombre","3480",379990,NA,253226
"811","Arica y Parinacota","Hombre","4113",421590,210000,370000
"812","Arica y Parinacota","Hombre","4115",275403,290002,789733
"813","Arica y Parinacota","Hombre","4121",875200,301923,496825
"814","Arica y Parinacota","Hombre","4122",339140,296129,400000
"815","Arica y Parinacota","Hombre","4131",202390,250000,458750
"816","Arica y Parinacota","Hombre","4132",153160,NA,450000
"817","Arica y Parinacota","Hombre","4133",1027000,696667,746000
"818","Arica y Parinacota","Hombre","4142",229740,NA,NA
"819","Arica y Parinacota","Hombre","4190",432319,414719,120000
