"","region","sex","occupation","2011","2013","2015"
"5101","Valparaíso","Mujer","3114",286783,NA,600000
"5102","Valparaíso","Mujer","3118",391795,NA,740866
"5103","Valparaíso","Mujer","3131",616200,30000,200000
"5104","Valparaíso","Mujer","3151",218640,420765,389148
"5105","Valparaíso","Mujer","3152",604098,483199,451363
"5106","Valparaíso","Mujer","3221",125446,570665,392354
"5107","Valparaíso","Mujer","3223",1848600,899149,422410
"5108","Valparaíso","Mujer","3225",293867,314502,369695
"5109","Valparaíso","Mujer","3226",229154,159426,334772
"5110","Valparaíso","Mujer","3227",131280,NA,204783
"5111","Valparaíso","Mujer","3231",320842,304879,370968
"5112","Valparaíso","Mujer","3241",281589,300000,NA
"5113","Valparaíso","Mujer","3242",87520,333495,1000000
"5114","Valparaíso","Mujer","3310",165517,235497,233283
"5115","Valparaíso","Mujer","3320",207408,212875,303767
"5116","Valparaíso","Mujer","3330",306213,493253,335462
"5117","Valparaíso","Mujer","3340",328200,296507,341265
"5118","Valparaíso","Mujer","3411",1040982,720818,698808
"5119","Valparaíso","Mujer","3412",3244617,665147,990434
"5120","Valparaíso","Mujer","3413",510578,387830,524680
"5121","Valparaíso","Mujer","3415",347873,357956,523436
"5122","Valparaíso","Mujer","3419",437600,353205,827830
"5123","Valparaíso","Mujer","3422",315807,NA,NA
"5124","Valparaíso","Mujer","3431",350101,415263,463777
"5125","Valparaíso","Mujer","3432",389803,420945,846770
"5126","Valparaíso","Mujer","3433",336290,425630,534139
"5127","Valparaíso","Mujer","3439",435455,408628,401246
"5128","Valparaíso","Mujer","3441",295380,NA,280000
"5129","Valparaíso","Mujer","3442",80956,295536,405660
"5130","Valparaíso","Mujer","3449",2352885,410935,450449
"5131","Valparaíso","Mujer","3460",413180,370842,547388
"5132","Valparaíso","Mujer","3471",407149,249609,206929
"5133","Valparaíso","Mujer","3475",471792,272713,272132
"5134","Valparaíso","Mujer","4111",196920,NA,NA
"5135","Valparaíso","Mujer","4112",199108,350000,NA
"5136","Valparaíso","Mujer","4113",233551,290088,358824
"5137","Valparaíso","Mujer","4115",318684,316193,354612
"5138","Valparaíso","Mujer","4121",261316,312539,400589
"5139","Valparaíso","Mujer","4122",342255,301612,320000
"5140","Valparaíso","Mujer","4131",315004,227319,266178
"5141","Valparaíso","Mujer","4132",294730,272169,376603
"5142","Valparaíso","Mujer","4133",717198,488741,340811
"5143","Valparaíso","Mujer","4141",165840,240000,343529
"5144","Valparaíso","Mujer","4142",88100,NA,250000
"5145","Valparaíso","Mujer","4143",195130,289365,434921
"5146","Valparaíso","Mujer","4190",399794,330137,368333
"5147","Valparaíso","Mujer","4211",208502,214574,251146
"5148","Valparaíso","Mujer","4213",251620,210000,442105
"5149","Valparaíso","Mujer","4215",167651,544742,143220
"5150","Valparaíso","Mujer","4221",218800,240691,NA
"5151","Valparaíso","Mujer","4222",237588,217461,303295
"5152","Valparaíso","Mujer","4223",251143,354755,253262
"5153","Valparaíso","Mujer","5111",415720,202551,292687
"5154","Valparaíso","Mujer","5113",525120,283041,372335
"5155","Valparaíso","Mujer","5122",211274,183192,234903
"5156","Valparaíso","Mujer","5123",147802,182186,197064
"5157","Valparaíso","Mujer","5131",165916,182434,227463
"5158","Valparaíso","Mujer","5132",275536,257173,298854
"5159","Valparaíso","Mujer","5133",139858,216847,229454
"5160","Valparaíso","Mujer","5139",328200,80000,201052
"5161","Valparaíso","Mujer","5141",416003,213791,289858
"5162","Valparaíso","Mujer","5151",132627,NA,256426
"5163","Valparaíso","Mujer","5152",132627,150000,350000
"5164","Valparaíso","Mujer","5162",492300,443239,650022
"5165","Valparaíso","Mujer","5220",204470,235580,250244
"5166","Valparaíso","Mujer","5230",179940,134399,190458
"5167","Valparaíso","Mujer","6111",349407,261419,231846
"5168","Valparaíso","Mujer","6112",176089,221625,229467
"5169","Valparaíso","Mujer","6113",202527,197689,221250
"5170","Valparaíso","Mujer","6121",129767,147477,100000
"5171","Valparaíso","Mujer","6122",32820,160571,270000
"5172","Valparaíso","Mujer","6129",308100,NA,NA
"5173","Valparaíso","Mujer","6141",205400,NA,NA
"5174","Valparaíso","Mujer","6152",131280,NA,136575
"5175","Valparaíso","Mujer","6210",205400,83803,NA
"5176","Valparaíso","Mujer","7111",382900,150000,NA
"5177","Valparaíso","Mujer","7124",260632,NA,308262
"5178","Valparaíso","Mujer","7129",290651,NA,400000
"5179","Valparaíso","Mujer","7132",246480,250000,133000
"5180","Valparaíso","Mujer","7231",821600,220000,NA
"5181","Valparaíso","Mujer","7311",234774,NA,NA
"5182","Valparaíso","Mujer","7324",51350,NA,NA
"5183","Valparaíso","Mujer","7331",279759,191170,95970
"5184","Valparaíso","Mujer","7332",229991,89327,114104
"5185","Valparaíso","Mujer","7411",185980,172101,168210
"5186","Valparaíso","Mujer","7412",391712,135276,200583
"5187","Valparaíso","Mujer","7414",193909,180723,239000
"5188","Valparaíso","Mujer","7415",204578,220000,NA
"5189","Valparaíso","Mujer","7432",127456,94100,85149
"5190","Valparaíso","Mujer","7433",100716,110346,115383
"5191","Valparaíso","Mujer","7436",75887,109161,96554
"5192","Valparaíso","Mujer","8163",54700,199091,NA
"5193","Valparaíso","Mujer","8221",218800,NA,321412
"5194","Valparaíso","Mujer","8262",237568,NA,280000
"5195","Valparaíso","Mujer","8290",160961,212160,303333
"5196","Valparaíso","Mujer","8322",836985,462865,319099
"5197","Valparaíso","Mujer","8323",381409,554513,400000
"5198","Valparaíso","Mujer","8324",218800,508384,413242
"5199","Valparaíso","Mujer","8332",2875600,NA,NA
"5200","Valparaíso","Mujer","8340",207860,NA,NA
"5201","Valparaíso","Mujer","9111",213606,115505,163781
"5202","Valparaíso","Mujer","9112",143827,106786,116640
"5203","Valparaíso","Mujer","9113",128269,113225,151436
"5204","Valparaíso","Mujer","9131",148024,150253,186323
"5205","Valparaíso","Mujer","9132",273089,188765,205160
"5206","Valparaíso","Mujer","9133",268688,115957,150851
"5207","Valparaíso","Mujer","9141",209018,211436,96000
"5208","Valparaíso","Mujer","9151",103665,138776,196362
"5209","Valparaíso","Mujer","9152",189920,201088,211989
"5210","Valparaíso","Mujer","9162",122097,138520,189123
"5211","Valparaíso","Mujer","9211",186210,193680,240460
"5212","Valparaíso","Mujer","9212",116995,77870,NA
"5213","Valparaíso","Mujer","9213",43760,NA,350000
"5214","Valparaíso","Mujer","9313",196920,200000,285714
"5215","Valparaíso","Mujer","9322",146502,125975,226017
"5216","Valparaíso","Mujer","9331",65640,NA,NA
"5217","Valparaíso","Mujer","9333",163891,NA,240000
"5218","Valparaíso","Mujer","9999",349003,138342,300588
"5219","Coquimbo","Hombre","1229",1203400,1217133,999412
"5220","Coquimbo","Hombre","1233",1094000,NA,NA
"5221","Coquimbo","Hombre","1311",1186042,1136892,448670
"5222","Coquimbo","Hombre","1313",1027000,300000,2376210
"5223","Coquimbo","Hombre","1314",710721,557920,586239
"5224","Coquimbo","Hombre","1315",1085686,1437379,1071642
"5225","Coquimbo","Hombre","1317",2606484,1217689,889526
"5226","Coquimbo","Hombre","1319",1599087,915132,1116853
"5227","Coquimbo","Hombre","2112",875200,NA,NA
"5228","Coquimbo","Hombre","2113",975941,430000,1157143
"5229","Coquimbo","Hombre","2114",1611325,384056,NA
"5230","Coquimbo","Hombre","2131",367231,421232,NA
"5231","Coquimbo","Hombre","2132",469376,544902,609459
"5232","Coquimbo","Hombre","2141",382900,1759226,1392693
"5233","Coquimbo","Hombre","2142",887524,1084889,1006396
"5234","Coquimbo","Hombre","2144",568041,2700000,1371831
"5235","Coquimbo","Hombre","2145",1830862,795526,1079228
"5236","Coquimbo","Hombre","2146",1032644,NA,NA
"5237","Coquimbo","Hombre","2147",1592774,1735399,1963487
"5238","Coquimbo","Hombre","2149",1188000,1102909,1223188
"5239","Coquimbo","Hombre","2211",718900,2500000,NA
"5240","Coquimbo","Hombre","2213",1261026,725272,508122
"5241","Coquimbo","Hombre","2221",3282000,1550327,2398710
"5242","Coquimbo","Hombre","2222",1094000,1500000,NA
"5243","Coquimbo","Hombre","2223",719946,600000,828947
"5244","Coquimbo","Hombre","2229",1094000,NA,NA
"5245","Coquimbo","Hombre","2230",656400,844700,875301
"5246","Coquimbo","Hombre","2310",179140,767867,1152022
"5247","Coquimbo","Hombre","2320",529235,792061,708000
"5248","Coquimbo","Hombre","2331",653060,644384,613716
"5249","Coquimbo","Hombre","2351",875200,NA,463725
"5250","Coquimbo","Hombre","2352",741606,NA,700000
"5251","Coquimbo","Hombre","2359",778163,425121,574183
"5252","Coquimbo","Hombre","2411",767025,604004,940687
"5253","Coquimbo","Hombre","2419",541816,2431779,779012
"5254","Coquimbo","Hombre","2421",1186220,498767,1232850
"5255","Coquimbo","Hombre","2432",98460,NA,495000
"5256","Coquimbo","Hombre","2441",1070611,NA,NA
"5257","Coquimbo","Hombre","2445",809560,684212,736240
"5258","Coquimbo","Hombre","2446",547000,713468,822020
"5259","Coquimbo","Hombre","2451",196920,991176,646250
"5260","Coquimbo","Hombre","2452",547000,NA,800000
"5261","Coquimbo","Hombre","2455",138938,NA,NA
"5262","Coquimbo","Hombre","3112",390347,349953,962462
"5263","Coquimbo","Hombre","3114",562475,813109,588986
"5264","Coquimbo","Hombre","3115",188610,567412,721978
"5265","Coquimbo","Hombre","3116",901456,NA,NA
"5266","Coquimbo","Hombre","3117",587495,1561702,1560000
"5267","Coquimbo","Hombre","3118",875200,725651,600000
"5268","Coquimbo","Hombre","3121",448541,320022,1047634
"5269","Coquimbo","Hombre","3122",820500,573214,293978
"5270","Coquimbo","Hombre","3131",1027000,174205,247248
"5271","Coquimbo","Hombre","3152",552973,777684,894412
"5272","Coquimbo","Hombre","3212",705597,600000,400000
"5273","Coquimbo","Hombre","3213",821600,NA,663975
"5274","Coquimbo","Hombre","3231",533405,572677,506799
"5275","Coquimbo","Hombre","3411",950932,642010,844769
"5276","Coquimbo","Hombre","3413",1313480,200000,1297333
"5277","Coquimbo","Hombre","3415",449238,574350,1019903
"5278","Coquimbo","Hombre","3417",295380,NA,NA
"5279","Coquimbo","Hombre","3431",395595,671386,724496
"5280","Coquimbo","Hombre","3433",348364,500000,582418
"5281","Coquimbo","Hombre","3439",492088,971569,498574
"5282","Coquimbo","Hombre","3441",328200,NA,NA
"5283","Coquimbo","Hombre","3449",306460,917379,NA
"5284","Coquimbo","Hombre","3450",1312800,400000,589302
"5285","Coquimbo","Hombre","3471",287012,375979,710231
"5286","Coquimbo","Hombre","3472",164583,NA,342450
"5287","Coquimbo","Hombre","3473",324710,180804,220764
"5288","Coquimbo","Hombre","3475",119854,400000,180799
"5289","Coquimbo","Hombre","4115",437015,567597,345278
"5290","Coquimbo","Hombre","4121",748668,412019,497478
"5291","Coquimbo","Hombre","4131",314876,375698,432971
"5292","Coquimbo","Hombre","4132",690701,NA,681060
"5293","Coquimbo","Hombre","4133",437600,492143,433459
"5294","Coquimbo","Hombre","4142",176169,290045,267424
"5295","Coquimbo","Hombre","4190",831667,401319,493357
"5296","Coquimbo","Hombre","4211",130352,231079,280560
"5297","Coquimbo","Hombre","4212",159724,NA,NA
"5298","Coquimbo","Hombre","4215",196920,410449,NA
"5299","Coquimbo","Hombre","4222",336056,350047,445474
"5300","Coquimbo","Hombre","4223",273500,NA,NA
"5301","Coquimbo","Hombre","5112",201822,181764,240644
"5302","Coquimbo","Hombre","5113",185980,325309,314670
"5303","Coquimbo","Hombre","5121",8216000,442781,602564
"5304","Coquimbo","Hombre","5122",290374,358429,317540
"5305","Coquimbo","Hombre","5123",224127,203817,244793
"5306","Coquimbo","Hombre","5131",336393,287621,300068
"5307","Coquimbo","Hombre","5152",20540,25000,NA
"5308","Coquimbo","Hombre","5162",650138,588256,544053
"5309","Coquimbo","Hombre","5163",492300,613982,900000
"5310","Coquimbo","Hombre","5169",656400,278726,339363
"5311","Coquimbo","Hombre","5220",259094,311336,355554
"5312","Coquimbo","Hombre","5230",214021,571662,334235
"5313","Coquimbo","Hombre","6111",284228,364022,261022
"5314","Coquimbo","Hombre","6112",201988,261246,212580
"5315","Coquimbo","Hombre","6113",201905,215268,247228
"5316","Coquimbo","Hombre","6114",413532,NA,240256
"5317","Coquimbo","Hombre","6121",246408,180118,196208
"5318","Coquimbo","Hombre","6122",200800,NA,700000
"5319","Coquimbo","Hombre","6123",164924,NA,NA
"5320","Coquimbo","Hombre","6124",373828,NA,NA
"5321","Coquimbo","Hombre","6129",184860,250000,80038
"5322","Coquimbo","Hombre","6152",326956,250668,264718
"5323","Coquimbo","Hombre","6210",321390,137275,206622
"5324","Coquimbo","Hombre","7111",587837,538438,489114
"5325","Coquimbo","Hombre","7112",362288,310438,443119
"5326","Coquimbo","Hombre","7113",310422,393414,NA
"5327","Coquimbo","Hombre","7122",278588,300918,387591
"5328","Coquimbo","Hombre","7123",395973,450841,361870
"5329","Coquimbo","Hombre","7124",342493,304981,400040
"5330","Coquimbo","Hombre","7129",448881,571324,486100
"5331","Coquimbo","Hombre","7131",199108,500000,111183
"5332","Coquimbo","Hombre","7132",251620,309134,297988
"5333","Coquimbo","Hombre","7133",280448,NA,574484
"5334","Coquimbo","Hombre","7135",191450,350000,NA
"5335","Coquimbo","Hombre","7136",368908,326371,333976
"5336","Coquimbo","Hombre","7137",494408,312514,466268
"5337","Coquimbo","Hombre","7141",309645,338047,254010
"5338","Coquimbo","Hombre","7212",399852,426540,446903
"5339","Coquimbo","Hombre","7214",738370,390438,669655
"5340","Coquimbo","Hombre","7216",616200,250000,288539
"5341","Coquimbo","Hombre","7221",358210,10000,NA
"5342","Coquimbo","Hombre","7222",231480,344604,447162
"5343","Coquimbo","Hombre","7231",431847,417695,319873
"5344","Coquimbo","Hombre","7233",644366,528728,700187
"5345","Coquimbo","Hombre","7241",377021,485200,587575
"5346","Coquimbo","Hombre","7242",156752,537091,339674
"5347","Coquimbo","Hombre","7243",619772,388443,519242
"5348","Coquimbo","Hombre","7245",240680,423916,578010
"5349","Coquimbo","Hombre","7311",547000,350000,660537
"5350","Coquimbo","Hombre","7313",199108,NA,NA
"5351","Coquimbo","Hombre","7321",513500,NA,NA
"5352","Coquimbo","Hombre","7323",306320,NA,NA
"5353","Coquimbo","Hombre","7331",320502,114824,117565
"5354","Coquimbo","Hombre","7343",246480,NA,100000
"5355","Coquimbo","Hombre","7411",224617,251423,275488
"5356","Coquimbo","Hombre","7412",322993,211784,324410
"5357","Coquimbo","Hombre","7422",612952,285713,331517
"5358","Coquimbo","Hombre","7433",308100,214641,NA
"5359","Coquimbo","Hombre","7437",196920,300000,335294
"5360","Coquimbo","Hombre","7442",281931,NA,NA
"5361","Coquimbo","Hombre","8111",560260,747967,654998
"5362","Coquimbo","Hombre","8112",705009,567606,535183
"5363","Coquimbo","Hombre","8113",469015,807305,539637
"5364","Coquimbo","Hombre","8121",630080,300000,NA
"5365","Coquimbo","Hombre","8124",601700,NA,NA
"5366","Coquimbo","Hombre","8153",437600,NA,170000
"5367","Coquimbo","Hombre","8159",270587,NA,577857
"5368","Coquimbo","Hombre","8162",273500,NA,257043
"5369","Coquimbo","Hombre","8163",174222,223684,361538
"5370","Coquimbo","Hombre","8211",248938,555798,324163
"5371","Coquimbo","Hombre","8212",218800,200000,350000
"5372","Coquimbo","Hombre","8231",218800,NA,687209
"5373","Coquimbo","Hombre","8251",765800,NA,NA
"5374","Coquimbo","Hombre","8266",199108,NA,NA
"5375","Coquimbo","Hombre","8271",240680,411344,300000
"5376","Coquimbo","Hombre","8273",218800,NA,NA
"5377","Coquimbo","Hombre","8278",328200,319938,600000
"5378","Coquimbo","Hombre","8286",273500,NA,350000
"5379","Coquimbo","Hombre","8290",354651,258992,450000
"5380","Coquimbo","Hombre","8312",199108,NA,NA
"5381","Coquimbo","Hombre","8322",461551,303618,352092
"5382","Coquimbo","Hombre","8323",403160,351156,371811
"5383","Coquimbo","Hombre","8324",396508,423276,469162
"5384","Coquimbo","Hombre","8331",221005,286139,438185
"5385","Coquimbo","Hombre","8332",482504,400381,418655
"5386","Coquimbo","Hombre","8333",522907,385485,446722
"5387","Coquimbo","Hombre","8340",410250,266915,600000
"5388","Coquimbo","Hombre","9111",178063,255291,219338
"5389","Coquimbo","Hombre","9112",499005,271121,218967
"5390","Coquimbo","Hombre","9132",219225,162132,268549
"5391","Coquimbo","Hombre","9133",196920,170000,1000000
"5392","Coquimbo","Hombre","9141",260372,304467,290632
"5393","Coquimbo","Hombre","9142",309129,184020,281957
"5394","Coquimbo","Hombre","9151",239203,289258,308792
"5395","Coquimbo","Hombre","9152",267238,287138,319326
"5396","Coquimbo","Hombre","9161",382900,NA,261530
"5397","Coquimbo","Hombre","9211",186852,209472,263933
"5398","Coquimbo","Hombre","9213",256288,144259,307570
"5399","Coquimbo","Hombre","9311",364134,412859,369898
"5400","Coquimbo","Hombre","9312",288092,226301,292784
"5401","Coquimbo","Hombre","9313",234876,279458,299376
"5402","Coquimbo","Hombre","9322",166696,165395,275277
"5403","Coquimbo","Hombre","9333",166831,178465,304607
"5404","Coquimbo","Hombre","9999",503454,333485,458273
"5405","Coquimbo","Mujer","1311",3081000,NA,225676
"5406","Coquimbo","Mujer","1314",400488,260865,239444
"5407","Coquimbo","Mujer","1315",704597,271019,808247
"5408","Coquimbo","Mujer","1316",616200,810152,NA
"5409","Coquimbo","Mujer","1317",6162000,NA,NA
"5410","Coquimbo","Mujer","1319",288447,NA,500000
"5411","Coquimbo","Mujer","2149",893996,1018664,670926
"5412","Coquimbo","Mujer","2213",622137,536634,1048958
"5413","Coquimbo","Mujer","2221",608940,1626708,804240
"5414","Coquimbo","Mujer","2230",620242,879227,1001274
"5415","Coquimbo","Mujer","2310",547000,632775,695914
"5416","Coquimbo","Mujer","2320",492801,622425,573795
"5417","Coquimbo","Mujer","2331",461180,537174,569614
"5418","Coquimbo","Mujer","2332",704192,477709,500756
"5419","Coquimbo","Mujer","2340",538189,527095,797030
"5420","Coquimbo","Mujer","2351",542446,900000,744596
"5421","Coquimbo","Mujer","2352",184213,NA,NA
"5422","Coquimbo","Mujer","2411",657297,401160,581720
"5423","Coquimbo","Mujer","2412",196920,800000,NA
"5424","Coquimbo","Mujer","2419",334867,600658,766717
"5425","Coquimbo","Mujer","2421",437600,500000,761421
"5426","Coquimbo","Mujer","2429",656400,900000,NA
"5427","Coquimbo","Mujer","2441",458606,NA,NA
