"","provincia","sex","occupation","2011","2013","2015"
"1570","Cautín","Hombre","5122",341391,453662,274495
"1571","Cautín","Hombre","5123",181137,193669,174044
"1572","Cautín","Hombre","5131",201840,211141,400657
"1573","Cautín","Hombre","5132",765800,411616,451681
"1574","Cautín","Hombre","5141",303396,127483,236857
"1575","Cautín","Hombre","5162",447527,681875,719995
"1576","Cautín","Hombre","5169",258913,308537,NA
"1577","Cautín","Hombre","5220",261541,283499,357955
"1578","Cautín","Hombre","5230",294413,256965,244547
"1579","Cautín","Hombre","6111",228740,426735,166312
"1580","Cautín","Hombre","6112",201143,256906,276542
"1581","Cautín","Hombre","6113",234982,186293,190258
"1582","Cautín","Hombre","6114",250661,NA,NA
"1583","Cautín","Hombre","6121",286333,252655,240691
"1584","Cautín","Hombre","6122",159724,NA,NA
"1585","Cautín","Hombre","6123",433477,239604,257378
"1586","Cautín","Hombre","6129",175040,250000,398133
"1587","Cautín","Hombre","6130",513500,111866,251280
"1588","Cautín","Hombre","6141",191676,146932,180606
"1589","Cautín","Hombre","6142",174754,69688,NA
"1590","Cautín","Hombre","6151",330855,232939,267076
"1591","Cautín","Hombre","6152",197632,85552,NA
"1592","Cautín","Hombre","6154",251620,NA,NA
"1593","Cautín","Hombre","6210",227511,74149,82204
"1594","Cautín","Hombre","7111",248494,1244037,180000
"1595","Cautín","Hombre","7122",276820,249838,358472
"1596","Cautín","Hombre","7123",328200,214629,180000
"1597","Cautín","Hombre","7124",252961,230068,278939
"1598","Cautín","Hombre","7129",449890,459255,335494
"1599","Cautín","Hombre","7131",273500,150000,NA
"1600","Cautín","Hombre","7132",220330,244442,256300
"1601","Cautín","Hombre","7133",395144,NA,NA
"1602","Cautín","Hombre","7136",236001,270201,288607
"1603","Cautín","Hombre","7137",261887,241589,297625
"1604","Cautín","Hombre","7141",212720,232683,199720
"1605","Cautín","Hombre","7142",342273,189424,324000
"1606","Cautín","Hombre","7212",346639,234567,316401
"1607","Cautín","Hombre","7214",207520,292951,137528
"1608","Cautín","Hombre","7221",184860,70000,268717
"1609","Cautín","Hombre","7222",513500,147865,NA
"1610","Cautín","Hombre","7231",235229,286058,230978
"1611","Cautín","Hombre","7233",312546,270416,299276
"1612","Cautín","Hombre","7241",321760,195357,503429
"1613","Cautín","Hombre","7243",220140,255771,197956
"1614","Cautín","Hombre","7244",202390,170000,NA
"1615","Cautín","Hombre","7245",199108,352415,268914
"1616","Cautín","Hombre","7313",382788,192505,250000
"1617","Cautín","Hombre","7324",183706,NA,NA
"1618","Cautín","Hombre","7331",307552,243418,189668
"1619","Cautín","Hombre","7332",346963,350000,186755
"1620","Cautín","Hombre","7345",402444,190000,NA
"1621","Cautín","Hombre","7411",182829,243375,178667
"1622","Cautín","Hombre","7412",173973,210883,245270
"1623","Cautín","Hombre","7413",196920,NA,NA
"1624","Cautín","Hombre","7414",202872,NA,NA
"1625","Cautín","Hombre","7421",196920,188228,NA
"1626","Cautín","Hombre","7422",298827,271180,258586
"1627","Cautín","Hombre","7423",192240,221352,277011
"1628","Cautín","Hombre","7435",199108,NA,NA
"1629","Cautín","Hombre","7437",152896,248743,231240
"1630","Cautín","Hombre","7442",293851,192065,174376
"1631","Cautín","Hombre","8111",634520,NA,NA
"1632","Cautín","Hombre","8112",196920,630484,504678
"1633","Cautín","Hombre","8121",199108,150000,600000
"1634","Cautín","Hombre","8122",199108,200000,NA
"1635","Cautín","Hombre","8141",601700,210000,262153
"1636","Cautín","Hombre","8162",192393,300000,326000
"1637","Cautín","Hombre","8163",290344,228774,217952
"1638","Cautín","Hombre","8212",376039,NA,NA
"1639","Cautín","Hombre","8231",4376,180000,60000
"1640","Cautín","Hombre","8232",196920,400000,NA
"1641","Cautín","Hombre","8240",213790,247490,NA
"1642","Cautín","Hombre","8261",273500,NA,NA
"1643","Cautín","Hombre","8271",328506,157234,241854
"1644","Cautín","Hombre","8272",295380,272115,249523
"1645","Cautín","Hombre","8273",196920,210000,213615
"1646","Cautín","Hombre","8274",301422,NA,393703
"1647","Cautín","Hombre","8275",164100,NA,200000
"1648","Cautín","Hombre","8290",349186,272742,357669
"1649","Cautín","Hombre","8312",185980,NA,661111
"1650","Cautín","Hombre","8322",307405,282105,359063
"1651","Cautín","Hombre","8323",401513,305855,420869
"1652","Cautín","Hombre","8324",363107,374743,403130
"1653","Cautín","Hombre","8331",216603,248139,279640
"1654","Cautín","Hombre","8332",292971,292498,308670
"1655","Cautín","Hombre","8333",509793,254545,323760
"1656","Cautín","Hombre","8334",294883,281143,NA
"1657","Cautín","Hombre","8340",1117344,NA,NA
"1658","Cautín","Hombre","9111",349499,110622,154646
"1659","Cautín","Hombre","9112",302261,133513,126571
"1660","Cautín","Hombre","9132",187236,190593,266348
"1661","Cautín","Hombre","9141",196181,286538,274668
"1662","Cautín","Hombre","9142",131280,220000,164176
"1663","Cautín","Hombre","9151",118776,226543,272156
"1664","Cautín","Hombre","9152",237258,250274,277279
"1665","Cautín","Hombre","9153",196920,244741,246503
"1666","Cautín","Hombre","9161",197348,190500,93961
"1667","Cautín","Hombre","9162",176738,183313,167481
"1668","Cautín","Hombre","9211",172412,187944,218950
"1669","Cautín","Hombre","9212",206218,201819,201409
"1670","Cautín","Hombre","9213",295129,NA,NA
"1671","Cautín","Hombre","9311",317260,NA,NA
"1672","Cautín","Hombre","9312",284930,223295,231732
"1673","Cautín","Hombre","9313",264690,197625,239185
"1674","Cautín","Hombre","9322",160006,129851,159199
"1675","Cautín","Hombre","9331",369720,NA,NA
"1676","Cautín","Hombre","9333",195574,134784,211299
"1677","Cautín","Hombre","9999",349447,137800,214479
"1678","Cautín","Mujer","0110",678280,NA,NA
"1679","Cautín","Mujer","1130",492300,NA,NA
"1680","Cautín","Mujer","1229",783382,446452,1287037
"1681","Cautín","Mujer","1311",154050,1886316,NA
"1682","Cautín","Mujer","1312",123240,450350,250000
"1683","Cautín","Mujer","1314",504911,211776,264273
"1684","Cautín","Mujer","1315",341833,454472,276649
"1685","Cautín","Mujer","1316",2054000,671999,300000
"1686","Cautín","Mujer","1317",205400,NA,730000
"1687","Cautín","Mujer","1318",408310,600000,NA
"1688","Cautín","Mujer","1319",482428,600000,480000
"1689","Cautín","Mujer","2114",612640,NA,NA
"1690","Cautín","Mujer","2131",601700,700000,732464
"1691","Cautín","Mujer","2141",1075545,NA,600000
"1692","Cautín","Mujer","2142",492300,1234857,455096
"1693","Cautín","Mujer","2149",502723,666754,960598
"1694","Cautín","Mujer","2213",1299082,505796,910537
"1695","Cautín","Mujer","2221",648173,2063368,1964596
"1696","Cautín","Mujer","2229",328200,NA,630965
"1697","Cautín","Mujer","2230",658170,771295,1157082
"1698","Cautín","Mujer","2310",640573,693383,1787211
"1699","Cautín","Mujer","2320",623567,530662,722256
"1700","Cautín","Mujer","2331",466667,520304,551310
"1701","Cautín","Mujer","2332",433612,522223,629343
"1702","Cautín","Mujer","2340",583912,554530,529041
"1703","Cautín","Mujer","2351",382900,NA,425976
"1704","Cautín","Mujer","2352",302905,120000,244000
"1705","Cautín","Mujer","2411",1641000,508411,786926
"1706","Cautín","Mujer","2419",300680,814593,745057
"1707","Cautín","Mujer","2421",1397396,897890,1053036
"1708","Cautín","Mujer","2432",225348,NA,NA
"1709","Cautín","Mujer","2441",1136954,NA,NA
"1710","Cautín","Mujer","2444",218800,NA,NA
"1711","Cautín","Mujer","2446",764622,1914729,573955
"1712","Cautín","Mujer","2451",334499,100000,503604
"1713","Cautín","Mujer","2460",382900,NA,500000
"1714","Cautín","Mujer","3121",218800,350000,NA
"1715","Cautín","Mujer","3131",126001,100000,200000
"1716","Cautín","Mujer","3152",382900,NA,300610
"1717","Cautín","Mujer","3213",273500,NA,412500
"1718","Cautín","Mujer","3225",382900,266921,219635
"1719","Cautín","Mujer","3226",452470,900000,2317785
"1720","Cautín","Mujer","3231",370342,357562,332023
"1721","Cautín","Mujer","3242",102700,445455,NA
"1722","Cautín","Mujer","3310",256040,353621,324135
"1723","Cautín","Mujer","3320",395632,234404,269971
"1724","Cautín","Mujer","3330",168830,300000,449723
"1725","Cautín","Mujer","3340",240680,266244,125113
"1726","Cautín","Mujer","3411",502127,380701,700000
"1727","Cautín","Mujer","3412",218800,524917,380000
"1728","Cautín","Mujer","3413",2596993,333806,NA
"1729","Cautín","Mujer","3415",328200,351298,168736
"1730","Cautín","Mujer","3431",260145,694034,352308
"1731","Cautín","Mujer","3432",437600,284294,359152
"1732","Cautín","Mujer","3433",364174,386842,396881
"1733","Cautín","Mujer","3439",362404,400000,487559
"1734","Cautín","Mujer","3444",616286,NA,750000
"1735","Cautín","Mujer","3471",438038,317589,279365
"1736","Cautín","Mujer","3472",49230,NA,205000
"1737","Cautín","Mujer","3475",111858,NA,NA
"1738","Cautín","Mujer","4115",251333,300154,313519
"1739","Cautín","Mujer","4121",213042,572435,306981
"1740","Cautín","Mujer","4122",458687,406977,469079
"1741","Cautín","Mujer","4131",51999,273401,289620
"1742","Cautín","Mujer","4141",240680,190216,258398
"1743","Cautín","Mujer","4190",266372,343829,258438
"1744","Cautín","Mujer","4211",245452,257131,214352
"1745","Cautín","Mujer","4212",199108,350000,NA
"1746","Cautín","Mujer","4213",328200,NA,NA
"1747","Cautín","Mujer","4215",87520,213751,340000
"1748","Cautín","Mujer","4222",251690,315111,253905
"1749","Cautín","Mujer","4223",170114,574371,261333
"1750","Cautín","Mujer","5111",230834,200000,600000
"1751","Cautín","Mujer","5112",65640,227344,NA
"1752","Cautín","Mujer","5113",209295,NA,100000
"1753","Cautín","Mujer","5122",181770,187880,221693
"1754","Cautín","Mujer","5123",186540,182506,197435
"1755","Cautín","Mujer","5131",183569,168258,216595
"1756","Cautín","Mujer","5132",211681,304279,491583
"1757","Cautín","Mujer","5133",84771,128766,184022
"1758","Cautín","Mujer","5141",272212,181817,194579
"1759","Cautín","Mujer","5163",273500,490787,881056
"1760","Cautín","Mujer","5220",214317,199810,258758
"1761","Cautín","Mujer","5230",210474,98658,200677
"1762","Cautín","Mujer","6111",138553,165062,123772
"1763","Cautín","Mujer","6112",530974,181850,137637
"1764","Cautín","Mujer","6113",221788,98982,107501
"1765","Cautín","Mujer","6121",92923,87589,262232
"1766","Cautín","Mujer","6141",215472,50000,176006
"1767","Cautín","Mujer","6151",365443,148054,305673
"1768","Cautín","Mujer","6152",20540,NA,NA
"1769","Cautín","Mujer","6210",51350,35091,68834
"1770","Cautín","Mujer","7124",127361,NA,350000
"1771","Cautín","Mujer","7331",225246,88931,165845
"1772","Cautín","Mujer","7332",94363,50310,94400
"1773","Cautín","Mujer","7411",207860,300000,191000
"1774","Cautín","Mujer","7412",99279,150554,159059
"1775","Cautín","Mujer","7414",196920,NA,250000
"1776","Cautín","Mujer","7432",82160,48128,52866
"1777","Cautín","Mujer","7433",182992,126694,82779
"1778","Cautín","Mujer","7436",196733,93063,324168
"1779","Cautín","Mujer","7437",43760,190000,200000
"1780","Cautín","Mujer","8231",1027000,NA,NA
"1781","Cautín","Mujer","8264",153160,NA,232500
"1782","Cautín","Mujer","8271",218800,80000,305067
"1783","Cautín","Mujer","8272",199108,NA,271739
"1784","Cautín","Mujer","8290",199108,170628,150000
"1785","Cautín","Mujer","8322",1581294,262083,190709
"1786","Cautín","Mujer","8323",737222,NA,NA
"1787","Cautín","Mujer","9111",142986,114932,135380
"1788","Cautín","Mujer","9112",231693,87557,83222
"1789","Cautín","Mujer","9113",143997,54360,126743
"1790","Cautín","Mujer","9131",124285,147782,160574
"1791","Cautín","Mujer","9132",145427,178632,212948
"1792","Cautín","Mujer","9133",37165,128545,76182
"1793","Cautín","Mujer","9141",109400,NA,252000
"1794","Cautín","Mujer","9152",131500,187735,236845
"1795","Cautín","Mujer","9162",200136,210000,166605
"1796","Cautín","Mujer","9211",130979,165019,204792
"1797","Cautín","Mujer","9213",173079,NA,NA
"1798","Cautín","Mujer","9312",131280,270000,NA
"1799","Cautín","Mujer","9313",711100,NA,234387
"1800","Cautín","Mujer","9322",166321,75633,146453
"1801","Cautín","Mujer","9999",97120,96058,50000
"1802","Chañaral","Hombre","0110",470257,NA,NA
"1803","Chañaral","Hombre","1210",821600,NA,NA
"1804","Chañaral","Hombre","1311",616200,NA,NA
"1805","Chañaral","Hombre","1314",458975,225000,485549
"1806","Chañaral","Hombre","1315",1232400,400000,1412500
"1807","Chañaral","Hombre","1317",4108000,2000000,600000
"1808","Chañaral","Hombre","2114",437600,NA,NA
"1809","Chañaral","Hombre","2132",492300,NA,NA
"1810","Chañaral","Hombre","2141",711100,NA,1226667
"1811","Chañaral","Hombre","2142",1641000,NA,NA
"1812","Chañaral","Hombre","2145",3282000,2000000,640964
"1813","Chañaral","Hombre","2149",686362,1170149,600000
"1814","Chañaral","Hombre","2331",639606,NA,881818
"1815","Chañaral","Hombre","2352",470420,NA,820000
"1816","Chañaral","Hombre","2412",984600,NA,NA
"1817","Chañaral","Hombre","2419",809201,NA,NA
"1818","Chañaral","Hombre","2421",2188000,NA,NA
"1819","Chañaral","Hombre","3112",875200,NA,NA
"1820","Chañaral","Hombre","3117",969362,NA,400000
"1821","Chañaral","Hombre","3121",547000,NA,695000
"1822","Chañaral","Hombre","3131",718900,NA,40000
"1823","Chañaral","Hombre","3152",1312800,395781,600000
"1824","Chañaral","Hombre","3231",619562,NA,NA
"1825","Chañaral","Hombre","3310",754860,NA,NA
"1826","Chañaral","Hombre","3411",2188000,NA,NA
"1827","Chañaral","Hombre","3431",520772,NA,461028
"1828","Chañaral","Hombre","3439",560546,NA,374211
"1829","Chañaral","Hombre","3475",437600,NA,300000
"1830","Chañaral","Hombre","4115",273500,NA,NA
"1831","Chañaral","Hombre","4121",382900,365591,377778
"1832","Chañaral","Hombre","4131",545232,566459,279918
"1833","Chañaral","Hombre","4132",382900,NA,350000
"1834","Chañaral","Hombre","4133",505115,451452,750000
"1835","Chañaral","Hombre","4190",1139877,430000,700000
"1836","Chañaral","Hombre","4211",199108,NA,300000
"1837","Chañaral","Hombre","4222",262560,600000,NA
"1838","Chañaral","Hombre","5122",350080,330667,284727
"1839","Chañaral","Hombre","5141",992575,NA,300000
"1840","Chañaral","Hombre","5163",422284,NA,487727
"1841","Chañaral","Hombre","5169",199108,NA,NA
"1842","Chañaral","Hombre","5220",327902,249661,522576
"1843","Chañaral","Hombre","6152",373828,330958,158000
"1844","Chañaral","Hombre","7111",605813,423013,491572
"1845","Chañaral","Hombre","7112",410506,700000,NA
"1846","Chañaral","Hombre","7122",345763,257500,393114
"1847","Chañaral","Hombre","7124",397174,499231,327602
"1848","Chañaral","Hombre","7129",656400,272308,757692
"1849","Chañaral","Hombre","7132",246480,NA,380000
"1850","Chañaral","Hombre","7136",317260,NA,517021
"1851","Chañaral","Hombre","7137",463708,673669,547000
"1852","Chañaral","Hombre","7141",1129700,NA,120000
"1853","Chañaral","Hombre","7212",636509,438519,469823
"1854","Chañaral","Hombre","7222",143780,NA,NA
"1855","Chañaral","Hombre","7223",393840,200000,700000
"1856","Chañaral","Hombre","7231",481199,456437,411304
"1857","Chañaral","Hombre","7233",659303,470142,685097
"1858","Chañaral","Hombre","7241",541536,376542,506667
"1859","Chañaral","Hombre","7242",513500,NA,NA
"1860","Chañaral","Hombre","7331",218800,NA,NA
"1861","Chañaral","Hombre","7332",164320,NA,NA
"1862","Chañaral","Hombre","7412",65640,338324,334390
"1863","Chañaral","Hombre","8111",449786,652073,630000
"1864","Chañaral","Hombre","8112",532326,240449,654244
"1865","Chañaral","Hombre","8113",576033,400000,379455
"1866","Chañaral","Hombre","8121",984600,NA,686667
"1867","Chañaral","Hombre","8211",547000,NA,NA
"1868","Chañaral","Hombre","8290",157879,NA,NA
"1869","Chañaral","Hombre","8311",103930,NA,NA
"1870","Chañaral","Hombre","8322",338237,357358,360155
"1871","Chañaral","Hombre","8323",421075,680000,284246
"1872","Chañaral","Hombre","8324",350421,600743,500311
"1873","Chañaral","Hombre","8332",365274,558615,561681
"1874","Chañaral","Hombre","8333",471043,NA,715845
"1875","Chañaral","Hombre","8334",618110,792754,380000
"1876","Chañaral","Hombre","9112",451880,NA,200000
"1877","Chañaral","Hombre","9132",259606,274571,304656
"1878","Chañaral","Hombre","9151",306320,NA,354286
"1879","Chañaral","Hombre","9152",429550,362500,384814
"1880","Chañaral","Hombre","9162",184860,282716,NA
"1881","Chañaral","Hombre","9211",382900,NA,241805
"1882","Chañaral","Hombre","9213",199108,94274,204000
"1883","Chañaral","Hombre","9311",303955,282353,400000
"1884","Chañaral","Hombre","9313",302731,183333,350000
"1885","Chañaral","Hombre","9333",289864,210000,520682
"1886","Chañaral","Hombre","9999",314458,NA,NA
"1887","Chañaral","Mujer","1210",821600,NA,NA
"1888","Chañaral","Mujer","1232",121434,NA,NA
"1889","Chañaral","Mujer","1314",758142,272857,308308
"1890","Chañaral","Mujer","1315",1027000,500000,779762
"1891","Chañaral","Mujer","2141",765800,NA,NA
"1892","Chañaral","Mujer","2142",1728520,1850000,NA
"1893","Chañaral","Mujer","2221",513500,NA,1800000
"1894","Chañaral","Mujer","2230",765800,1100000,825000
"1895","Chañaral","Mujer","2331",589135,698198,643315
"1896","Chañaral","Mujer","2332",408811,620678,566667
"1897","Chañaral","Mujer","2340",328200,NA,644000
"1898","Chañaral","Mujer","2352",492300,NA,NA
"1899","Chañaral","Mujer","2411",547000,NA,360000
"1900","Chañaral","Mujer","2419",547000,NA,1000000
"1901","Chañaral","Mujer","2446",796888,850000,769406
"1902","Chañaral","Mujer","3112",765800,NA,NA
"1903","Chañaral","Mujer","3223",1422200,NA,1400000
"1904","Chañaral","Mujer","3226",88614,NA,300000
"1905","Chañaral","Mujer","3231",343456,416092,NA
"1906","Chañaral","Mujer","3310",382900,NA,246857
"1907","Chañaral","Mujer","3320",296555,242000,251909
"1908","Chañaral","Mujer","3439",309174,NA,982353
"1909","Chañaral","Mujer","3444",437600,NA,342000
"1910","Chañaral","Mujer","4115",402791,289534,314110
"1911","Chañaral","Mujer","4121",478119,600000,552229
"1912","Chañaral","Mujer","4131",656400,NA,374667
"1913","Chañaral","Mujer","4211",239800,237269,305593
"1914","Chañaral","Mujer","4222",251186,318218,242000
"1915","Chañaral","Mujer","5111",322730,280000,NA
