"","comuna","sex","occupation","2011","2013","2015"
"507","Antofagasta","Hombre","8323",382900,483500,450000
"508","Antofagasta","Hombre","8324",437600,561347,600000
"509","Antofagasta","Hombre","8332",461326,800000,671182
"510","Antofagasta","Hombre","8333",875200,366213,600000
"511","Antofagasta","Hombre","8334",327205,613006,450000
"512","Antofagasta","Hombre","8340",437600,NA,350000
"513","Antofagasta","Hombre","9111",241140,292121,600000
"514","Antofagasta","Hombre","9112",240492,228777,304602
"515","Antofagasta","Hombre","9113",296867,573529,NA
"516","Antofagasta","Hombre","9131",131024,170759,NA
"517","Antofagasta","Hombre","9132",289910,300000,330747
"518","Antofagasta","Hombre","9133",211886,NA,NA
"519","Antofagasta","Hombre","9141",228789,391519,600000
"520","Antofagasta","Hombre","9142",452786,162955,240000
"521","Antofagasta","Hombre","9151",317075,313675,295181
"522","Antofagasta","Hombre","9152",306320,300000,274468
"523","Antofagasta","Hombre","9161",371960,NA,NA
"524","Antofagasta","Hombre","9162",273500,NA,353655
"525","Antofagasta","Hombre","9211",325100,233039,350000
"526","Antofagasta","Hombre","9213",256750,300000,NA
"527","Antofagasta","Hombre","9311",438188,345388,508219
"528","Antofagasta","Hombre","9312",452732,209820,400000
"529","Antofagasta","Hombre","9313",320975,300000,231714
"530","Antofagasta","Hombre","9322",281701,159118,221553
"531","Antofagasta","Hombre","9331",718900,NA,NA
"532","Antofagasta","Hombre","9333",306320,350000,402015
"533","Antofagasta","Hombre","9999",359072,700000,NA
"534","Antofagasta","Mujer","0110",1203400,480000,NA
"535","Antofagasta","Mujer","1120",1083060,NA,NA
"536","Antofagasta","Mujer","1229",1285149,1131818,NA
"537","Antofagasta","Mujer","1239",1643200,1000000,NA
"538","Antofagasta","Mujer","1313",3081000,NA,400000
"539","Antofagasta","Mujer","1314",222782,344906,279548
"540","Antofagasta","Mujer","1315",1739414,382000,255829
"541","Antofagasta","Mujer","1317",821600,823077,NA
"542","Antofagasta","Mujer","1318",16432000,494933,NA
"543","Antofagasta","Mujer","1319",821600,500000,NA
"544","Antofagasta","Mujer","2113",533031,1382022,NA
"545","Antofagasta","Mujer","2131",470945,850000,NA
"546","Antofagasta","Mujer","2132",416762,600000,NA
"547","Antofagasta","Mujer","2141",933319,1200000,NA
"548","Antofagasta","Mujer","2142",790871,1073504,1100000
"549","Antofagasta","Mujer","2146",240386,NA,NA
"550","Antofagasta","Mujer","2147",402791,1000000,NA
"551","Antofagasta","Mujer","2148",1520484,NA,NA
"552","Antofagasta","Mujer","2149",1203400,1000000,920192
"553","Antofagasta","Mujer","2211",301246,NA,NA
"554","Antofagasta","Mujer","2213",638896,NA,NA
"555","Antofagasta","Mujer","2221",652272,3355172,1600000
"556","Antofagasta","Mujer","2222",2188000,545570,660092
"557","Antofagasta","Mujer","2223",732980,1600000,NA
"558","Antofagasta","Mujer","2229",562546,NA,767391
"559","Antofagasta","Mujer","2230",656400,1080978,878779
"560","Antofagasta","Mujer","2310",767118,570981,397442
"561","Antofagasta","Mujer","2320",848603,714773,776932
"562","Antofagasta","Mujer","2331",520784,583713,600000
"563","Antofagasta","Mujer","2332",419471,642235,491228
"564","Antofagasta","Mujer","2340",603437,582429,NA
"565","Antofagasta","Mujer","2351",699175,NA,NA
"566","Antofagasta","Mujer","2411",648013,877848,697285
"567","Antofagasta","Mujer","2412",984600,741538,NA
"568","Antofagasta","Mujer","2419",630144,884065,481778
"569","Antofagasta","Mujer","2429",328200,NA,550000
"570","Antofagasta","Mujer","2432",205508,NA,NA
"571","Antofagasta","Mujer","2441",1094000,NA,NA
"572","Antofagasta","Mujer","2442",590760,511075,NA
"573","Antofagasta","Mujer","2445",573048,1025225,600000
"574","Antofagasta","Mujer","2446",602017,621774,687791
"575","Antofagasta","Mujer","2451",765800,397087,864189
"576","Antofagasta","Mujer","2452",875200,NA,NA
"577","Antofagasta","Mujer","2453",205400,NA,NA
"578","Antofagasta","Mujer","2455",656400,NA,NA
"579","Antofagasta","Mujer","3131",780520,NA,NA
"580","Antofagasta","Mujer","3151",437600,300000,800000
"581","Antofagasta","Mujer","3152",530859,774433,725346
"582","Antofagasta","Mujer","3221",459480,1229605,400000
"583","Antofagasta","Mujer","3223",629150,159735,700000
"584","Antofagasta","Mujer","3225",328200,263269,467120
"585","Antofagasta","Mujer","3226",747258,707692,798667
"586","Antofagasta","Mujer","3229",164100,585000,NA
"587","Antofagasta","Mujer","3231",273500,302266,501386
"588","Antofagasta","Mujer","3310",276807,184719,NA
"589","Antofagasta","Mujer","3320",273500,176875,325000
"590","Antofagasta","Mujer","3330",218800,NA,NA
"591","Antofagasta","Mujer","3411",660988,522034,551221
"592","Antofagasta","Mujer","3412",654255,570109,NA
"593","Antofagasta","Mujer","3413",951547,455047,300000
"594","Antofagasta","Mujer","3415",281314,565057,574545
"595","Antofagasta","Mujer","3419",328200,450000,NA
"596","Antofagasta","Mujer","3421",940840,NA,NA
"597","Antofagasta","Mujer","3422",415720,NA,NA
"598","Antofagasta","Mujer","3429",109400,NA,NA
"599","Antofagasta","Mujer","3431",328200,365165,NA
"600","Antofagasta","Mujer","3432",415812,600000,200000
"601","Antofagasta","Mujer","3433",433878,269839,1231868
"602","Antofagasta","Mujer","3439",439829,752941,NA
"603","Antofagasta","Mujer","3442",2188000,NA,NA
"604","Antofagasta","Mujer","3449",470420,337615,386130
"605","Antofagasta","Mujer","3460",185980,469811,NA
"606","Antofagasta","Mujer","3471",110612,278409,8082090
"607","Antofagasta","Mujer","3473",259369,NA,NA
"608","Antofagasta","Mujer","3475",269888,NA,NA
"609","Antofagasta","Mujer","4112",240680,NA,NA
"610","Antofagasta","Mujer","4115",437600,349200,358580
"611","Antofagasta","Mujer","4121",459480,334510,442727
"612","Antofagasta","Mujer","4122",191450,500000,700000
"613","Antofagasta","Mujer","4131",447491,349313,375685
"614","Antofagasta","Mujer","4132",457994,NA,NA
"615","Antofagasta","Mujer","4133",492300,213684,235275
"616","Antofagasta","Mujer","4144",251620,NA,3000000
"617","Antofagasta","Mujer","4190",352034,361892,562970
"618","Antofagasta","Mujer","4211",218800,221650,346059
"619","Antofagasta","Mujer","4212",61620,NA,NA
"620","Antofagasta","Mujer","4213",404780,342000,350000
"621","Antofagasta","Mujer","4215",256077,NA,NA
"622","Antofagasta","Mujer","4222",273500,315341,366226
"623","Antofagasta","Mujer","4223",263581,373744,263351
"624","Antofagasta","Mujer","5111",273500,350000,NA
"625","Antofagasta","Mujer","5121",1149067,400000,NA
"626","Antofagasta","Mujer","5122",218800,210000,250000
"627","Antofagasta","Mujer","5123",223646,290076,120000
"628","Antofagasta","Mujer","5131",196920,250000,202748
"629","Antofagasta","Mujer","5132",278298,296810,290000
"630","Antofagasta","Mujer","5133",193751,188882,NA
"631","Antofagasta","Mujer","5139",170664,NA,221982
"632","Antofagasta","Mujer","5141",369720,202651,263148
"633","Antofagasta","Mujer","5143",382900,NA,NA
"634","Antofagasta","Mujer","5151",251620,NA,NA
"635","Antofagasta","Mujer","5220",218800,210000,300000
"636","Antofagasta","Mujer","5230",268703,166302,172398
"637","Antofagasta","Mujer","6113",308100,200000,NA
"638","Antofagasta","Mujer","6141",718900,NA,NA
"639","Antofagasta","Mujer","7111",985951,1184375,NA
"640","Antofagasta","Mujer","7212",199108,NA,NA
"641","Antofagasta","Mujer","7222",109400,NA,NA
"642","Antofagasta","Mujer","7231",588500,NA,350000
"643","Antofagasta","Mujer","7233",491095,NA,NA
"644","Antofagasta","Mujer","7331",442898,NA,NA
"645","Antofagasta","Mujer","7345",201296,NA,NA
"646","Antofagasta","Mujer","7411",230601,218998,NA
"647","Antofagasta","Mujer","7412",278459,219487,100000
"648","Antofagasta","Mujer","7433",410800,80089,232955
"649","Antofagasta","Mujer","7435",164100,NA,NA
"650","Antofagasta","Mujer","7436",144098,202588,403922
"651","Antofagasta","Mujer","7437",924300,NA,NA
"652","Antofagasta","Mujer","8111",175040,NA,NA
"653","Antofagasta","Mujer","8251",88778,NA,NA
"654","Antofagasta","Mujer","8322",513500,300000,NA
"655","Antofagasta","Mujer","8323",287976,400000,450000
"656","Antofagasta","Mujer","8324",864329,630719,NA
"657","Antofagasta","Mujer","8331",979130,NA,NA
"658","Antofagasta","Mujer","8333",389595,NA,615000
"659","Antofagasta","Mujer","9111",170048,188190,43946
"660","Antofagasta","Mujer","9112",119076,62791,61111
"661","Antofagasta","Mujer","9113",360644,104516,NA
"662","Antofagasta","Mujer","9120",205400,NA,NA
"663","Antofagasta","Mujer","9131",185084,191843,240000
"664","Antofagasta","Mujer","9132",209962,250000,240000
"665","Antofagasta","Mujer","9133",203058,119248,240000
"666","Antofagasta","Mujer","9141",224700,308451,350000
"667","Antofagasta","Mujer","9142",218800,250000,NA
"668","Antofagasta","Mujer","9151",182043,212426,285006
"669","Antofagasta","Mujer","9152",341234,330000,NA
"670","Antofagasta","Mujer","9161",199971,NA,NA
"671","Antofagasta","Mujer","9162",306320,NA,270000
"672","Antofagasta","Mujer","9211",199108,NA,NA
"673","Antofagasta","Mujer","9313",201331,NA,350000
"674","Antofagasta","Mujer","9322",196920,100000,199785
"675","Antofagasta","Mujer","9333",350080,280000,400000
"676","Antofagasta","Mujer","9999",313570,100000,NA
"677","Arica","Hombre","0110",437600,521840,564286
"678","Arica","Hombre","1120",503240,NA,NA
"679","Arica","Hombre","1210",2188000,NA,NA
"680","Arica","Hombre","1232",765800,1340000,NA
"681","Arica","Hombre","1311",1643200,413462,NA
"682","Arica","Hombre","1313",1232400,NA,900000
"683","Arica","Hombre","1314",556419,200000,300000
"684","Arica","Hombre","1315",466258,175781,300000
"685","Arica","Hombre","1316",1051165,348000,1886357
"686","Arica","Hombre","1318",4108000,3000000,NA
"687","Arica","Hombre","1319",4108000,920000,NA
"688","Arica","Hombre","2113",771071,625000,1354783
"689","Arica","Hombre","2122",601700,NA,NA
"690","Arica","Hombre","2131",811888,561429,NA
"691","Arica","Hombre","2132",487742,400000,NA
"692","Arica","Hombre","2141",656400,NA,800000
"693","Arica","Hombre","2142",1094000,1106003,1856757
"694","Arica","Hombre","2143",1677467,600000,3000000
"695","Arica","Hombre","2146",1094000,650000,NA
"696","Arica","Hombre","2147",1591770,876190,NA
"697","Arica","Hombre","2148",765800,NA,NA
"698","Arica","Hombre","2149",656400,612000,1491525
"699","Arica","Hombre","2221",1222084,1791667,2309333
"700","Arica","Hombre","2229",382900,NA,NA
"701","Arica","Hombre","2230",1422200,404016,NA
"702","Arica","Hombre","2310",557587,368000,1131527
"703","Arica","Hombre","2320",447196,573947,500000
"704","Arica","Hombre","2331",553518,600000,790969
"705","Arica","Hombre","2332",547000,NA,NA
"706","Arica","Hombre","2340",492300,725000,NA
"707","Arica","Hombre","2352",324834,450003,NA
"708","Arica","Hombre","2359",378211,500000,NA
"709","Arica","Hombre","2411",656400,700000,562857
"710","Arica","Hombre","2419",408844,1456158,NA
"711","Arica","Hombre","2421",752125,800000,2396859
"712","Arica","Hombre","2422",1094000,5340000,NA
"713","Arica","Hombre","2429",601700,NA,1400000
"714","Arica","Hombre","2445",804746,750000,1200000
"715","Arica","Hombre","2446",672634,739780,NA
"716","Arica","Hombre","2451",547000,NA,NA
"717","Arica","Hombre","2452",218800,NA,NA
"718","Arica","Hombre","2453",410800,NA,NA
"719","Arica","Hombre","2460",205400,298571,NA
"720","Arica","Hombre","3112",596230,544595,500000
"721","Arica","Hombre","3114",245319,NA,500000
"722","Arica","Hombre","3115",250154,NA,500000
"723","Arica","Hombre","3118",748969,700000,453816
"724","Arica","Hombre","3121",198184,466393,967500
"725","Arica","Hombre","3122",1232400,72222,NA
"726","Arica","Hombre","3131",143780,129412,NA
"727","Arica","Hombre","3142",334114,NA,NA
"728","Arica","Hombre","3152",451995,697561,500000
"729","Arica","Hombre","3212",334399,256800,NA
"730","Arica","Hombre","3213",246480,NA,507597
"731","Arica","Hombre","3225",1643200,250000,NA
"732","Arica","Hombre","3231",410250,344286,NA
"733","Arica","Hombre","3310",1312800,NA,NA
"734","Arica","Hombre","3411",427812,600000,NA
"735","Arica","Hombre","3412",132374,350000,NA
"736","Arica","Hombre","3413",567339,675862,2000000
"737","Arica","Hombre","3415",206612,342857,NA
"738","Arica","Hombre","3422",196920,500000,NA
"739","Arica","Hombre","3423",984600,698765,NA
"740","Arica","Hombre","3431",452730,401264,674157
"741","Arica","Hombre","3433",457042,415000,400000
"742","Arica","Hombre","3439",598482,400000,800000
"743","Arica","Hombre","3441",547000,700000,1400000
"744","Arica","Hombre","3442",2735000,561013,NA
"745","Arica","Hombre","3449",1110207,NA,NA
"746","Arica","Hombre","3450",936958,1181984,NA
"747","Arica","Hombre","3471",1232400,260606,150000
"748","Arica","Hombre","3473",287560,76596,120000
"749","Arica","Hombre","3480",379990,NA,350000
"750","Arica","Hombre","4113",421590,NA,NA
"751","Arica","Hombre","4115",275403,290002,800000
"752","Arica","Hombre","4121",875200,301923,500000
"753","Arica","Hombre","4122",339140,296129,400000
"754","Arica","Hombre","4131",202390,250000,450000
"755","Arica","Hombre","4132",153160,NA,450000
"756","Arica","Hombre","4133",1027000,606667,746000
"757","Arica","Hombre","4142",229740,NA,NA
"758","Arica","Hombre","4190",436222,414719,120000
"759","Arica","Hombre","4211",218800,213226,244000
"760","Arica","Hombre","4212",87520,NA,NA
"761","Arica","Hombre","4213",382900,380000,NA
"762","Arica","Hombre","4222",328200,265161,NA
"763","Arica","Hombre","4223",328200,306250,NA
"764","Arica","Hombre","5111",227917,298000,NA
"765","Arica","Hombre","5112",273500,192632,154000
"766","Arica","Hombre","5113",175040,300000,50000
"767","Arica","Hombre","5121",328200,450000,NA
"768","Arica","Hombre","5122",273500,299000,290667
"769","Arica","Hombre","5123",162190,190000,172113
"770","Arica","Hombre","5131",875200,262368,250000
"771","Arica","Hombre","5132",255617,290000,NA
"772","Arica","Hombre","5141",642472,300000,150000
"773","Arica","Hombre","5161",765800,250000,NA
"774","Arica","Hombre","5162",656400,754872,624302
"775","Arica","Hombre","5163",363188,568571,350000
"776","Arica","Hombre","5169",229455,272145,160000
"777","Arica","Hombre","5220",218800,210000,230781
"778","Arica","Hombre","5230",343514,184314,250000
"779","Arica","Hombre","6111",346020,210000,245364
"780","Arica","Hombre","6113",273595,202808,250000
"781","Arica","Hombre","6114",459943,NA,NA
"782","Arica","Hombre","6121",204024,NA,NA
"783","Arica","Hombre","6129",218800,NA,NA
"784","Arica","Hombre","6151",353206,398182,NA
"785","Arica","Hombre","6152",241386,230769,200000
"786","Arica","Hombre","6153",218800,300000,NA
"787","Arica","Hombre","7111",578081,430000,269767
"788","Arica","Hombre","7112",1273416,350000,NA
"789","Arica","Hombre","7121",207860,209412,NA
"790","Arica","Hombre","7122",218800,210000,250000
"791","Arica","Hombre","7123",192401,150806,NA
"792","Arica","Hombre","7124",350080,200000,241168
"793","Arica","Hombre","7129",318476,294839,580000
"794","Arica","Hombre","7131",437287,NA,NA
"795","Arica","Hombre","7136",225127,200000,368156
"796","Arica","Hombre","7137",387473,313462,449278
"797","Arica","Hombre","7141",273500,97273,291795
"798","Arica","Hombre","7142",821600,195283,169341
"799","Arica","Hombre","7143",199108,NA,NA
"800","Arica","Hombre","7212",350080,300000,268735
"801","Arica","Hombre","7213",821600,250000,280000
"802","Arica","Hombre","7214",201913,203929,548075
"803","Arica","Hombre","7221",156583,NA,NA
"804","Arica","Hombre","7223",547000,NA,200000
"805","Arica","Hombre","7231",328200,315556,300000
"806","Arica","Hombre","7232",1094000,NA,NA
"807","Arica","Hombre","7233",407223,500000,443721
"808","Arica","Hombre","7241",393362,452672,NA
"809","Arica","Hombre","7245",262560,223750,NA
"810","Arica","Hombre","7311",218800,NA,NA
"811","Arica","Hombre","7313",143780,600000,NA
"812","Arica","Hombre","7331",191450,300000,NA
"813","Arica","Hombre","7332",218800,100000,150000
"814","Arica","Hombre","7344",205400,NA,NA
"815","Arica","Hombre","7345",302035,207665,NA
"816","Arica","Hombre","7411",218800,210000,280000
"817","Arica","Hombre","7412",252304,197474,344565
"818","Arica","Hombre","7422",381991,150000,NA
"819","Arica","Hombre","7433",217637,800000,NA
"820","Arica","Hombre","7436",205400,NA,NA
"821","Arica","Hombre","7437",292010,60000,NA
"822","Arica","Hombre","7442",167988,167742,120000
"823","Arica","Hombre","8111",768178,366000,480000
"824","Arica","Hombre","8112",918179,318750,NA
"825","Arica","Hombre","8113",501660,658841,250000
"826","Arica","Hombre","8162",280793,NA,NA
"827","Arica","Hombre","8163",328200,361000,220000
"828","Arica","Hombre","8211",382900,350000,NA
"829","Arica","Hombre","8212",181194,206364,600000
"830","Arica","Hombre","8251",202390,286250,NA
"831","Arica","Hombre","8271",226093,138246,272308
"832","Arica","Hombre","8273",251620,300000,NA
"833","Arica","Hombre","8278",218800,177419,407679
"834","Arica","Hombre","8284",547000,NA,NA
"835","Arica","Hombre","8290",260401,NA,NA
"836","Arica","Hombre","8312",273500,NA,NA
"837","Arica","Hombre","8322",410800,300000,260000
"838","Arica","Hombre","8323",410800,305096,300000
"839","Arica","Hombre","8324",437600,310526,371942
"840","Arica","Hombre","8331",565412,NA,NA
"841","Arica","Hombre","8332",576613,565851,600000
"842","Arica","Hombre","8333",502819,478378,403597
"843","Arica","Hombre","8334",386911,308000,NA
"844","Arica","Hombre","8340",483885,391515,280714
"845","Arica","Hombre","9111",371506,37778,220032
"846","Arica","Hombre","9112",655856,143448,38182
"847","Arica","Hombre","9113",369720,100000,NA
"848","Arica","Hombre","9131",228898,150000,NA
"849","Arica","Hombre","9132",202202,265061,300000
"850","Arica","Hombre","9133",199108,NA,NA
"851","Arica","Hombre","9141",218800,NA,NA
"852","Arica","Hombre","9142",198856,157576,177778
"853","Arica","Hombre","9151",210447,210000,230592
"854","Arica","Hombre","9152",218800,222799,300000
"855","Arica","Hombre","9153",175040,230000,350000
"856","Arica","Hombre","9161",237984,190000,150000
"857","Arica","Hombre","9162",200180,239268,NA
"858","Arica","Hombre","9211",201371,200000,246524
"859","Arica","Hombre","9213",213707,221803,500000
"860","Arica","Hombre","9311",347649,350000,NA
"861","Arica","Hombre","9312",204578,246000,219739
"862","Arica","Hombre","9313",218800,210000,300000
"863","Arica","Hombre","9322",218800,66923,308572
"864","Arica","Hombre","9333",223662,210000,240515
