"","geography_level","geography_name","geography_id","year","sexo","rama","mean_income","median_income","ci_mean_income","ci_median_income"
"16583","comuna","Panguipulli","200","2015","Hombre","Servicios Comunitarios, Sociales y Personales",362000,260000,"[243800, 495450]","[180000, 6e+05]"
"16584","comuna","Panguipulli","200","2015","Hombre","Servicio Doméstico",222273,2e+05,"[166318, 270136]","[120000, 3e+05]"
"16585","comuna","Panquehue","201","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",306556,297000,"[273533, 360221]","[243000, 3e+05]"
"16586","comuna","Panquehue","201","2015","Hombre","Explotación de Minas y Canteras",544000,6e+05,"[432000, 6e+05]","[432000, 6e+05]"
"16587","comuna","Panquehue","201","2015","Hombre","Industrias Manufactureras",330000,330000,"[240000, 420000]","[240000, 420000]"
"16588","comuna","Panquehue","201","2015","Hombre","Construcción",180000,180000,"[120000, 240000]","[120000, 240000]"
"16589","comuna","Panquehue","201","2015","Hombre","Comercio",250000,250000,"[5093, 229817]","[5093, 229817]"
"16590","comuna","Panquehue","201","2015","Hombre","Hoteles y Restaurantes",260000,260000,"[240000, 280000]","[240000, 280000]"
"16591","comuna","Panquehue","201","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",380500,241000,"[240369, 660250]","[240000, 8e+05]"
"16592","comuna","Panquehue","201","2015","Hombre","Intermediación Financiera",350000,350000,"[7130, 321743]","[7130, 321743]"
"16593","comuna","Panquehue","201","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",240000,240000,"[4889, 220624]","[4889, 220624]"
"16595","comuna","Papudo","202","2015","Hombre","Pesca",240000,240000,"[4889, 220624]","[4889, 220624]"
"16596","comuna","Papudo","202","2015","Hombre","Explotación de Minas y Canteras",1e+05,1e+05,"[2037, 91927]","[2037, 91927]"
"16598","comuna","Papudo","202","2015","Hombre","Construcción",255927,241000,"[218147, 301837]","[240000, 3e+05]"
"16599","comuna","Papudo","202","2015","Hombre","Comercio",4e+05,4e+05,"[8148, 367707]","[8148, 367707]"
"16600","comuna","Papudo","202","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",360000,370000,"[330000, 380000]","[330000, 380000]"
"16601","comuna","Papudo","202","2015","Hombre","Administración Pública y Defensa",427056,4e+05,"[307112, 598439]","[214223, 694000]"
"16602","comuna","Papudo","202","2015","Hombre","Servicio Doméstico",294205,3e+05,"[194708, 366036]","[241000, 370819]"
"16603","comuna","Paredones","203","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",277350,247000,"[251461, 312425]","[241238, 292875]"
"16604","comuna","Paredones","203","2015","Hombre","Pesca",230000,2e+05,"[140000, 320000]","[1e+05, 4e+05]"
"16605","comuna","Paredones","203","2015","Hombre","Industrias Manufactureras",248200,240000,"[228295, 276000]","[220000, 3e+05]"
"16606","comuna","Paredones","203","2015","Hombre","Comercio",220426,2e+05,"[94950, 347279]","[10000, 492131]"
"16608","comuna","Paredones","203","2015","Hombre","Administración Pública y Defensa",3e+05,3e+05,"[6112, 275780]","[6112, 275780]"
"16612","comuna","Parral","204","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",329643,240000,"[243498, 479386]","[231636, 241000]"
"16613","comuna","Parral","204","2015","Hombre","Industrias Manufactureras",223210,241000,"[184681, 259306]","[170000, 250000]"
"16614","comuna","Parral","204","2015","Hombre","Electricidad, Gas y Agua",452604,452604,"[250000, 655208]","[250000, 655208]"
"16615","comuna","Parral","204","2015","Hombre","Construcción",343194,241000,"[235799, 470540]","[204750, 260000]"
"16616","comuna","Parral","204","2015","Hombre","Comercio",236502,240000,"[191819, 295664]","[170000, 250000]"
"16617","comuna","Parral","204","2015","Hombre","Hoteles y Restaurantes",259613,241000,"[209301, 325709]","[240475, 3e+05]"
"16618","comuna","Parral","204","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",412672,298018,"[294196, 624989]","[245000, 550000]"
"16619","comuna","Parral","204","2015","Hombre","Intermediación Financiera",289000,289000,"[5888, 265668]","[5888, 265668]"
"16620","comuna","Parral","204","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",334667,350000,"[263556, 433200]","[244750, 4e+05]"
"16621","comuna","Parral","204","2015","Hombre","Administración Pública y Defensa",478988,425000,"[374290, 584374]","[342000, 637625]"
"16622","comuna","Parral","204","2015","Hombre","Enseñanza",625913,566000,"[437419, 793168]","[380000, 950000]"
"16623","comuna","Parral","204","2015","Hombre","Servicios Sociales y de Salud",241000,241000,"[4910, 221543]","[4910, 221543]"
"16624","comuna","Parral","204","2015","Hombre","Servicio Doméstico",235750,246500,"[212500, 250000]","[2e+05, 250000]"
"16625","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",376119,335000,"[309901, 447542]","[293887, 5e+05]"
"16626","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Industrias Manufactureras",371062,3e+05,"[323676, 437690]","[286000, 350000]"
"16628","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Construcción",358771,280000,"[303230, 426020]","[250000, 350000]"
"16629","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Comercio",297730,273594,"[266687, 333983]","[245000, 3e+05]"
"16630","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Hoteles y Restaurantes",276111,245000,"[210917, 345722]","[2e+05, 3e+05]"
"16631","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",417480,419556,"[340506, 495011]","[250000, 450000]"
"16632","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Intermediación Financiera",650271,660000,"[519879, 763324]","[5e+05, 795766]"
"16633","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",416588,338000,"[316990, 551925]","[270000, 450000]"
"16634","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Administración Pública y Defensa",419631,390000,"[346618, 496179]","[280000, 550000]"
"16635","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Enseñanza",365654,3e+05,"[242786, 497785]","[2e+05, 591581]"
"16636","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Servicios Sociales y de Salud",410000,4e+05,"[302786, 561429]","[250000, 5e+05]"
"16637","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Servicios Comunitarios, Sociales y Personales",321422,288000,"[247875, 400371]","[243000, 390000]"
"16638","comuna","Pedro Aguirre Cerda","205","2015","Hombre","Servicio Doméstico",261000,250000,"[202754, 329696]","[212000, 315000]"
"16639","comuna","Pelarco","206","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",255767,250000,"[232272, 276622]","[241000, 290500]"
"16640","comuna","Pelarco","206","2015","Hombre","Industrias Manufactureras",305143,4e+05,"[179271, 433143]","[70000, 476000]"
"16641","comuna","Pelarco","206","2015","Hombre","Construcción",404333,263000,"[161317, 627183]","[120000, 850000]"
"16642","comuna","Pelarco","206","2015","Hombre","Comercio",183571,180000,"[131661, 237964]","[1e+05, 245000]"
"16643","comuna","Pelarco","206","2015","Hombre","Hoteles y Restaurantes",347750,325000,"[269319, 456562]","[241000, 5e+05]"
"16644","comuna","Pelarco","206","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",257000,257000,"[241000, 273000]","[241000, 273000]"
"16645","comuna","Pelarco","206","2015","Hombre","Administración Pública y Defensa",563333,4e+05,"[394917, 733333]","[390000, 9e+05]"
"16646","comuna","Pelarco","206","2015","Hombre","Enseñanza",412000,412000,"[8393, 378738]","[8393, 378738]"
"16649","comuna","Pelluhue","207","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",286000,280000,"[160750, 414100]","[1e+05, 5e+05]"
"16650","comuna","Pelluhue","207","2015","Hombre","Pesca",164738,175000,"[110000, 235084]","[1e+05, 250000]"
"16651","comuna","Pelluhue","207","2015","Hombre","Industrias Manufactureras",253750,252500,"[183031, 314844]","[160000, 350000]"
"16653","comuna","Pelluhue","207","2015","Hombre","Construcción",434500,375000,"[292138, 601737]","[229500, 476250]"
"16654","comuna","Pelluhue","207","2015","Hombre","Comercio",360000,360000,"[320000, 4e+05]","[320000, 4e+05]"
"16656","comuna","Pelluhue","207","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",340000,340000,"[3e+05, 380000]","[3e+05, 380000]"
"16657","comuna","Pelluhue","207","2015","Hombre","Administración Pública y Defensa",480000,450000,"[414750, 550000]","[4e+05, 6e+05]"
"16659","comuna","Pelluhue","207","2015","Hombre","Servicios Comunitarios, Sociales y Personales",250000,250000,"[5093, 229817]","[5093, 229817]"
"16660","comuna","Pemuco","208","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",174324,2e+05,"[128531, 225438]","[110000, 245000]"
"16661","comuna","Pemuco","208","2015","Hombre","Industrias Manufactureras",341182,345000,"[282118, 408348]","[264250, 395250]"
"16662","comuna","Pemuco","208","2015","Hombre","Construcción",418813,3e+05,"[104000, 737202]","[20000, 1034063]"
"16663","comuna","Pemuco","208","2015","Hombre","Comercio",1025000,1025000,"[50000, 2e+06]","[50000, 2e+06]"
"16664","comuna","Pemuco","208","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",282495,252490,"[232500, 363279]","[225000, 4e+05]"
"16667","comuna","Pemuco","208","2015","Hombre","Administración Pública y Defensa",442250,373000,"[155312, 754750]","[1e+05, 923000]"
"16668","comuna","Pemuco","208","2015","Hombre","Servicios Sociales y de Salud",3e+05,3e+05,"[6112, 275780]","[6112, 275780]"
"16669","comuna","Peñaflor","211","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",310000,280000,"[150000, 5e+05]","[150000, 5e+05]"
"16670","comuna","Peñaflor","211","2015","Hombre","Explotación de Minas y Canteras",6e+05,6e+05,"[12223, 551560]","[12223, 551560]"
"16671","comuna","Peñaflor","211","2015","Hombre","Industrias Manufactureras",479911,350000,"[351439, 688067]","[3e+05, 450000]"
"16672","comuna","Peñaflor","211","2015","Hombre","Electricidad, Gas y Agua",625000,625000,"[250000, 1e+06]","[250000, 1e+06]"
"16673","comuna","Peñaflor","211","2015","Hombre","Construcción",455744,350000,"[353704, 578136]","[3e+05, 4e+05]"
"16674","comuna","Peñaflor","211","2015","Hombre","Comercio",456682,350000,"[313314, 710756]","[250000, 490000]"
"16675","comuna","Peñaflor","211","2015","Hombre","Hoteles y Restaurantes",447229,3e+05,"[240000, 723795]","[150000, 1e+06]"
"16676","comuna","Peñaflor","211","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",495956,450000,"[319670, 627988]","[250000, 8e+05]"
"16677","comuna","Peñaflor","211","2015","Hombre","Intermediación Financiera",2800000,2800000,"[57036, 2573943]","[57036, 2573943]"
"16678","comuna","Peñaflor","211","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",877664,725000,"[607849, 1244037]","[499000, 1427994]"
"16679","comuna","Peñaflor","211","2015","Hombre","Administración Pública y Defensa",750000,8e+05,"[603393, 885714]","[5e+05, 8e+05]"
"16680","comuna","Peñaflor","211","2015","Hombre","Enseñanza",662500,625000,"[6e+05, 750000]","[6e+05, 8e+05]"
"16681","comuna","Peñaflor","211","2015","Hombre","Servicios Comunitarios, Sociales y Personales",386732,410197,"[250000, 5e+05]","[250000, 5e+05]"
"16682","comuna","Peñaflor","211","2015","Hombre","Servicio Doméstico",246667,3e+05,"[140000, 3e+05]","[140000, 3e+05]"
"16683","comuna","Peñalolén","212","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",362100,4e+05,"[294998, 446300]","[254488, 5e+05]"
"16684","comuna","Peñalolén","212","2015","Hombre","Explotación de Minas y Canteras",1267213,584426,"[466352, 2725000]","[4e+05, 3500000]"
"16685","comuna","Peñalolén","212","2015","Hombre","Industrias Manufactureras",557561,480000,"[413208, 734450]","[274100, 6e+05]"
"16687","comuna","Peñalolén","212","2015","Hombre","Construcción",680767,325500,"[489384, 896552]","[3e+05, 395250]"
"16688","comuna","Peñalolén","212","2015","Hombre","Comercio",508403,3e+05,"[369754, 669084]","[250000, 350000]"
"16689","comuna","Peñalolén","212","2015","Hombre","Hoteles y Restaurantes",515489,350000,"[369725, 729710]","[3e+05, 450000]"
"16690","comuna","Peñalolén","212","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",626311,410621,"[432096, 926457]","[350000, 498644]"
"16691","comuna","Peñalolén","212","2015","Hombre","Intermediación Financiera",1299641,1325000,"[674708, 2020682]","[400250, 1914286]"
"16692","comuna","Peñalolén","212","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1158592,9e+05,"[849427, 1546763]","[373750, 1500000]"
"16693","comuna","Peñalolén","212","2015","Hombre","Administración Pública y Defensa",920500,7e+05,"[517106, 1397954]","[3e+05, 1200000]"
"16694","comuna","Peñalolén","212","2015","Hombre","Enseñanza",511796,350000,"[311062, 778744]","[297500, 677391]"
"16695","comuna","Peñalolén","212","2015","Hombre","Servicios Sociales y de Salud",1164071,320000,"[644084, 1862927]","[3e+05, 2e+06]"
"16696","comuna","Peñalolén","212","2015","Hombre","Servicios Comunitarios, Sociales y Personales",441750,285000,"[210833, 813419]","[180000, 4e+05]"
"16697","comuna","Peñalolén","212","2015","Hombre","Servicio Doméstico",339257,3e+05,"[279202, 422925]","[240000, 4e+05]"
"16698","comuna","Pencahue","209","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",252362,241000,"[227696, 280300]","[240000, 250000]"
"16699","comuna","Pencahue","209","2015","Hombre","Explotación de Minas y Canteras",395000,435000,"[3e+05, 450000]","[3e+05, 450000]"
"16700","comuna","Pencahue","209","2015","Hombre","Industrias Manufactureras",285000,285000,"[240000, 330000]","[240000, 330000]"
"16701","comuna","Pencahue","209","2015","Hombre","Construcción",410833,322500,"[276333, 629292]","[235000, 675000]"
"16702","comuna","Pencahue","209","2015","Hombre","Comercio",210500,210500,"[180000, 241000]","[180000, 241000]"
"16703","comuna","Pencahue","209","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",216667,2e+05,"[2e+05, 250000]","[2e+05, 250000]"
"16704","comuna","Pencahue","209","2015","Hombre","Administración Pública y Defensa",312500,3e+05,"[3e+05, 337500]","[3e+05, 350000]"
"16705","comuna","Pencahue","209","2015","Hombre","Enseñanza",1e+06,1e+06,"[20370, 919266]","[20370, 919266]"
"16707","comuna","Penco","210","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",225000,240000,"[192854, 255000]","[2e+05, 275000]"
"16708","comuna","Penco","210","2015","Hombre","Pesca",225000,225000,"[150000, 3e+05]","[150000, 3e+05]"
"16709","comuna","Penco","210","2015","Hombre","Industrias Manufactureras",395842,280000,"[274686, 527239]","[241000, 440000]"
"16711","comuna","Penco","210","2015","Hombre","Construcción",309135,250000,"[269971, 346748]","[240000, 340000]"
"16712","comuna","Penco","210","2015","Hombre","Comercio",329181,320000,"[270637, 385744]","[240000, 4e+05]"
"16713","comuna","Penco","210","2015","Hombre","Hoteles y Restaurantes",280000,250000,"[240000, 350000]","[240000, 350000]"
"16714","comuna","Penco","210","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",374933,310000,"[316946, 461321]","[3e+05, 4e+05]"
"16715","comuna","Penco","210","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",249000,250000,"[209950, 293050]","[175000, 310000]"
"16716","comuna","Penco","210","2015","Hombre","Administración Pública y Defensa",772747,384721,"[374636, 1407944]","[210000, 7e+05]"
"16717","comuna","Penco","210","2015","Hombre","Enseñanza",676000,9e+05,"[385700, 960000]","[210000, 1e+06]"
"16718","comuna","Penco","210","2015","Hombre","Servicios Sociales y de Salud",392857,330000,"[310607, 491571]","[3e+05, 460000]"
"16719","comuna","Penco","210","2015","Hombre","Servicios Comunitarios, Sociales y Personales",3e+05,3e+05,"[6112, 275780]","[6112, 275780]"
"16720","comuna","Peralillo","213","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",260370,250000,"[247655, 275913]","[250000, 250000]"
"16721","comuna","Peralillo","213","2015","Hombre","Industrias Manufactureras",328417,3e+05,"[285212, 376400]","[275000, 350000]"
"16722","comuna","Peralillo","213","2015","Hombre","Construcción",284816,250000,"[252883, 324008]","[250000, 250000]"
"16723","comuna","Peralillo","213","2015","Hombre","Comercio",5e+05,250000,"[250000, 1e+06]","[250000, 1e+06]"
"16725","comuna","Peralillo","213","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",290000,3e+05,"[250000, 320000]","[250000, 320000]"
"16727","comuna","Peralillo","213","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",450000,5e+05,"[3e+05, 550000]","[3e+05, 550000]"
"16728","comuna","Perquenco","214","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",247538,240000,"[225798, 274408]","[225000, 241000]"
"16729","comuna","Perquenco","214","2015","Hombre","Industrias Manufactureras",311455,3e+05,"[265089, 360084]","[241000, 346000]"
"16730","comuna","Perquenco","214","2015","Hombre","Construcción",2e+05,205000,"[146667, 243333]","[145000, 255000]"
"16731","comuna","Perquenco","214","2015","Hombre","Comercio",276000,3e+05,"[206850, 336000]","[150000, 360000]"
"16732","comuna","Perquenco","214","2015","Hombre","Administración Pública y Defensa",3e+05,3e+05,"[6112, 275780]","[6112, 275780]"
"16733","comuna","Petorca","215","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",241870,241000,"[206915, 270187]","[2e+05, 280000]"
"16734","comuna","Petorca","215","2015","Hombre","Explotación de Minas y Canteras",423000,375000,"[318406, 540689]","[3e+05, 463125]"
"16735","comuna","Petorca","215","2015","Hombre","Construcción",293242,343984,"[128484, 424593]","[35000, 450000]"
"16736","comuna","Petorca","215","2015","Hombre","Comercio",689392,689392,"[288900, 1089883]","[288900, 1089883]"
"16737","comuna","Petorca","215","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",271513,210000,"[210000, 394539]","[210000, 394539]"
"16739","comuna","Petorca","215","2015","Hombre","Enseñanza",1300000,1e+06,"[4e+05, 2500000]","[4e+05, 2500000]"
"16741","comuna","Peumo","216","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",329306,256626,"[295735, 378357]","[250000, 290500]"
"16742","comuna","Peumo","216","2015","Hombre","Industrias Manufactureras",367398,345000,"[320851, 423506]","[3e+05, 375000]"
"16743","comuna","Peumo","216","2015","Hombre","Construcción",350353,3e+05,"[261623, 425347]","[250000, 4e+05]"
"16744","comuna","Peumo","216","2015","Hombre","Comercio",461356,286290,"[276252, 733341]","[255966, 315278]"
"16745","comuna","Peumo","216","2015","Hombre","Hoteles y Restaurantes",3e+05,3e+05,"[6112, 275780]","[6112, 275780]"
"16746","comuna","Peumo","216","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",294797,250000,"[153804, 468397]","[40000, 5e+05]"
"16747","comuna","Peumo","216","2015","Hombre","Intermediación Financiera",8e+05,8e+05,"[16296, 735412]","[16296, 735412]"
"16748","comuna","Peumo","216","2015","Hombre","Administración Pública y Defensa",520989,545770,"[404253, 634299]","[3e+05, 733571]"
"16749","comuna","Peumo","216","2015","Hombre","Enseñanza",376000,352750,"[254313, 473627]","[222375, 580000]"
"16750","comuna","Peumo","216","2015","Hombre","Servicios Sociales y de Salud",3e+05,250000,"[212500, 431562]","[2e+05, 5e+05]"
"16751","comuna","Peumo","216","2015","Hombre","Servicios Comunitarios, Sociales y Personales",1e+06,1e+06,"[20370, 919266]","[20370, 919266]"
"16752","comuna","Pica","217","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",288125,275000,"[198094, 418047]","[129500, 338125]"
"16753","comuna","Pica","217","2015","Hombre","Explotación de Minas y Canteras",545455,5e+05,"[431364, 645682]","[4e+05, 7e+05]"
"16754","comuna","Pica","217","2015","Hombre","Industrias Manufactureras",250000,250000,"[5093, 229817]","[5093, 229817]"
"16755","comuna","Pica","217","2015","Hombre","Construcción",337130,4e+05,"[260285, 399096]","[173750, 466972]"
"16756","comuna","Pica","217","2015","Hombre","Comercio",225000,2e+05,"[168292, 286708]","[1e+05, 322625]"
"16757","comuna","Pica","217","2015","Hombre","Hoteles y Restaurantes",412500,425000,"[3e+05, 525000]","[250000, 550000]"
"16758","comuna","Pica","217","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",387143,4e+05,"[260393, 550357]","[2e+05, 6e+05]"
"16759","comuna","Pica","217","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",468333,5e+05,"[253333, 696667]","[130000, 775000]"
"16760","comuna","Pica","217","2015","Hombre","Administración Pública y Defensa",423333,310000,"[260000, 7e+05]","[260000, 7e+05]"
"16761","comuna","Pica","217","2015","Hombre","Enseñanza",838333,8e+05,"[8e+05, 915000]","[8e+05, 915000]"
"16763","comuna","Pichidegua","218","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",288404,250000,"[267101, 311535]","[243425, 292000]"
"16764","comuna","Pichidegua","218","2015","Hombre","Industrias Manufactureras",325333,350000,"[250567, 372067]","[259000, 4e+05]"
"16765","comuna","Pichidegua","218","2015","Hombre","Construcción",292800,241000,"[215048, 367987]","[2e+05, 380000]"
"16766","comuna","Pichidegua","218","2015","Hombre","Comercio",285000,290000,"[224009, 340375]","[222500, 340000]"
"16767","comuna","Pichidegua","218","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",332000,275000,"[198325, 579175]","[1e+05, 313125]"
"16768","comuna","Pichidegua","218","2015","Hombre","Administración Pública y Defensa",1200000,1200000,"[6e+05, 1800000]","[6e+05, 1800000]"
"16769","comuna","Pichidegua","218","2015","Hombre","Enseñanza",482000,596000,"[250000, 6e+05]","[250000, 6e+05]"
"16771","comuna","Pichilemu","219","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",338316,240000,"[238419, 514784]","[240000, 250000]"
"16772","comuna","Pichilemu","219","2015","Hombre","Industrias Manufactureras",368152,350000,"[286375, 445381]","[250000, 5e+05]"
"16773","comuna","Pichilemu","219","2015","Hombre","Construcción",363889,390000,"[269306, 457819]","[250000, 4e+05]"
"16774","comuna","Pichilemu","219","2015","Hombre","Comercio",282151,265000,"[231385, 340757]","[245000, 369056]"
"16775","comuna","Pichilemu","219","2015","Hombre","Hoteles y Restaurantes",316861,3e+05,"[264161, 409281]","[267975, 360804]"
"16776","comuna","Pichilemu","219","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",331429,3e+05,"[288571, 389464]","[3e+05, 350000]"
"16777","comuna","Pichilemu","219","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1033333,1e+06,"[1e+05, 2e+06]","[1e+05, 2e+06]"
"16778","comuna","Pichilemu","219","2015","Hombre","Administración Pública y Defensa",375000,390000,"[295812, 435000]","[250000, 470000]"
"16779","comuna","Pichilemu","219","2015","Hombre","Enseñanza",341667,355000,"[223333, 446917]","[203250, 5e+05]"
"16780","comuna","Pichilemu","219","2015","Hombre","Servicios Comunitarios, Sociales y Personales",307000,280000,"[241000, 4e+05]","[241000, 4e+05]"
"16781","comuna","Pinto","220","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",150000,150000,"[107021, 191125]","[86875, 180000]"
"16782","comuna","Pinto","220","2015","Hombre","Industrias Manufactureras",169000,187000,"[80000, 240000]","[80000, 240000]"
"16783","comuna","Pinto","220","2015","Hombre","Construcción",241167,245500,"[197835, 292911]","[240000, 250000]"
"16784","comuna","Pinto","220","2015","Hombre","Comercio",210250,220500,"[175000, 245500]","[150000, 250000]"
"16785","comuna","Pinto","220","2015","Hombre","Hoteles y Restaurantes",220000,220000,"[4482, 202239]","[4482, 202239]"
"16786","comuna","Pinto","220","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",704570,4e+05,"[338780, 1361607]","[321987, 7e+05]"
"16787","comuna","Pinto","220","2015","Hombre","Administración Pública y Defensa",372131,290000,"[220850, 523555]","[125000, 650000]"
"16788","comuna","Pinto","220","2015","Hombre","Enseñanza",507500,355000,"[254750, 875250]","[240000, 1080000]"
"16789","comuna","Pinto","220","2015","Hombre","Servicios Sociales y de Salud",350000,350000,"[3e+05, 4e+05]","[3e+05, 4e+05]"
"16790","comuna","Pinto","220","2015","Hombre","Servicio Doméstico",250000,250000,"[5093, 229817]","[5093, 229817]"
"16791","comuna","Pirque","221","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",324667,319000,"[278000, 381575]","[240000, 380000]"
"16793","comuna","Pirque","221","2015","Hombre","Industrias Manufactureras",801143,350000,"[437407, 1238861]","[327125, 1e+06]"
"16794","comuna","Pirque","221","2015","Hombre","Electricidad, Gas y Agua",280000,250000,"[160000, 425000]","[120000, 5e+05]"
"16795","comuna","Pirque","221","2015","Hombre","Construcción",1581969,525000,"[385280, 3731576]","[320908, 3766875]"
"16796","comuna","Pirque","221","2015","Hombre","Comercio",978571,9e+05,"[538750, 1425893]","[350000, 1800000]"
"16797","comuna","Pirque","221","2015","Hombre","Hoteles y Restaurantes",637430,637430,"[12985, 585968]","[12985, 585968]"
"16798","comuna","Pirque","221","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",650000,650000,"[6e+05, 7e+05]","[6e+05, 7e+05]"
"16799","comuna","Pirque","221","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1375000,1250000,"[782917, 1985000]","[560625, 2100000]"
"16800","comuna","Pirque","221","2015","Hombre","Administración Pública y Defensa",860000,1e+06,"[580000, 1e+06]","[580000, 1e+06]"
"16801","comuna","Pirque","221","2015","Hombre","Servicios Sociales y de Salud",1233333,1200000,"[1e+06, 1500000]","[1e+06, 1500000]"
"16802","comuna","Pirque","221","2015","Hombre","Servicios Comunitarios, Sociales y Personales",452000,5e+05,"[357700, 536200]","[3e+05, 6e+05]"
"16803","comuna","Pirque","221","2015","Hombre","Servicio Doméstico",286200,290000,"[200855, 362300]","[120000, 4e+05]"
"16804","comuna","Pitrufquén","222","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",258542,240000,"[218025, 347465]","[222000, 241000]"
"16805","comuna","Pitrufquén","222","2015","Hombre","Industrias Manufactureras",384786,280000,"[292117, 492216]","[250000, 4e+05]"
"16806","comuna","Pitrufquén","222","2015","Hombre","Construcción",314727,3e+05,"[264871, 357874]","[250000, 3e+05]"
"16807","comuna","Pitrufquén","222","2015","Hombre","Comercio",258207,250000,"[228641, 302091]","[240000, 3e+05]"
"16808","comuna","Pitrufquén","222","2015","Hombre","Hoteles y Restaurantes",245500,245500,"[241000, 250000]","[241000, 250000]"
"16809","comuna","Pitrufquén","222","2015","Hombre","Transporte, Almacenamiento y Comunicaciones",327895,250000,"[253383, 396422]","[234775, 360000]"
"16810","comuna","Pitrufquén","222","2015","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1374702,694107,"[374931, 3104312]","[270000, 3250000]"
"16811","comuna","Pitrufquén","222","2015","Hombre","Administración Pública y Defensa",495458,390000,"[363194, 644614]","[241000, 776250]"
"16812","comuna","Pitrufquén","222","2015","Hombre","Enseñanza",512116,489042,"[408833, 612171]","[350000, 630000]"
"16813","comuna","Pitrufquén","222","2015","Hombre","Servicios Sociales y de Salud",473333,415000,"[341583, 632792]","[260000, 7e+05]"
"16814","comuna","Pitrufquén","222","2015","Hombre","Servicios Comunitarios, Sociales y Personales",216400,2e+05,"[2e+05, 232800]","[2e+05, 241000]"
"16816","comuna","Placilla","223","2015","Hombre","Agricultura, Ganadería, Caza y Silvicultura",264905,250000,"[251674, 281652]","[250000, 267050]"
"16817","comuna","Placilla","223","2015","Hombre","Industrias Manufactureras",250000,250000,"[150000, 350000]","[150000, 350000]"
"16818","comuna","Placilla","223","2015","Hombre","Construcción",262500,262500,"[225000, 3e+05]","[225000, 3e+05]"
"16819","comuna","Placilla","223","2015","Hombre","Comercio",307500,290000,"[262500, 366437]","[250000, 4e+05]"
