"","geography_level","geography_name","geography_id","year","sexo","oficio","mean_income","median_income","ci_mean_income","ci_median_income"
"165","provincia","Coyhaique","p111","1990","Hombre","Trabajadores de Servicios y Vendedores",66430,59400,"[56012, 78629]","[49528, 68025]"
"166","provincia","Curicó","p73","1990","Hombre","Empleados de Oficina",34864,31408,"[28518, 41931]","[31408, 35640]"
"167","provincia","Curicó","p73","1990","Hombre","Fuerzas Armadas",93478,60400,"[54048, 148406]","[45904, 84560]"
"168","provincia","Curicó","p73","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",1185276,787286,"[469121, 1883640]","[237600, 1980000]"
"169","provincia","Curicó","p73","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",69057,75500,"[48068, 92009]","[47369, 100264]"
"170","provincia","Curicó","p73","1990","Hombre","Profesionales, Científicos e Intelectuales",151836,51480,"[72846, 223936]","[39600, 72480]"
"171","provincia","Curicó","p73","1990","Hombre","Técnicos y Profesionales de Nivel Medio",147055,62816,"[95961, 207460]","[48320, 158400]"
"172","provincia","Curicó","p73","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",32234,31408,"[30507, 34387]","[28992, 31408]"
"173","provincia","Curicó","p73","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",56372,41314,"[46595, 70666]","[39600, 48320]"
"174","provincia","Curicó","p73","1990","Hombre","Trabajadores de Servicios y Vendedores",46870,41072,"[39496, 53664]","[33824, 51340]"
"175","provincia","El Loa","p22","1990","Hombre","Empleados de Oficina",43871,36240,"[38513, 52832]","[34255, 48130]"
"176","provincia","El Loa","p22","1990","Hombre","Fuerzas Armadas",218605,125632,"[139428, 305366]","[118263, 217440]"
"177","provincia","El Loa","p22","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",755160,591920,"[464979, 1047455]","[410720, 1076182]"
"178","provincia","El Loa","p22","1990","Hombre","Profesionales, Científicos e Intelectuales",80408,46086,"[62734, 101419]","[33001, 59400]"
"179","provincia","El Loa","p22","1990","Hombre","Técnicos y Profesionales de Nivel Medio",154533,90600,"[103388, 207436]","[49500, 144960]"
"180","provincia","El Loa","p22","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",67629,47920,"[51472, 86504]","[34579, 74973]"
"181","provincia","El Loa","p22","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",93432,69300,"[80554, 105469]","[59638, 77821]"
"182","provincia","El Loa","p22","1990","Hombre","Trabajadores de Servicios y Vendedores",111275,72480,"[83061, 140043]","[59900, 84560]"
"183","provincia","Elqui","p41","1990","Hombre","Empleados de Oficina",44097,35148,"[36481, 54735]","[31408, 39600]"
"184","provincia","Elqui","p41","1990","Hombre","Fuerzas Armadas",133289,90600,"[107624, 161927]","[67959, 118800]"
"185","provincia","Elqui","p41","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",615744,445500,"[347225, 842292]","[272002, 841500]"
"186","provincia","Elqui","p41","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",257707,108720,"[60400, 604000]","[60400, 604000]"
"187","provincia","Elqui","p41","1990","Hombre","Profesionales, Científicos e Intelectuales",115949,72480,"[88488, 153941]","[59598, 88038]"
"188","provincia","Elqui","p41","1990","Hombre","Técnicos y Profesionales de Nivel Medio",144353,51282,"[80430, 246026]","[42854, 59452]"
"189","provincia","Elqui","p41","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",47042,36240,"[41071, 54220]","[33824, 36240]"
"190","provincia","Elqui","p41","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",60393,42280,"[52251, 72139]","[37451, 48939]"
"191","provincia","Elqui","p41","1990","Hombre","Trabajadores de Servicios y Vendedores",70060,48320,"[59202, 80465]","[42280, 60400]"
"192","provincia","Elqui","p41","1990","Hombre","Trabajadores No Calificados",60720,51480,"[11880, 118800]","[11880, 118800]"
"193","provincia","Huasco","p33","1990","Hombre","Empleados de Oficina",33827,31408,"[29516, 40173]","[27720, 36240]"
"194","provincia","Huasco","p33","1990","Hombre","Fuerzas Armadas",197529,138920,"[144612, 262241]","[120800, 280200]"
